step,rg2
200,73.830833
400,89.977278
600,96.731111
800,100.115822
1000,103.562389
1200,107.417778
1400,110.725278
1600,117.348956
1800,118.790111
2000,123.365678
2200,123.805722
2400,129.860578
2600,134.303322
2800,135.263556
3000,137.005278
3200,132.361278
3400,136.026756
3600,132.856667
3800,135.718644
4000,140.128956
4200,144.103822
4400,147.408667
4600,144.593378
4800,145.577856
5000,143.468778
5200,142.055000
5400,140.693678
5600,145.063022
5800,148.297044
6000,146.809456
6200,142.850789
6400,143.987233
6600,148.549411
6800,155.323889
7000,155.263544
7200,151.872256
7400,153.711356
7600,150.934478
7800,146.176878
8000,145.210289
8200,148.329578
8400,146.635056
8600,149.955889
8800,147.503444
9000,148.233689
9200,153.784689
9400,150.832778
9600,143.811589
9800,140.411722
10000,142.007278
10200,139.594644
10400,144.079444
10600,137.740867
10800,139.836756
11000,137.362444
11200,148.659544
11400,148.194556
11600,142.149244
11800,136.366389
12000,136.105289
12200,143.336256
12400,142.705422
12600,142.141944
12800,143.786289
13000,142.152433
13200,151.729222
13400,150.010556
13600,150.634200
13800,149.717756
14000,149.739378
14200,152.727778
14400,152.127278
14600,153.908422
14800,151.533778
15000,150.893756
15200,152.179178
15400,154.794478
15600,153.391333
15800,156.002878
16000,154.986389
16200,164.878789
16400,168.944889
16600,170.247356
16800,171.599544
17000,162.054356
17200,169.561856
17400,172.221544
17600,167.095278
17800,161.632256
18000,162.692978
18200,169.908222
18400,170.109056
18600,167.734622
18800,167.645244
19000,174.770022
19200,169.992356
19400,170.915411
19600,170.378111
19800,171.763689
20000,168.241722
20200,168.107511
20400,164.740700
20600,167.666444
20800,168.283189
21000,165.591278
21200,168.968389
21400,170.560956
21600,176.852256
21800,171.867056
22000,176.190378
22200,181.247622
22400,179.311989
22600,178.184256
22800,183.960656
23000,189.248167
23200,190.071456
23400,188.719722
23600,178.933722
23800,181.976611
24000,176.968889
24200,182.210022
24400,175.707633
24600,175.859911
24800,172.388956
25000,169.892567
25200,173.859189
25400,176.659322
25600,175.534700
25800,174.679556
26000,174.071556
26200,170.969633
26400,168.882167
26600,164.949022
26800,166.031111
27000,170.678756
27200,170.926044
27400,167.161778
27600,174.283622
27800,169.964422
28000,168.942433
28200,167.258111
28400,174.792422
28600,179.838611
28800,172.902111
29000,173.779689
29200,171.259722
29400,167.373944
29600,170.140744
29800,174.981856
30000,178.658444
30200,172.198922
30400,173.882611
30600,177.671322
30800,169.497456
31000,164.233989
31200,166.151144
31400,163.619322
31600,165.417367
31800,165.357756
32000,159.752244
32200,156.595556
32400,162.200778
32600,163.126289
32800,172.643156
33000,167.763011
33200,170.874611
33400,169.204422
33600,173.705856
33800,175.064344
34000,174.439622
34200,174.893244
34400,176.015422
34600,181.621944
34800,181.854444
35000,180.675178
35200,185.314744
35400,185.800700
35600,185.301244
35800,182.839944
36000,186.098889
36200,189.516611
36400,189.244789
36600,190.798167
36800,198.755556
37000,204.695067
37200,197.002744
37400,198.615900
37600,207.000833
37800,210.371322
38000,208.102667
38200,208.947444
38400,202.762078
38600,200.708756
38800,203.670878
39000,199.581733
39200,193.300033
39400,201.261056
39600,200.956133
39800,196.337044
40000,198.633722
40200,204.145422
40400,199.356122
40600,201.312522
40800,208.032256
41000,206.963144
41200,206.123278
41400,208.993722
41600,209.426789
41800,203.292389
42000,202.915889
42200,194.745422
42400,188.388611
42600,178.932422
42800,177.645489
43000,181.567511
43200,183.372844
43400,186.093644
43600,177.399900
43800,177.769544
44000,185.675244
44200,184.712422
44400,177.477678
44600,178.701044
44800,172.255289
45000,170.528422
45200,173.095189
45400,171.718356
45600,175.409411
45800,180.246978
46000,188.246789
46200,193.013956
46400,197.039000
46600,191.927900
46800,193.303422
47000,192.858111
47200,194.549722
47400,193.316300
47600,195.122578
47800,198.129867
48000,192.862111
48200,191.812356
48400,190.782967
48600,196.573489
48800,194.968611
49000,194.248444
49200,193.865856
49400,195.295089
49600,199.413222
49800,192.057956
50000,195.930344
50200,194.825056
50400,200.232611
50600,194.915100
50800,187.621278
51000,191.953856
51200,188.900222
51400,195.383811
51600,193.290822
51800,195.210222
52000,190.139156
52200,189.203589
52400,188.504267
52600,182.159711
52800,177.102744
53000,179.331278
53200,175.806911
53400,171.706667
53600,176.463956
53800,178.108522
54000,176.398478
54200,169.179678
54400,168.262522
54600,166.613722
54800,170.814911
55000,176.831944
55200,173.700089
55400,169.110167
55600,169.567022
55800,174.997722
56000,174.279356
56200,176.099989
56400,174.764311
56600,178.119111
56800,177.400744
57000,177.004922
57200,176.180489
57400,180.917589
57600,183.051500
57800,181.251356
58000,180.858533
58200,182.638744
58400,178.505544
58600,176.103889
58800,181.263800
59000,181.046389
59200,190.670311
59400,186.297722
59600,184.892522
59800,175.538656
60000,173.983589
60200,182.356067
60400,187.198622
60600,188.031289
60800,182.526089
61000,187.153589
61200,190.868478
61400,191.108044
61600,195.042789
61800,198.262611
62000,197.205233
62200,190.869278
62400,191.688833
62600,196.802644
62800,197.068744
63000,195.330044
63200,200.713678
63400,188.216422
63600,190.784389
63800,200.500167
64000,188.305456
64200,195.033278
64400,199.217456
64600,200.392522
64800,200.126478
65000,201.009722
65200,195.951678
65400,197.268689
65600,209.144667
65800,202.755467
66000,205.704744
66200,206.364933
66400,205.292356
66600,198.904389
66800,196.292344
67000,197.623733
67200,198.175456
67400,192.986744
67600,191.253956
67800,189.245578
68000,192.988522
68200,198.492211
68400,192.966733
68600,195.322889
68800,203.203411
69000,195.576922
69200,203.800511
69400,204.131889
69600,205.293278
69800,203.006611
70000,211.727622
70200,201.222556
70400,206.046789
70600,201.247356
70800,202.300344
71000,207.918822
71200,208.665778
71400,215.260656
71600,213.437578
71800,217.113222
72000,215.429556
72200,210.843856
72400,215.646611
72600,211.281222
72800,208.180522
73000,205.936044
73200,208.338289
73400,202.779178
73600,205.090844
73800,214.266078
74000,209.991189
74200,209.139989
74400,204.561556
74600,211.209722
74800,205.505822
75000,203.723778
75200,209.975278
75400,211.491978
75600,220.006911
75800,216.874444
76000,223.119822
76200,229.454111
76400,230.230656
76600,229.469811
76800,225.836778
77000,223.274922
77200,223.589311
77400,220.116389
77600,215.216933
77800,225.561644
78000,228.555278
78200,225.823800
78400,224.836167
78600,230.605944
78800,238.297467
79000,241.934000
79200,251.478444
79400,248.829911
79600,247.508511
79800,258.735722
80000,257.206122
80200,272.519011
80400,270.684700
80600,267.423978
80800,261.967944
81000,275.070222
81200,277.303944
81400,277.488333
81600,270.388844
81800,277.638611
82000,280.734200
82200,268.515622
82400,295.821011
82600,290.104344
82800,286.758378
83000,289.884444
83200,286.976156
83400,294.814378
83600,286.034978
83800,282.080867
84000,275.468689
84200,274.461278
84400,278.735056
84600,281.905222
84800,272.488422
85000,265.677944
85200,271.029944
85400,269.337556
85600,273.278444
85800,269.310111
86000,260.041022
86200,257.165944
86400,266.773778
86600,250.034889
86800,261.683089
87000,253.495278
87200,251.847178
87400,246.190289
87600,246.394733
87800,238.659089
88000,236.697222
88200,249.866167
88400,253.097289
88600,248.630167
88800,258.930478
89000,252.002556
89200,246.562022
89400,247.100156
89600,250.440756
89800,249.788956
90000,241.366656
90200,245.466111
90400,248.336889
90600,241.869156
90800,246.178522
91000,249.375178
91200,257.462078
91400,264.961500
91600,271.704689
91800,280.129722
92000,277.335733
92200,257.995456
92400,257.794556
92600,256.697511
92800,248.711856
93000,246.893189
93200,245.576389
93400,253.919111
93600,252.498222
93800,260.804978
94000,261.267533
94200,253.263978
94400,249.784256
94600,253.357989
