step,rg2
200,25.935000
400,34.788400
600,36.547100
800,37.163500
1000,34.280400
1200,37.199600
1400,40.735500
1600,41.764700
1800,40.549200
2000,44.813900
2200,49.869200
2400,42.945500
2600,45.232400
2800,49.117500
3000,52.946200
3200,59.046300
3400,58.020300
3600,57.115000
3800,58.791000
4000,60.922200
4200,58.392600
4400,64.201600
4600,58.055000
4800,57.157400
5000,60.083500
5200,64.457500
5400,63.122700
5600,60.932600
5800,57.766800
6000,57.460000
6200,58.733900
6400,57.871900
6600,59.650200
6800,54.861400
7000,53.041500
7200,53.362400
7400,48.493900
7600,51.927100
7800,48.935900
8000,54.308700
8200,55.444600
8400,56.812000
8600,62.413600
8800,66.527000
9000,63.847900
9200,67.902700
9400,67.284000
9600,67.303900
9800,67.854000
10000,71.321100
10200,65.928600
10400,65.510000
10600,67.514000
10800,63.644000
11000,63.212300
11200,58.579500
11400,63.039500
11600,69.497500
11800,67.901500
12000,58.953200
12200,59.814200
12400,65.587000
12600,58.403000
12800,61.272700
13000,57.035000
13200,56.945500
13400,55.570000
13600,64.722000
13800,66.491600
14000,57.632600
14200,46.975500
14400,48.441100
14600,49.983800
14800,57.011500
15000,65.988600
15200,61.364700
15400,53.629900
15600,49.061500
15800,45.062800
16000,42.223000
16200,48.767100
16400,45.092000
16600,48.228600
16800,58.457600
17000,64.279000
17200,56.695500
17400,57.415600
17600,54.392000
17800,53.198000
18000,49.530800
18200,50.246000
18400,56.600700
18600,58.228000
18800,55.619600
19000,61.414800
19200,64.284600
19400,64.383100
19600,63.467000
19800,65.405500
20000,61.805100
20200,68.749500
20400,69.788700
20600,66.713500
20800,64.323900
21000,59.793400
21200,59.135100
21400,62.152300
21600,56.687800
21800,54.481900
22000,53.517100
22200,49.171800
22400,47.891800
22600,43.529900
22800,51.227200
23000,50.471500
23200,53.659900
23400,43.983000
23600,45.150800
23800,43.395500
24000,40.089500
24200,45.725100
24400,45.438300
24600,45.529900
24800,52.642300
25000,50.762200
25200,50.656600
25400,51.064600
25600,50.707000
25800,50.572400
26000,52.727500
26200,58.760400
26400,55.911900
26600,64.217600
26800,59.501600
27000,57.654000
27200,62.644600
27400,55.830300
27600,52.598000
27800,54.761400
28000,51.635200
28200,58.396600
28400,63.384600
28600,56.345100
28800,57.026400
29000,55.695000
29200,60.253500
29400,56.187600
29600,58.106300
29800,57.550700
30000,59.061900
30200,59.208800
30400,52.643500
30600,58.235800
30800,57.408700
