step,rg2,perim,cycles,asph,movfrac
2000,5849.602005,3599,204,0.184135,0.2969
4000,5865.360186,3607,202,0.192674,0.3438
6000,5533.799763,3646,195,0.315125,0.3359
8000,5681.193191,3631,201,0.399444,0.2891
10000,5789.235496,3630,202,0.397509,0.2422
12000,6778.707376,3640,191,0.392902,0.2734
14000,5000.544255,3638,193,0.359779,0.2969
16000,5039.365242,3612,206,0.358006,0.2969
18000,4063.284199,3610,215,0.024337,0.2812
20000,3919.051394,3609,220,0.011127,0.2578
22000,3926.791515,3615,212,0.015122,0.3359
24000,4027.263008,3618,213,0.014310,0.2344
26000,4164.177489,3615,208,0.015704,0.2422
28000,5747.724766,3600,205,0.303525,0.2812
30000,5753.185814,3572,217,0.203327,0.2578
32000,5774.819157,3581,228,0.200242,0.2734
34000,6154.202611,3554,227,0.154041,0.2812
36000,5478.764510,3565,223,0.095771,0.3281
38000,5540.933866,3592,215,0.240336,0.2109
40000,5540.857633,3618,214,0.235991,0.2578
42000,5540.525092,3610,226,0.220432,0.2812
44000,4075.788834,3611,213,0.137206,0.2812
46000,4581.152880,3599,233,0.197502,0.3359
48000,4584.030709,3598,216,0.190765,0.2812
50000,5039.969155,3616,206,0.286801,0.1953
52000,5287.221315,3616,226,0.323371,0.2891
54000,5248.571372,3619,224,0.320389,0.3438
56000,5008.761081,3592,229,0.289970,0.2891
58000,5028.370342,3575,233,0.287289,0.2578
60000,5490.922793,3608,227,0.253351,0.3750
62000,5636.605881,3594,227,0.281864,0.2734
64000,5662.282301,3579,212,0.292826,0.2500
66000,5564.534820,3583,213,0.272429,0.3047
68000,6401.731508,3607,202,0.641752,0.2812
70000,6966.521401,3627,202,0.504114,0.3438
72000,6799.750991,3639,195,0.520082,0.2266
74000,6547.432600,3604,218,0.561198,0.2422
76000,6064.158711,3616,192,0.328476,0.3594
78000,5757.760699,3592,214,0.295797,0.3359
80000,5418.552651,3598,203,0.307859,0.3203
82000,3627.944058,3569,216,0.006122,0.2969
84000,4910.055011,3571,231,0.093611,0.2656
86000,4912.601403,3555,239,0.094185,0.3672
88000,5253.219628,3572,222,0.144406,0.2812
90000,4854.672906,3597,207,0.085022,0.2344
92000,5939.017096,3597,230,0.623136,0.3828
94000,6423.340104,3604,231,0.681033,0.3281
96000,6711.522194,3612,233,0.575216,0.3359
98000,5773.864746,3603,223,0.520885,0.2266
100000,5931.391870,3585,221,0.581511,0.2578
102000,5187.423614,3576,213,0.511919,0.2656
104000,6590.089029,3598,219,0.508305,0.2891
106000,6726.970950,3620,209,0.535535,0.2109
108000,5447.484525,3619,207,0.367718,0.2656
110000,5371.877653,3586,217,0.376243,0.3125
112000,5159.401820,3597,214,0.345553,0.3047
114000,4944.010734,3591,213,0.274724,0.2266
116000,3645.446858,3620,204,0.073537,0.2734
118000,4185.607099,3645,195,0.049238,0.2969
120000,5373.037368,3621,202,0.481104,0.2969
122000,5993.885582,3608,200,0.435053,0.3125
124000,6142.693961,3596,209,0.522025,0.2656
126000,6464.939095,3588,206,0.594656,0.2734
128000,7650.887305,3564,223,0.697849,0.2656
130000,8655.504946,3533,253,0.757661,0.2188
132000,8670.522772,3539,244,0.758745,0.2266
134000,7146.761890,3547,243,0.638756,0.3359
136000,8343.384572,3549,226,0.693579,0.3047
138000,8339.467868,3550,242,0.694096,0.2969
140000,6271.469735,3578,251,0.086511,0.3047
142000,6249.414291,3553,238,0.100600,0.3516
144000,4288.393818,3582,217,0.014067,0.2969
146000,4170.490458,3563,231,0.015871,0.2969
148000,4222.087271,3580,216,0.014542,0.2969
150000,4649.030037,3604,210,0.005766,0.3672
152000,4926.862798,3629,213,0.059379,0.2734
154000,4734.964714,3623,207,0.005494,0.3047
156000,4717.178940,3616,203,0.005458,0.3516
158000,4839.628533,3602,213,0.044831,0.2578
160000,5120.200869,3584,217,0.199603,0.2812
162000,5524.129431,3598,217,0.047557,0.2969
164000,5430.799826,3585,224,0.054634,0.2188
166000,5009.423230,3583,214,0.022100,0.2422
168000,5014.780770,3608,223,0.027008,0.2969
170000,5560.723066,3607,229,0.120992,0.2500
172000,5417.963703,3601,215,0.165113,0.3125
174000,5114.328505,3635,201,0.349630,0.3125
176000,6296.134670,3599,232,0.287866,0.3359
178000,6113.239787,3605,212,0.272504,0.2969
180000,5914.213264,3618,221,0.319907,0.2422
182000,6349.260903,3600,242,0.356481,0.2969
184000,5828.965534,3590,255,0.310435,0.3672
186000,5715.509812,3594,227,0.145334,0.3281
188000,5413.516506,3614,215,0.077640,0.2891
190000,5564.122307,3624,204,0.227518,0.2734
192000,5864.513022,3634,216,0.249594,0.2891
194000,5737.961196,3631,206,0.243870,0.2031
196000,5634.655265,3631,204,0.229794,0.2734
198000,5488.300554,3625,212,0.277452,0.3203
200000,3752.819163,3623,209,0.100916,0.3047
202000,3851.740661,3631,210,0.066964,0.3047
204000,3735.322840,3624,214,0.052963,0.2812
206000,3781.109799,3631,206,0.049128,0.2344
208000,3828.751671,3630,214,0.046312,0.2656
210000,3485.653869,3624,196,0.028335,0.2188
212000,3708.580668,3626,198,0.062805,0.2500
214000,3725.997292,3617,209,0.063647,0.2734
216000,3840.325772,3621,219,0.071249,0.3125
218000,4559.441395,3623,202,0.129730,0.2969
220000,4727.857653,3625,197,0.307733,0.2422
222000,5038.520544,3620,212,0.216808,0.2266
224000,4480.497503,3610,198,0.177642,0.2969
226000,4343.153839,3591,206,0.039673,0.3203
228000,4302.791095,3604,221,0.034412,0.2812
230000,3858.798051,3613,207,0.317308,0.2812
232000,3740.397260,3601,204,0.309643,0.2344
234000,3685.549518,3607,215,0.249382,0.2344
236000,3718.369564,3633,194,0.227592,0.2969
238000,3601.069364,3629,202,0.007604,0.2578
240000,3699.324387,3653,197,0.067378,0.3203
242000,4954.068333,3652,198,0.304688,0.2734
244000,3917.885778,3638,190,0.067704,0.3281
246000,4738.924172,3654,195,0.216180,0.2969
248000,4666.719183,3669,189,0.214568,0.3281
250000,4553.639264,3646,197,0.113148,0.2734
252000,4865.931716,3618,199,0.062895,0.3125
254000,4782.206618,3618,202,0.022349,0.2500
256000,5249.202901,3600,204,0.375153,0.2891
258000,4153.285224,3623,193,0.032789,0.2422
260000,4253.414323,3593,219,0.028449,0.2734
262000,4438.713494,3574,221,0.095378,0.2891
264000,4181.610871,3555,231,0.127660,0.3359
266000,5362.752880,3586,214,0.200436,0.2578
268000,5240.443893,3607,209,0.227019,0.2969
270000,5237.766488,3612,214,0.223119,0.2969
272000,5475.978626,3615,224,0.538660,0.3281
274000,5536.826047,3627,212,0.538630,0.3047
276000,5503.594174,3633,223,0.536542,0.3203
278000,4483.771857,3609,201,0.542741,0.3516
280000,4472.038998,3603,213,0.544377,0.3438
282000,4500.505019,3591,233,0.525918,0.3359
284000,4465.262317,3608,227,0.477649,0.2812
286000,4388.702394,3614,207,0.471257,0.3516
288000,4827.575093,3643,201,0.464518,0.3281
290000,4846.715477,3649,191,0.433452,0.2500
292000,4883.866006,3636,209,0.382331,0.3047
294000,4754.073952,3612,205,0.424084,0.2734
296000,4708.408685,3655,177,0.430945,0.2578
298000,5201.118072,3612,190,0.408393,0.2500
300000,6343.224524,3629,195,0.430420,0.2734
302000,6307.227969,3636,213,0.434078,0.2734
304000,6301.789301,3640,206,0.466172,0.2812
306000,5830.456592,3627,194,0.419967,0.3516
308000,5802.247021,3642,192,0.356368,0.3359
310000,6555.100483,3623,203,0.605687,0.3359
312000,4555.730448,3617,210,0.333951,0.3438
314000,4440.204661,3611,211,0.322048,0.2812
316000,4523.915901,3567,233,0.346253,0.2891
318000,4526.892878,3567,231,0.355679,0.3516
320000,3691.869736,3581,214,0.190910,0.2422
322000,3722.836594,3570,213,0.166798,0.3047
324000,4045.154535,3584,222,0.150424,0.2500
326000,4747.058701,3570,219,0.298182,0.2891
328000,4691.595497,3586,210,0.221341,0.2344
