step,rg2,perim,cycles,asph,movfrac
2000,17963.220199,1255,58,0.993295,0.2500
4000,17990.697558,1267,54,0.992802,0.2812
6000,18201.453550,1245,63,0.995285,0.3281
8000,17707.255964,1233,75,0.994782,0.3516
10000,17818.289230,1230,76,0.995805,0.2812
12000,17940.142079,1218,69,0.995860,0.3125
14000,18144.925407,1222,73,0.995913,0.2734
16000,17796.452040,1226,64,0.995933,0.3125
18000,18199.184316,1253,58,0.995798,0.2188
20000,18742.496456,1258,71,0.995913,0.3281
22000,18575.403502,1282,50,0.995909,0.2422
24000,18232.408120,1275,59,0.996210,0.2734
26000,17725.983214,1280,53,0.985603,0.2266
28000,18246.593868,1258,58,0.993922,0.1875
30000,18098.068400,1253,64,0.990239,0.3281
32000,18065.442447,1259,59,0.992428,0.2344
34000,18457.292150,1273,59,0.992886,0.2656
36000,18313.307635,1258,65,0.995443,0.3125
38000,18656.953036,1250,56,0.995614,0.2266
40000,18424.493479,1262,53,0.995196,0.3125
42000,18399.165515,1274,62,0.994440,0.2969
44000,18561.176316,1278,63,0.991463,0.2578
46000,18865.546028,1252,78,0.993280,0.2578
48000,18856.370040,1284,63,0.993927,0.2812
50000,18824.309948,1267,76,0.994523,0.3594
52000,18887.261276,1271,67,0.995861,0.3125
54000,19105.293212,1263,73,0.995180,0.2656
56000,19275.371424,1267,66,0.995692,0.2891
58000,19468.698527,1276,68,0.996127,0.2734
60000,19363.076814,1270,72,0.994861,0.1875
62000,19570.550960,1267,59,0.992913,0.2188
64000,19458.151406,1270,62,0.990906,0.2422
66000,19859.360807,1266,70,0.993505,0.2812
68000,19728.298459,1276,58,0.993767,0.2578
70000,19753.140832,1282,59,0.991398,0.2656
72000,20218.590115,1284,60,0.989790,0.3203
74000,19784.434095,1279,66,0.992313,0.2422
76000,19929.639974,1290,58,0.991698,0.2812
78000,20170.178615,1283,62,0.992300,0.2578
80000,20529.915587,1275,63,0.992067,0.2109
82000,20128.648807,1270,55,0.981012,0.2344
84000,20637.112351,1277,54,0.996231,0.2500
86000,20541.134195,1281,61,0.995622,0.2031
88000,20634.402059,1275,72,0.995678,0.3438
90000,20470.465580,1277,59,0.995861,0.2812
92000,20791.237899,1286,54,0.995906,0.2500
94000,20881.034400,1292,62,0.994647,0.3203
96000,20822.235603,1311,51,0.995412,0.2188
98000,20540.873535,1312,47,0.991180,0.1875
100000,20119.735171,1309,56,0.992026,0.1953
102000,20457.279900,1316,43,0.984661,0.2578
104000,20111.848555,1294,58,0.993180,0.2031
106000,20427.200727,1294,63,0.988450,0.2266
108000,20348.831911,1290,63,0.988529,0.2656
110000,20393.547846,1303,47,0.991701,0.1562
112000,20245.958079,1312,48,0.986912,0.2656
114000,20415.424614,1313,51,0.991233,0.1797
116000,20512.384822,1304,51,0.988502,0.2891
118000,20145.671067,1312,52,0.991608,0.2188
120000,20445.691963,1318,39,0.994057,0.2422
122000,20543.528723,1314,50,0.991669,0.2266
124000,20936.892419,1308,50,0.989687,0.2578
126000,20903.764683,1328,51,0.991497,0.1875
128000,20706.101950,1325,47,0.989249,0.2500
130000,20861.723772,1320,58,0.991898,0.1797
132000,20568.109376,1299,61,0.990763,0.2500
134000,20406.053103,1295,52,0.995211,0.2422
136000,20058.509840,1288,47,0.995502,0.2266
138000,19961.657296,1290,46,0.996328,0.2031
140000,19993.668918,1292,46,0.997010,0.2031
142000,20146.899371,1282,61,0.996111,0.2656
144000,19738.124760,1288,56,0.995738,0.2422
146000,19654.916382,1284,49,0.993694,0.2500
148000,20230.385607,1290,51,0.996242,0.2891
150000,20213.725983,1301,59,0.991024,0.2422
152000,20383.756718,1302,48,0.995526,0.2266
154000,20274.687132,1298,50,0.990464,0.1719
156000,20249.606886,1304,50,0.990300,0.2188
158000,20015.539535,1309,52,0.987001,0.2891
160000,20025.444950,1295,59,0.993321,0.2031
162000,20044.559654,1322,46,0.994252,0.2578
164000,20196.187775,1322,47,0.993298,0.2188
166000,20031.807528,1316,46,0.995969,0.2031
168000,20300.600236,1314,46,0.996011,0.2500
170000,19891.668262,1327,46,0.996311,0.2109
172000,19966.267950,1312,47,0.996692,0.2422
174000,19964.914119,1297,59,0.995590,0.2969
176000,20217.573590,1313,51,0.996410,0.2266
178000,20314.705116,1301,60,0.995029,0.2969
180000,20375.448223,1325,45,0.995777,0.2344
182000,20273.222935,1329,40,0.995019,0.2422
184000,20642.738742,1305,55,0.994922,0.2422
186000,20880.790415,1310,56,0.994000,0.2812
188000,20920.897423,1331,49,0.994328,0.2422
190000,20784.116851,1316,53,0.994198,0.2812
192000,21002.823963,1322,52,0.996286,0.2578
194000,21113.745335,1322,43,0.995681,0.2500
196000,21283.466655,1289,60,0.995609,0.2656
198000,21297.853151,1303,49,0.995695,0.2891
200000,20983.005467,1293,60,0.995599,0.2656
202000,20956.438375,1285,66,0.995606,0.3516
204000,20595.593854,1291,61,0.971275,0.2500
206000,20607.569655,1311,47,0.990237,0.2500
208000,20762.733183,1298,56,0.988325,0.3125
210000,21077.713804,1294,60,0.990716,0.2734
212000,21038.323006,1319,54,0.988788,0.1875
214000,21368.953886,1293,69,0.988988,0.2969
216000,21539.667719,1304,61,0.993767,0.2578
