step,rg2,perim,cycles,asph,movfrac
100000,341480.494792,119232,7439,0.105607,0.2656
200000,322472.991831,119306,7424,0.071987,0.2812
300000,309868.553168,119365,7342,0.126992,0.3516
400000,306220.082953,119392,7239,0.137581,0.2734
500000,296493.337094,119371,7202,0.136018,0.2734
600000,291076.655131,119276,7174,0.149495,0.2812
700000,279264.035852,119292,7275,0.158364,0.2734
800000,278804.571845,119370,7265,0.150800,0.3516
900000,252908.640277,119394,7192,0.124554,0.2812
1000000,250320.067621,119148,7254,0.125658,0.3047
1100000,248145.288327,119303,7212,0.124265,0.2969
1200000,231688.368162,119326,7250,0.089658,0.3594
