step,rg2,perim,cycles,asph,movfrac
2000,4595.081966,3606,224,0.488382,0.2812
4000,4370.446611,3624,196,0.406693,0.2969
6000,4379.116311,3607,222,0.403994,0.3516
8000,3249.220141,3618,196,0.280461,0.3281
10000,3240.909339,3632,200,0.269676,0.3281
12000,3186.015543,3639,201,0.260891,0.2656
14000,3127.987538,3628,219,0.249251,0.2344
16000,3126.174760,3619,234,0.253025,0.3203
18000,3107.620325,3601,235,0.250457,0.3281
20000,3127.254501,3601,251,0.233315,0.3281
22000,3108.715852,3591,247,0.234435,0.2578
24000,3121.899607,3595,237,0.237722,0.3281
26000,3082.497056,3584,239,0.246750,0.3359
28000,3086.607442,3556,243,0.250289,0.2812
30000,3074.253365,3555,236,0.240356,0.2969
32000,3040.081315,3548,246,0.230234,0.2500
34000,3030.397733,3561,244,0.228550,0.2969
36000,3039.297758,3579,241,0.239817,0.3203
38000,3056.883519,3564,228,0.231921,0.2969
40000,3080.909952,3561,212,0.239337,0.3594
42000,3058.460956,3553,219,0.236682,0.2969
44000,3044.068532,3580,210,0.227105,0.2656
46000,3058.780846,3564,227,0.233786,0.2188
48000,3077.372034,3576,224,0.238308,0.3516
50000,3048.001077,3540,241,0.237250,0.3281
52000,3050.201234,3550,230,0.235807,0.2812
54000,2990.934260,3581,224,0.237121,0.2969
56000,2982.483850,3591,218,0.229500,0.2969
58000,2942.051362,3568,211,0.191830,0.3125
60000,2954.179518,3566,217,0.192935,0.2969
62000,2953.169447,3546,223,0.190433,0.2656
64000,2963.477799,3557,252,0.189856,0.3672
66000,2962.238311,3582,235,0.193153,0.2891
68000,2970.517411,3582,236,0.198462,0.2734
70000,2957.192431,3582,231,0.192902,0.3984
72000,2919.283281,3604,225,0.189645,0.3203
74000,2920.578228,3598,221,0.193211,0.2656
76000,2929.308767,3586,238,0.188003,0.2734
78000,2877.950203,3598,205,0.198301,0.3359
80000,2873.105087,3564,212,0.194601,0.2656
82000,2839.923382,3580,230,0.185794,0.2891
84000,2865.836725,3578,236,0.203303,0.2812
86000,2859.553968,3560,232,0.200325,0.3125
88000,2872.849018,3576,234,0.195920,0.2344
90000,2761.081619,3571,219,0.169208,0.2812
92000,2639.722547,3617,201,0.118765,0.3047
94000,2657.247821,3627,204,0.119619,0.3125
96000,2649.703271,3618,208,0.115407,0.1875
98000,2653.300757,3592,218,0.119579,0.3047
100000,2652.637931,3575,212,0.117531,0.2656
102000,2614.811056,3580,207,0.128644,0.2656
104000,2610.617780,3579,207,0.126101,0.3281
106000,2615.074828,3601,190,0.126342,0.3281
108000,2610.413613,3617,188,0.126966,0.3281
110000,2639.034938,3619,190,0.138876,0.3672
112000,2628.772626,3577,197,0.113345,0.2578
114000,2615.055084,3560,217,0.118706,0.2969
116000,2604.755733,3569,232,0.106708,0.2734
118000,2610.728648,3589,237,0.114076,0.2500
120000,2552.749956,3575,225,0.115248,0.2969
122000,2525.799116,3577,216,0.116808,0.3281
124000,2514.689256,3584,224,0.117709,0.2734
126000,2529.843176,3611,207,0.113294,0.3359
128000,2519.067389,3601,201,0.113526,0.3984
130000,2532.013255,3586,205,0.111990,0.3203
132000,2540.439019,3557,243,0.112182,0.3828
134000,2543.604885,3534,269,0.118435,0.3125
136000,2519.843176,3548,255,0.114421,0.3359
138000,2511.415249,3560,222,0.116127,0.3047
140000,2498.010553,3570,220,0.099921,0.3047
142000,2487.553359,3567,236,0.101163,0.3672
144000,2502.104762,3579,222,0.101254,0.3125
146000,2520.066526,3603,207,0.107794,0.2891
148000,2501.486277,3585,221,0.111688,0.2812
150000,2490.169913,3580,205,0.108769,0.2812
152000,2490.793146,3562,218,0.112064,0.2422
154000,2484.598386,3537,240,0.109841,0.2969
156000,2491.343855,3580,218,0.109389,0.3281
158000,2504.132404,3568,208,0.122175,0.3203
160000,2528.209713,3577,196,0.122708,0.3047
162000,2501.604410,3596,194,0.114715,0.2656
164000,2497.230283,3626,202,0.115632,0.2656
166000,2496.152307,3658,200,0.112983,0.2734
168000,2485.114256,3645,180,0.115101,0.3438
170000,2470.778909,3597,224,0.115197,0.3125
172000,2444.892703,3591,209,0.114981,0.2812
174000,2439.293367,3578,199,0.119563,0.3672
176000,2413.685767,3546,208,0.121801,0.2969
178000,2412.854626,3536,216,0.122054,0.2734
180000,2430.074497,3516,228,0.119562,0.3594
182000,2430.744579,3550,208,0.112942,0.2344
184000,2435.024506,3543,241,0.110894,0.2969
186000,2457.268706,3567,215,0.105636,0.2891
188000,2461.274583,3589,220,0.105604,0.2734
190000,2465.533412,3555,229,0.088933,0.3203
192000,2435.400170,3553,219,0.095062,0.3359
194000,2433.193479,3540,241,0.091337,0.2656
196000,2438.737309,3530,245,0.088270,0.4141
198000,2446.750551,3536,241,0.086005,0.3672
200000,2450.281919,3561,228,0.092407,0.3672
