step,rg2,perim,cycles,asph,movfrac
2000,5023.340349,3603,208,0.425986,0.3281
4000,4694.970781,3598,211,0.153642,0.3438
6000,6441.947822,3570,241,0.557655,0.3125
8000,6425.547219,3562,247,0.535228,0.2891
10000,6403.637205,3565,223,0.532359,0.3203
12000,6545.123079,3570,238,0.529269,0.3672
14000,6662.883785,3582,227,0.572970,0.3047
16000,6554.690379,3580,225,0.601465,0.2422
18000,7284.198202,3587,223,0.700360,0.2969
20000,7052.309762,3572,229,0.676528,0.3359
22000,6862.886359,3541,238,0.640831,0.3047
24000,6816.871267,3532,247,0.635694,0.3594
26000,6680.302931,3527,225,0.571058,0.3750
28000,7057.115641,3526,243,0.363555,0.3438
30000,8799.058264,3498,246,0.780896,0.3516
32000,8646.099195,3555,224,0.751931,0.2812
34000,7266.767768,3551,225,0.407709,0.3047
36000,7975.660354,3573,231,0.378729,0.2188
38000,7879.386755,3577,220,0.380892,0.3047
40000,9208.779082,3583,222,0.804330,0.2344
42000,8927.098855,3553,240,0.781103,0.3438
44000,8732.885057,3578,209,0.782053,0.2734
46000,8556.975913,3567,215,0.781463,0.3594
48000,6977.192212,3571,221,0.484879,0.3281
50000,6966.457435,3573,213,0.511527,0.2422
52000,6985.825497,3568,214,0.516145,0.3906
54000,6994.895838,3574,209,0.508388,0.2422
56000,8295.903532,3575,224,0.636688,0.2812
58000,8097.400919,3613,215,0.422956,0.3203
60000,7913.952712,3579,228,0.382227,0.3359
62000,8355.383920,3595,232,0.468550,0.3594
64000,6933.686073,3585,234,0.548852,0.3047
66000,6897.286644,3559,234,0.548715,0.3281
68000,7311.362858,3568,218,0.559916,0.2500
70000,6646.261737,3575,222,0.517182,0.3047
72000,6707.044585,3597,195,0.514753,0.2344
74000,6802.112392,3600,212,0.515690,0.4062
76000,6808.661914,3619,209,0.493006,0.3438
78000,6386.411666,3607,214,0.504508,0.3203
80000,6203.599209,3611,223,0.502707,0.3047
