step,rg2,perim,cycles,asph,movfrac
2000,4572.861727,3602,224,0.490713,0.2812
4000,4472.045452,3607,228,0.486533,0.2422
6000,4609.798338,3591,231,0.500862,0.2734
8000,4261.080864,3604,205,0.416440,0.2891
10000,4582.385187,3603,203,0.457045,0.3359
12000,4349.728092,3607,191,0.273532,0.2188
14000,4508.865144,3617,191,0.288950,0.2500
16000,4213.455327,3614,213,0.238676,0.3516
18000,4198.556997,3605,210,0.238185,0.2891
20000,4202.109628,3627,194,0.237862,0.2969
22000,4744.614826,3614,207,0.155378,0.2188
24000,4731.499258,3633,226,0.152250,0.3203
26000,4667.274955,3644,238,0.124322,0.3047
28000,4670.370975,3658,210,0.134161,0.2969
30000,4711.217036,3646,204,0.136284,0.2656
32000,4582.268132,3647,205,0.128236,0.2812
34000,4471.486385,3656,198,0.110198,0.3359
36000,4478.822979,3638,215,0.113620,0.2109
38000,4435.692609,3654,206,0.125445,0.2734
40000,4489.217225,3675,198,0.138315,0.2500
42000,4259.448743,3660,206,0.190732,0.3359
44000,4272.295190,3652,220,0.192797,0.3203
46000,4288.525251,3628,221,0.196863,0.3125
48000,4283.894396,3632,216,0.192204,0.3281
50000,4285.923439,3635,205,0.190573,0.3203
52000,4284.751575,3627,222,0.196752,0.2734
54000,3666.089359,3603,223,0.061666,0.2656
56000,4110.165951,3636,215,0.069857,0.2969
58000,4008.403172,3629,209,0.078249,0.2969
60000,4023.275282,3630,210,0.081023,0.3438
62000,4027.974424,3620,207,0.081096,0.3047
64000,4182.769359,3575,220,0.105342,0.2188
66000,4196.136901,3574,222,0.102626,0.3047
68000,4207.777767,3589,226,0.100600,0.2344
70000,4241.248823,3617,233,0.105924,0.3438
72000,4350.641847,3644,216,0.099216,0.2812
74000,4219.029982,3650,202,0.104487,0.3438
76000,4153.852869,3673,207,0.075070,0.3125
78000,4213.762059,3648,213,0.217548,0.3828
80000,4219.462553,3643,218,0.217223,0.3047
82000,3676.917767,3624,195,0.077023,0.2969
84000,3714.038697,3583,242,0.074688,0.3516
86000,3210.714501,3587,232,0.055362,0.2891
88000,3483.611008,3608,231,0.063730,0.3125
90000,6164.035332,3602,216,0.433294,0.3281
92000,6220.384880,3591,224,0.439356,0.2578
94000,7311.119606,3594,217,0.654648,0.2734
96000,6537.385586,3580,219,0.623399,0.2656
98000,2994.564457,3611,211,0.171882,0.2891
