step,rg2,perim,cycles,asph,movfrac
2000,3728.387716,3594,224,0.292731,0.3359
4000,3746.205303,3598,219,0.299660,0.3516
6000,3773.388602,3618,212,0.302242,0.2422
8000,3787.189793,3628,209,0.303286,0.3828
10000,3701.366650,3613,208,0.308450,0.2422
12000,3724.202714,3616,212,0.316044,0.2500
14000,3776.013708,3617,218,0.324816,0.2734
16000,3702.591939,3577,228,0.257809,0.3203
18000,3624.674556,3561,238,0.326816,0.4141
20000,3632.594982,3574,220,0.319034,0.3281
22000,3781.102541,3565,237,0.330459,0.3672
24000,3772.195075,3575,222,0.343400,0.2031
26000,3975.248617,3598,218,0.213913,0.3281
28000,3848.045107,3611,210,0.277638,0.3047
30000,3822.791847,3614,221,0.271554,0.2500
32000,3895.394890,3618,215,0.260941,0.2422
34000,4179.621173,3640,207,0.267505,0.3359
36000,4142.906196,3635,211,0.261503,0.2891
38000,3725.245302,3691,182,0.208694,0.2969
40000,3687.199848,3653,208,0.208176,0.2422
42000,3792.907208,3646,207,0.235034,0.2734
44000,3775.980453,3644,222,0.226342,0.3281
46000,3709.713757,3640,197,0.204511,0.3594
48000,3724.730398,3602,211,0.210231,0.2812
50000,3722.551331,3609,203,0.208922,0.2812
52000,3732.736886,3608,195,0.179259,0.2734
54000,3553.218468,3606,200,0.194059,0.2891
56000,3582.479447,3614,200,0.192405,0.2969
58000,3487.662467,3609,213,0.193645,0.2734
60000,3467.976806,3608,203,0.182503,0.2422
62000,3471.936463,3595,208,0.189877,0.2891
64000,3282.310507,3618,218,0.164714,0.2891
66000,3277.388711,3595,221,0.162797,0.2500
68000,3092.920498,3588,211,0.189238,0.3203
70000,3131.292627,3586,214,0.167285,0.2891
72000,3102.634849,3617,198,0.159566,0.2656
74000,3111.413777,3649,195,0.167684,0.2266
76000,3121.513999,3647,204,0.168709,0.2891
78000,3078.326972,3604,211,0.198209,0.2031
80000,3034.605008,3610,214,0.205349,0.2812
82000,3035.903144,3611,209,0.197409,0.3281
84000,3040.715258,3576,224,0.203454,0.2500
86000,3054.825552,3578,214,0.197964,0.2344
88000,3040.159420,3568,214,0.191340,0.2734
90000,3067.660719,3587,232,0.190375,0.3516
92000,3070.229571,3626,206,0.183504,0.3047
94000,3096.982967,3617,225,0.177237,0.3047
96000,3081.839598,3607,208,0.186293,0.2656
98000,3087.595739,3610,212,0.193902,0.2969
100000,3090.009837,3612,213,0.180046,0.2734
102000,3072.994046,3588,233,0.181686,0.2422
104000,3054.317284,3601,217,0.176865,0.3203
106000,3059.820571,3582,220,0.179235,0.3516
108000,3062.195471,3558,245,0.182286,0.2969
110000,3073.055549,3565,230,0.186372,0.2578
