step,rg2,perim,cycles,asph,movfrac
100000,387700.741444,118967,7477,0.062254,0.2109
200000,383620.535056,118770,7566,0.061060,0.3828
300000,292253.950353,119065,7515,0.085010,0.3828
400000,268229.737638,119164,7467,0.120543,0.2344
500000,265276.343248,119123,7468,0.117363,0.3047
600000,249170.952081,119056,7424,0.119523,0.3203
700000,245788.764595,119061,7430,0.122395,0.2656
800000,244341.374628,118837,7505,0.120534,0.3047
900000,242557.744686,118865,7458,0.125682,0.2969
1000000,240955.004743,118978,7372,0.123674,0.3203
1100000,238690.023634,119099,7305,0.126038,0.2969
1200000,233253.201689,119119,7353,0.116636,0.3516
1300000,231604.634320,119120,7360,0.111066,0.3125
1400000,230548.436828,119270,7267,0.108660,0.2422
1500000,229474.050831,119236,7304,0.106711,0.3594
1600000,220805.845713,119390,7321,0.109755,0.3281
