step,rg2,perim,cycles,asph,movfrac
2000,4928.832310,1197,93,0.926582,0.3516
4000,4893.455536,1217,71,0.925389,0.2344
6000,4639.455599,1207,70,0.896417,0.3203
8000,4675.960430,1217,73,0.883824,0.2578
10000,5004.478910,1194,64,0.858603,0.3125
12000,4965.484662,1188,66,0.946912,0.2344
14000,5068.849495,1189,71,0.946418,0.3594
16000,4924.401660,1198,75,0.927724,0.3672
18000,4823.470411,1214,64,0.913615,0.2109
20000,4837.741644,1214,63,0.925823,0.3203
22000,4729.342310,1236,50,0.900248,0.2500
24000,4733.561099,1235,66,0.913906,0.2344
26000,4506.512150,1209,85,0.893792,0.2578
28000,4566.837831,1212,67,0.926516,0.2812
30000,4558.782726,1216,74,0.934878,0.1719
32000,4510.584382,1200,62,0.926861,0.3359
34000,4465.213948,1193,71,0.927810,0.2266
36000,4493.291735,1213,66,0.926632,0.1797
38000,4379.755155,1225,71,0.924610,0.2578
40000,4306.774935,1207,79,0.930364,0.3047
42000,4396.652094,1203,80,0.950435,0.3047
44000,4262.411927,1215,71,0.936919,0.2812
46000,4906.201264,1224,69,0.959699,0.3203
48000,5284.148127,1209,64,0.964006,0.2422
50000,5328.236246,1226,66,0.966648,0.2734
52000,5444.368979,1232,59,0.956710,0.1953
54000,5428.521628,1214,68,0.962819,0.2500
56000,5595.797383,1198,76,0.967362,0.2578
58000,5369.147166,1181,91,0.932194,0.3281
60000,5423.598952,1192,75,0.949954,0.2344
62000,5578.445935,1175,84,0.949089,0.3203
64000,5533.584860,1201,73,0.951338,0.2734
66000,5595.882347,1187,85,0.875043,0.3516
68000,5724.526302,1197,70,0.948537,0.2812
70000,5949.914750,1212,87,0.943289,0.3516
72000,6367.906140,1211,68,0.962837,0.2188
74000,6329.841295,1221,57,0.969890,0.2734
76000,6475.154935,1236,67,0.969924,0.2344
78000,6638.156046,1219,77,0.972094,0.3281
80000,6688.336896,1227,70,0.972613,0.3047
82000,6472.364031,1224,75,0.967383,0.3516
84000,6583.752910,1238,77,0.966679,0.2656
86000,6637.327671,1252,67,0.970598,0.2969
88000,6681.933446,1236,71,0.970853,0.2891
90000,6575.360800,1230,55,0.971179,0.2969
92000,6539.924812,1230,63,0.973488,0.2578
94000,6837.333196,1209,81,0.979084,0.2812
96000,6727.274768,1218,57,0.980108,0.2734
98000,6579.093126,1212,64,0.963099,0.3281
100000,6599.720560,1205,87,0.975538,0.3047
102000,6982.578655,1223,83,0.978389,0.2734
104000,6857.678302,1231,67,0.977512,0.2734
106000,7082.205663,1212,68,0.977941,0.3047
108000,6568.279952,1235,71,0.901597,0.2734
110000,7084.727630,1216,77,0.978081,0.3750
112000,6962.391915,1215,76,0.973074,0.2344
114000,6924.608903,1219,65,0.970605,0.2344
116000,7000.992982,1247,57,0.976509,0.3750
118000,7103.595308,1245,60,0.981073,0.2266
120000,7176.315723,1222,70,0.979056,0.2656
122000,6936.909550,1204,75,0.964470,0.2969
124000,6839.248556,1213,72,0.960010,0.2500
126000,6857.132750,1217,80,0.957809,0.2500
128000,6834.959614,1210,84,0.964967,0.3516
130000,6716.574727,1218,58,0.963387,0.2266
132000,6810.378611,1237,64,0.962240,0.2031
134000,6812.964654,1239,63,0.965850,0.2812
136000,6633.965295,1241,68,0.959294,0.2266
138000,6918.287487,1212,85,0.957629,0.3438
140000,6963.673648,1201,81,0.958037,0.2188
142000,6897.787054,1213,71,0.925616,0.2656
144000,6810.219975,1226,79,0.931730,0.3203
146000,6728.952179,1213,80,0.934667,0.2969
148000,6774.366760,1215,67,0.950723,0.2422
150000,6874.629883,1251,63,0.950693,0.2734
152000,7092.687030,1233,76,0.950463,0.2891
154000,7158.466035,1227,82,0.966020,0.2969
156000,7242.284271,1203,82,0.965373,0.2969
158000,7359.121462,1211,79,0.974216,0.3047
160000,7463.849483,1227,78,0.976303,0.2500
162000,7144.907772,1213,74,0.936504,0.3359
164000,7001.532600,1204,80,0.967695,0.2891
166000,7184.396431,1213,74,0.977328,0.2578
168000,7258.039486,1222,66,0.959895,0.2891
170000,7416.514524,1234,60,0.939803,0.2969
172000,7345.676979,1226,55,0.949724,0.2500
174000,7270.245286,1224,66,0.940979,0.2812
176000,7592.455283,1225,59,0.972985,0.2422
178000,7516.694558,1221,74,0.964970,0.2812
180000,7381.649423,1206,77,0.964347,0.3438
182000,7410.122467,1215,81,0.964163,0.3125
184000,7612.337507,1216,86,0.970368,0.2422
