step,rg2,perim,cycles,asph,movfrac
5000,35669.641177,11924,726,0.585044,0.2734
10000,26072.123128,11956,696,0.475668,0.2500
15000,30247.189232,11963,702,0.319525,0.2344
20000,31243.109083,11984,696,0.301665,0.3203
25000,30495.735292,12053,680,0.261315,0.2812
30000,33709.892805,12010,701,0.356584,0.2734
35000,25917.062306,11987,709,0.133818,0.3203
40000,34454.148678,11957,746,0.366004,0.3125
45000,33281.163448,11915,737,0.385998,0.3438
50000,22270.195404,11960,692,0.070163,0.2266
55000,23148.790820,11944,727,0.188558,0.2812
60000,24007.420674,11984,726,0.171143,0.3438
65000,23233.200608,11977,752,0.241466,0.3594
70000,33939.362767,11990,753,0.612333,0.2969
75000,27022.546106,11996,754,0.422791,0.3281
80000,32708.202996,12046,731,0.633205,0.3438
85000,39845.010471,12064,721,0.774359,0.2812
90000,27041.013828,12014,699,0.332966,0.3203
95000,24334.742417,12045,684,0.324324,0.3672
100000,30340.500171,12024,695,0.488675,0.2969
105000,35904.178377,12005,713,0.615003,0.2422
110000,37722.283874,12013,733,0.591838,0.2656
115000,36897.946818,11990,703,0.594412,0.3594
120000,35488.188998,11981,714,0.524312,0.3672
125000,35009.579495,11988,735,0.530738,0.2344
130000,31052.902615,11930,770,0.319281,0.3125
135000,26685.454596,11921,755,0.238288,0.3438
140000,22349.185131,11903,772,0.222631,0.2812
145000,28505.846507,11895,777,0.111781,0.2422
150000,29165.082655,11877,782,0.284717,0.2969
155000,32615.042595,11914,749,0.577922,0.2969
160000,27221.254839,11907,759,0.446871,0.3516
165000,29387.173108,11914,744,0.467536,0.2031
170000,26184.143881,11926,747,0.415522,0.2578
175000,34042.645156,11898,741,0.677029,0.3359
180000,33128.502651,11896,760,0.651057,0.2891
185000,21439.087889,11884,765,0.414352,0.3281
190000,21128.914400,11899,728,0.318790,0.3125
195000,20941.046507,11900,729,0.313270,0.3047
200000,15944.367434,11906,713,0.053552,0.2266
205000,21571.374910,11873,751,0.253175,0.2891
210000,19205.436716,11872,768,0.154274,0.2891
215000,19148.273911,11867,741,0.148085,0.2891
220000,29173.343389,11853,753,0.383186,0.2422
225000,25997.013898,11897,733,0.340974,0.2734
230000,26081.815487,11919,743,0.248611,0.2812
235000,24449.537331,11961,721,0.110346,0.3359
240000,25236.420082,11972,709,0.318687,0.3438
245000,25303.536644,11932,741,0.321860,0.2812
250000,24394.975132,11891,780,0.270466,0.1953
255000,26359.321110,11910,777,0.276083,0.3203
260000,26570.552881,11958,739,0.285463,0.3828
265000,26396.774095,11968,717,0.040760,0.3203
270000,27475.521322,11912,732,0.026108,0.2734
275000,30358.325006,11885,759,0.020691,0.3828
280000,30149.912828,11885,747,0.032516,0.2891
285000,33210.285296,11933,743,0.165906,0.3203
290000,32803.616726,11923,732,0.161662,0.3203
295000,32585.446852,11954,697,0.152325,0.2422
300000,32637.102100,11964,721,0.149955,0.1875
305000,49336.961375,11939,714,0.828726,0.2891
310000,29529.629094,11986,715,0.325755,0.2656
315000,38037.497839,12001,701,0.575206,0.3125
320000,37958.741466,11989,697,0.591690,0.2656
325000,47800.170921,11970,744,0.489545,0.2812
330000,39609.704793,11972,728,0.614681,0.2656
335000,34015.473843,11948,733,0.211069,0.2812
340000,43232.256432,11957,720,0.563951,0.2344
345000,37538.130199,11904,747,0.226909,0.3672
350000,28537.992992,11894,741,0.145151,0.3594
355000,38758.688753,11900,761,0.015964,0.3359
360000,32415.618987,11880,776,0.409007,0.2500
365000,37836.800663,11856,767,0.180382,0.2812
370000,35228.088141,11844,775,0.169756,0.2891
375000,32641.470071,11859,746,0.351667,0.2812
380000,32998.079896,11834,776,0.358577,0.3047
385000,32997.664954,11878,764,0.203968,0.3281
390000,33134.971667,11904,765,0.235429,0.2812
395000,21857.170913,11925,784,0.020288,0.2891
400000,21229.372300,11952,744,0.017506,0.3516
405000,26752.942445,11924,742,0.506552,0.2578
410000,24780.686511,11950,734,0.116285,0.3594
415000,22183.515844,11984,737,0.182075,0.3281
420000,21399.211764,11970,754,0.184250,0.3359
425000,26684.172016,11943,772,0.116297,0.1953
430000,18985.038653,11948,768,0.198207,0.3594
435000,25136.387427,11928,776,0.127117,0.2812
440000,26777.777108,11925,744,0.320713,0.3047
445000,22476.586257,11928,729,0.508875,0.2656
450000,26740.896332,11933,757,0.492740,0.3203
455000,25716.429998,11953,719,0.380881,0.3203
460000,28464.927218,11966,712,0.338832,0.3125
465000,23989.222723,11984,727,0.322932,0.2500
470000,22641.082698,11988,721,0.103622,0.3203
475000,28100.375878,11999,718,0.546775,0.3359
480000,27184.225117,11988,751,0.530074,0.2422
485000,25913.358050,11993,775,0.449393,0.3281
490000,22483.878529,11987,779,0.255375,0.3125
495000,20672.981305,12043,751,0.150321,0.2812
500000,22378.312105,12031,720,0.241508,0.1875
505000,23193.549895,12044,723,0.173447,0.3359
510000,23604.652920,12032,728,0.302580,0.2891
515000,23534.742015,12018,742,0.263150,0.3516
520000,21958.930326,12055,734,0.126792,0.3047
525000,25659.837177,12060,681,0.286309,0.3047
530000,28898.124767,12005,707,0.328376,0.3359
535000,27101.902665,11996,719,0.368288,0.3594
540000,24740.101372,11970,724,0.199203,0.2812
545000,24388.421318,11966,690,0.207325,0.2500
550000,26427.271424,11997,696,0.420267,0.2734
555000,26123.528399,12012,696,0.460455,0.2656
560000,25627.803632,11995,717,0.466288,0.2500
565000,25726.040599,11976,732,0.527332,0.2969
570000,25698.978572,11991,704,0.527097,0.2344
575000,25218.812612,11973,718,0.508206,0.2500
580000,23838.784971,12000,688,0.304493,0.2656
585000,23898.846905,12003,694,0.306797,0.2734
590000,30844.330042,11988,702,0.662465,0.3125
595000,26421.717938,11931,703,0.218533,0.3359
600000,23345.237739,11919,720,0.407409,0.2812
605000,28043.961694,11922,698,0.265692,0.3203
610000,28616.741971,11936,733,0.301417,0.2656
615000,30060.214883,11976,739,0.420198,0.2891
620000,23770.274894,11977,732,0.264000,0.3125
625000,23980.470081,11978,725,0.368739,0.3281
630000,25022.073287,11961,711,0.356108,0.3828
635000,25836.030210,11925,729,0.399225,0.2422
640000,25648.882209,11950,715,0.420423,0.3125
645000,25198.987305,11981,721,0.537260,0.3438
650000,25030.358719,11976,744,0.519597,0.2812
655000,23883.241093,11941,722,0.414890,0.2969
660000,27791.064863,11918,728,0.580375,0.2734
665000,28240.751185,11947,718,0.573141,0.3125
670000,24680.138016,11957,705,0.560721,0.2891
675000,26601.283039,11977,701,0.532111,0.3125
680000,30770.161884,11997,712,0.568187,0.2422
685000,29435.792376,12000,732,0.509823,0.3125
690000,30188.029316,11990,711,0.426819,0.3594
695000,28463.323311,11960,692,0.338748,0.3359
700000,31718.374696,12001,679,0.530021,0.2031
705000,28623.821135,11994,682,0.476022,0.2500
710000,20964.078845,11971,730,0.474681,0.2344
715000,21371.024508,11973,733,0.447151,0.2656
720000,30835.509741,12054,686,0.512538,0.1953
725000,32574.807307,12025,708,0.537586,0.3047
730000,29972.122692,12007,684,0.547993,0.3125
