step,rg2,perim,cycles,asph,movfrac
100000,349304.545824,119203,7317,0.062975,0.3203
200000,325286.625315,119236,7271,0.026206,0.3438
300000,321099.775607,119269,7254,0.013640,0.3047
400000,317720.348772,119301,7260,0.040682,0.2656
500000,314421.951674,119217,7331,0.041050,0.3125
600000,312224.707517,119090,7528,0.037424,0.2812
700000,291064.536395,119121,7453,0.072028,0.3203
800000,288533.162472,118973,7469,0.079361,0.2656
900000,288107.526156,119097,7384,0.082214,0.2969
1000000,278773.863113,119150,7332,0.071459,0.3672
1100000,263743.771551,119359,7182,0.014499,0.2422
1200000,262940.897094,119429,7226,0.014177,0.2812
1300000,258455.307713,119425,7257,0.011499,0.3359
1400000,256242.332545,119282,7366,0.012761,0.2422
1500000,256084.578229,119276,7363,0.012015,0.3594
