step,rg2,perim,cycles,asph,movfrac
2000,4977.262776,3607,225,0.496372,0.2578
4000,4567.532844,3596,245,0.379963,0.2344
6000,4018.253461,3584,248,0.322733,0.3750
8000,3998.406066,3622,234,0.398990,0.2969
10000,3940.985452,3621,230,0.385212,0.2969
12000,3793.522384,3634,211,0.289351,0.2188
14000,3716.651311,3637,203,0.289038,0.3359
16000,3601.712851,3613,228,0.235082,0.3125
18000,3622.020408,3599,238,0.206392,0.3047
20000,3611.324923,3590,251,0.200799,0.3047
22000,3637.339953,3588,241,0.156089,0.2578
24000,3870.090415,3600,224,0.119946,0.3125
26000,3823.840021,3579,238,0.130355,0.2734
28000,3853.748504,3579,243,0.130594,0.3594
30000,3875.002163,3560,249,0.135707,0.1953
32000,3883.023445,3575,230,0.137435,0.2812
34000,3902.310815,3587,225,0.133889,0.2734
36000,3942.781038,3602,200,0.124569,0.2734
38000,3999.994119,3576,218,0.123162,0.2891
40000,3900.207448,3585,213,0.140085,0.3594
42000,3874.679776,3566,212,0.158889,0.3047
44000,3800.570519,3575,198,0.129731,0.2891
46000,3785.254681,3592,189,0.128876,0.3906
48000,4699.479097,3589,206,0.312042,0.2188
50000,5095.038303,3605,208,0.435635,0.2656
52000,3835.566046,3591,226,0.278996,0.4531
54000,3871.406675,3608,211,0.298785,0.3594
56000,3949.035927,3578,222,0.304904,0.3047
58000,3859.008753,3593,215,0.259898,0.2656
60000,3858.634904,3618,218,0.256477,0.2266
62000,3850.495402,3601,226,0.261202,0.2578
64000,3847.066776,3614,225,0.262959,0.2891
66000,4144.593733,3598,224,0.230784,0.2578
68000,3861.592906,3611,200,0.305802,0.3047
70000,3845.529891,3617,201,0.300245,0.2266
72000,3927.339954,3624,203,0.301720,0.2344
74000,4036.421841,3614,203,0.285294,0.2891
76000,3946.007402,3589,243,0.278750,0.2969
78000,3942.881090,3575,238,0.277273,0.3672
80000,3946.379964,3568,239,0.279339,0.3125
82000,3934.953993,3565,235,0.276415,0.3359
84000,3922.903280,3566,240,0.284160,0.3047
86000,3920.700619,3570,237,0.300140,0.2734
88000,3912.414928,3595,217,0.303129,0.2891
90000,3804.460474,3598,215,0.160371,0.3359
92000,3769.278434,3601,224,0.164610,0.3125
94000,3762.599927,3588,218,0.169098,0.3047
96000,3796.403986,3598,221,0.169510,0.2734
98000,3794.840522,3582,216,0.123417,0.2422
100000,3821.715706,3556,230,0.120264,0.2578
102000,5181.139896,3552,234,0.455388,0.3359
104000,5215.073156,3546,234,0.453858,0.3047
106000,4577.496715,3547,244,0.446110,0.3438
108000,4468.151393,3578,240,0.364922,0.3047
110000,4189.480903,3565,240,0.296372,0.3203
112000,3255.824558,3562,246,0.094643,0.3594
114000,3295.310431,3582,248,0.103008,0.3984
116000,3193.998988,3591,244,0.055026,0.3828
118000,3260.438231,3621,223,0.053859,0.2344
120000,3254.909488,3618,219,0.072978,0.2344
122000,3238.714585,3615,226,0.079294,0.3125
124000,3432.656115,3599,240,0.130204,0.3516
126000,3190.139814,3592,238,0.041402,0.3594
128000,3195.364622,3571,247,0.046751,0.3047
130000,3308.657562,3560,258,0.052678,0.3438
132000,3330.224893,3592,228,0.052587,0.3594
134000,3410.985862,3583,225,0.046447,0.3281
136000,3345.307087,3577,226,0.048098,0.3516
138000,3341.158387,3562,228,0.048294,0.2891
140000,3431.015055,3570,219,0.046709,0.3359
142000,3460.221255,3592,216,0.044660,0.3281
144000,3513.818354,3586,206,0.084650,0.3516
146000,3506.677003,3566,234,0.074254,0.2734
148000,3495.658341,3549,237,0.071102,0.3203
150000,3483.970088,3573,217,0.076184,0.3047
152000,3422.894515,3570,243,0.090065,0.2500
154000,3422.740577,3569,241,0.093634,0.2266
156000,3456.848647,3554,250,0.087236,0.2500
158000,3585.774592,3536,236,0.092544,0.2734
160000,3721.268850,3491,265,0.139412,0.2812
162000,3686.827944,3496,247,0.118593,0.3672
164000,3488.264397,3538,240,0.103038,0.3438
166000,3258.051179,3531,244,0.075999,0.3359
168000,3261.149722,3555,216,0.072865,0.3828
170000,3261.607446,3562,206,0.075056,0.3203
172000,3323.891838,3545,236,0.076018,0.3750
174000,3466.904191,3557,235,0.084526,0.2656
176000,3261.129206,3581,220,0.088540,0.2812
178000,3829.503995,3591,220,0.143499,0.3047
180000,3706.762949,3607,224,0.181419,0.3672
182000,3839.185006,3613,224,0.192706,0.2812
184000,3816.814883,3619,224,0.197874,0.2578
186000,3788.595582,3613,214,0.197131,0.3047
188000,3482.370851,3621,213,0.114932,0.2891
190000,3485.843816,3630,206,0.113859,0.2188
192000,3423.551822,3597,198,0.109895,0.3438
194000,3619.762658,3621,198,0.272824,0.3047
196000,3647.920986,3623,199,0.280695,0.2422
198000,3211.824649,3630,194,0.077341,0.1953
200000,3206.129677,3615,210,0.079427,0.2812
202000,2938.037049,3611,203,0.131716,0.2656
204000,4866.499027,3598,212,0.486158,0.3125
206000,4842.182991,3610,189,0.489703,0.2578
208000,3120.532744,3614,190,0.099775,0.3281
210000,2755.940469,3588,202,0.047146,0.2578
212000,2783.022822,3565,207,0.045659,0.3359
214000,2788.645999,3566,215,0.069192,0.3438
216000,2866.914157,3548,224,0.041226,0.3281
218000,3333.711186,3558,218,0.087470,0.4062
220000,4121.774769,3570,212,0.290376,0.3281
222000,4130.773018,3575,211,0.304219,0.2344
224000,4485.403874,3565,213,0.403115,0.2656
226000,4456.422735,3577,214,0.406063,0.2656
228000,3811.240481,3569,235,0.269366,0.2578
230000,3818.700230,3588,229,0.272682,0.2109
232000,3830.239272,3568,225,0.271145,0.2031
234000,4164.305636,3582,211,0.317193,0.2969
236000,3670.361991,3569,213,0.229574,0.3047
238000,3871.058764,3581,211,0.246273,0.2578
240000,4001.336421,3586,209,0.343660,0.2578
242000,3592.058833,3609,182,0.372282,0.2734
244000,3690.138553,3626,181,0.360189,0.3281
246000,3595.655035,3616,181,0.318323,0.1953
248000,3591.450112,3602,209,0.325718,0.2812
250000,3642.542895,3599,188,0.320091,0.2500
252000,3630.392298,3603,185,0.292980,0.3281
254000,3655.866917,3593,197,0.302089,0.2031
256000,3643.649565,3561,205,0.306760,0.2656
258000,3649.544804,3575,203,0.304788,0.2812
260000,3921.755120,3570,200,0.285138,0.2734
262000,3645.895777,3554,204,0.208921,0.3359
264000,3894.937146,3561,211,0.289138,0.3203
266000,3836.656165,3553,209,0.374097,0.2734
268000,3904.244569,3550,217,0.381656,0.3125
270000,3846.900597,3536,227,0.386490,0.2891
272000,3630.355757,3535,206,0.350231,0.2891
274000,3985.568880,3542,202,0.346830,0.3438
276000,3862.910671,3543,206,0.337650,0.2812
278000,3748.472890,3570,214,0.285399,0.2422
280000,3700.234848,3576,194,0.270604,0.2734
282000,3937.740717,3595,204,0.478680,0.2109
284000,3948.078614,3580,222,0.480597,0.2422
286000,3967.153722,3557,227,0.321422,0.3125
288000,3815.297067,3546,226,0.453302,0.2891
290000,4025.863446,3559,221,0.432791,0.3516
292000,4108.673128,3581,216,0.438124,0.2578
294000,4491.723331,3596,211,0.437109,0.3281
296000,4298.332047,3617,202,0.419943,0.2812
298000,4327.867137,3611,209,0.411794,0.2578
300000,4196.197493,3607,218,0.422918,0.2344
302000,4469.127108,3604,208,0.437639,0.2656
304000,4447.417526,3615,202,0.437874,0.2891
306000,4430.903873,3600,211,0.435759,0.3125
308000,4216.524225,3597,221,0.418981,0.3125
310000,4235.224677,3546,261,0.390715,0.3203
312000,3002.008979,3548,232,0.041439,0.2344
314000,2973.662028,3561,228,0.040086,0.2891
316000,2908.762981,3537,236,0.035811,0.2969
318000,3466.861169,3540,236,0.255701,0.2500
320000,3450.284281,3560,219,0.255954,0.2344
322000,3458.536375,3535,248,0.254790,0.3281
324000,3455.237818,3559,235,0.249286,0.2422
326000,3432.930397,3569,245,0.242636,0.3516
328000,3644.922928,3540,267,0.277036,0.2891
330000,3641.058986,3583,246,0.285129,0.3047
332000,3661.329514,3585,230,0.300480,0.2812
334000,3431.893090,3577,236,0.124510,0.3125
336000,5002.230611,3578,228,0.546088,0.3125
338000,4905.015722,3579,235,0.539707,0.3984
340000,3756.751522,3579,243,0.321535,0.3594
342000,3777.250450,3593,238,0.289846,0.2812
344000,3773.764397,3571,242,0.296565,0.2812
346000,3744.359439,3601,220,0.294525,0.2891
348000,3842.591597,3608,213,0.310080,0.1953
350000,3815.411723,3611,212,0.307194,0.3438
352000,3813.521154,3609,216,0.298308,0.2500
354000,3811.168482,3607,219,0.305063,0.3359
356000,3831.017508,3617,234,0.306199,0.3203
358000,3669.075186,3623,243,0.281730,0.3359
360000,3623.583142,3610,240,0.312452,0.2500
362000,3645.597999,3566,243,0.329269,0.3281
364000,3658.615620,3567,229,0.264226,0.3281
366000,3631.764624,3588,211,0.261758,0.2734
368000,3487.152122,3567,225,0.231550,0.4062
370000,3443.045113,3554,244,0.118654,0.3281
372000,3579.730723,3558,241,0.128833,0.2500
374000,3688.837819,3566,226,0.138674,0.3047
376000,3796.342553,3567,228,0.084743,0.3047
378000,3781.986504,3574,235,0.169808,0.3281
380000,3578.706760,3590,227,0.202302,0.3047
382000,3587.309107,3569,233,0.199956,0.3047
384000,3741.136804,3557,215,0.248205,0.3906
386000,3750.511258,3609,197,0.235794,0.3047
388000,3652.306913,3603,200,0.237787,0.3203
390000,3656.174776,3621,203,0.227324,0.2266
392000,3674.560543,3625,210,0.228044,0.3594
394000,3722.737692,3634,207,0.236596,0.2891
396000,3780.792729,3616,197,0.220461,0.2734
398000,3836.184282,3627,188,0.188680,0.2656
400000,3818.081374,3627,204,0.184240,0.3047
402000,3038.372572,3625,203,0.166488,0.2969
404000,2892.896304,3624,197,0.107115,0.2422
406000,2942.563592,3613,199,0.110381,0.2031
408000,2959.579336,3627,189,0.111636,0.2734
410000,2953.985208,3637,193,0.108204,0.3047
412000,3026.336515,3595,234,0.128378,0.2578
414000,3035.023153,3620,212,0.128544,0.2734
416000,3227.641924,3608,217,0.130324,0.2656
418000,3241.903846,3590,224,0.129434,0.2578
420000,3387.533646,3593,234,0.119086,0.2656
422000,3396.199727,3587,232,0.204249,0.3047
424000,3369.764114,3578,230,0.212799,0.2891
426000,4661.838008,3608,213,0.477132,0.2500
428000,4552.834787,3619,204,0.479930,0.2969
430000,4574.778298,3607,214,0.489440,0.3047
432000,4665.139929,3646,196,0.499814,0.2969
434000,4326.848679,3654,196,0.473471,0.2734
436000,4023.239035,3639,210,0.456605,0.2734
438000,4023.073498,3628,216,0.433950,0.2734
440000,4022.057076,3623,229,0.433500,0.2344
442000,4002.744852,3633,208,0.436297,0.2266
444000,4016.335602,3619,208,0.424943,0.2969
446000,4070.058178,3597,222,0.435851,0.3516
448000,4070.561317,3633,211,0.450439,0.3438
450000,4091.099371,3640,199,0.446019,0.3047
452000,3994.259546,3642,208,0.430134,0.2578
454000,4055.016153,3594,219,0.422870,0.3125
456000,3748.778805,3589,221,0.234039,0.3438
458000,3790.564341,3579,239,0.227534,0.3047
460000,3809.166557,3612,199,0.228406,0.2656
462000,3712.638587,3617,194,0.215970,0.2656
464000,3716.690737,3627,209,0.228959,0.3047
466000,3723.933730,3647,203,0.233195,0.2734
468000,3818.092282,3648,208,0.332658,0.2734
