step,rg2,perim,cycles,asph,movfrac
5000,28065.749828,11935,723,0.587309,0.2578
10000,30920.704026,11938,741,0.414473,0.3047
15000,21785.559814,11977,724,0.077227,0.2500
20000,25151.778661,11912,719,0.191919,0.2812
25000,24590.105670,11980,689,0.283597,0.2812
30000,24817.192260,11994,703,0.285580,0.2812
35000,23462.172619,11976,727,0.375285,0.2656
40000,19960.757465,12004,700,0.223443,0.2891
45000,17826.444512,12025,692,0.139530,0.2500
50000,39935.266965,12014,694,0.851619,0.3594
55000,37026.564886,12027,704,0.576586,0.2578
60000,36608.297118,11969,698,0.531721,0.2734
65000,29468.167864,11958,713,0.466471,0.3516
70000,29571.174598,11964,715,0.467467,0.3438
75000,28474.136323,11989,714,0.262850,0.2734
80000,28397.029551,11994,706,0.262337,0.3047
85000,29716.207851,11954,733,0.261788,0.3203
90000,32652.104244,11967,719,0.323422,0.2969
95000,23900.131939,11998,690,0.134807,0.3516
100000,25578.556425,12003,712,0.190337,0.3047
105000,27033.369018,11993,716,0.100232,0.2422
110000,27214.965443,11995,692,0.418443,0.2578
115000,27611.174836,12023,691,0.460564,0.2734
120000,29254.164798,12059,668,0.543124,0.2734
125000,29334.906184,12029,664,0.540561,0.3516
130000,33646.137755,12021,650,0.637576,0.2891
135000,22205.157987,12012,675,0.243431,0.2188
140000,24094.056154,11970,677,0.293346,0.3281
145000,26128.796076,12021,647,0.624570,0.3203
150000,26719.057162,11987,693,0.556915,0.2656
155000,29469.002874,11957,701,0.560327,0.3047
160000,27848.600426,11958,693,0.284759,0.2812
165000,33538.400991,11923,717,0.496798,0.3672
170000,26600.876439,11890,751,0.535913,0.2891
175000,24181.504091,11934,731,0.484385,0.2891
180000,23431.855355,11878,748,0.428413,0.2578
185000,36374.911143,11922,763,0.442536,0.2656
190000,29841.921427,11879,763,0.414124,0.3750
195000,29690.768944,11877,775,0.412382,0.1875
200000,30623.418444,11896,792,0.434323,0.3516
205000,38770.846323,11901,755,0.602915,0.3203
210000,56736.896647,11891,748,0.840395,0.3047
215000,55887.100729,11912,769,0.839759,0.3984
220000,40416.974385,11887,736,0.382726,0.3359
225000,54170.792938,11881,734,0.836631,0.2969
230000,54270.004463,11882,770,0.844678,0.2734
235000,52013.848603,11911,736,0.827285,0.2500
240000,30342.705801,11897,737,0.248944,0.2344
245000,31799.135699,11911,727,0.235339,0.3594
250000,40965.566619,11918,724,0.557794,0.2656
255000,57884.931924,11918,729,0.699131,0.2578
260000,47363.000656,11949,728,0.585191,0.2969
265000,36230.555483,11912,745,0.702861,0.2969
270000,39867.776055,11926,746,0.417336,0.2969
275000,27704.370220,11963,741,0.396850,0.2734
280000,27606.331221,11953,757,0.456488,0.2734
285000,27229.727874,11945,723,0.457213,0.3672
290000,46044.288821,11937,748,0.446375,0.3516
295000,37603.733558,11933,762,0.477124,0.2734
300000,30222.814169,11887,789,0.273772,0.2812
305000,38947.595100,11852,776,0.636389,0.2344
310000,59493.716260,11824,772,0.876671,0.2812
315000,28204.397613,11843,760,0.208067,0.3047
320000,30601.151566,11852,740,0.210830,0.3359
325000,40357.018541,11858,739,0.686724,0.2891
330000,28765.749178,11836,743,0.196433,0.3125
335000,28219.015168,11877,741,0.207817,0.3203
340000,29152.676322,11868,747,0.391207,0.2656
345000,26181.579659,11849,765,0.265006,0.2969
350000,27609.220050,11863,721,0.297993,0.3203
355000,27570.901854,11856,734,0.280268,0.3359
360000,43354.349595,11905,721,0.551343,0.3281
365000,31293.449447,11907,741,0.342629,0.2188
370000,27526.525623,11852,754,0.314675,0.3281
375000,28815.792048,11842,756,0.446718,0.3672
380000,28839.572492,11878,755,0.338627,0.2734
385000,28430.666073,11843,761,0.332419,0.3125
390000,18706.501213,11869,741,0.011605,0.2734
395000,54242.441425,11872,755,0.813136,0.2734
400000,23697.631722,11875,769,0.267954,0.2656
405000,28853.996278,11863,795,0.092591,0.3438
410000,30877.014701,11847,792,0.650152,0.2734
415000,29848.253962,11871,795,0.597471,0.2656
420000,43399.419746,11913,745,0.816717,0.2969
425000,29358.665890,11933,720,0.510888,0.3438
430000,39067.626122,11920,740,0.702974,0.3125
435000,32074.597394,11909,763,0.622208,0.3438
440000,20252.889720,11932,734,0.120246,0.2656
445000,24653.796522,11919,760,0.304894,0.3516
450000,23949.309006,11873,775,0.123528,0.2734
455000,32187.847687,11894,761,0.341037,0.2266
460000,32073.416926,11887,761,0.347903,0.3125
465000,53388.015110,11909,760,0.822424,0.2969
470000,44592.773435,11975,710,0.682423,0.3281
475000,45512.719377,11948,734,0.669912,0.2812
480000,46642.129837,11961,719,0.674087,0.2578
485000,46529.937473,11999,705,0.683278,0.2812
490000,31439.801881,11997,713,0.269949,0.2500
495000,18332.993920,11956,721,0.069961,0.2891
500000,41397.548150,11963,701,0.494028,0.3906
505000,42810.068772,11973,709,0.571540,0.3047
