step,rg2,perim,cycles,asph,movfrac
2000,44669.800736,1501,33,0.996822,0.2031
4000,44850.527350,1498,31,0.998007,0.1094
6000,45020.034351,1491,35,0.998715,0.1875
8000,44546.974619,1493,31,0.999041,0.1406
10000,44745.719283,1495,28,0.998752,0.1562
12000,45353.469110,1486,36,0.998594,0.1641
14000,45686.456027,1489,41,0.998827,0.1641
16000,45179.738451,1488,38,0.998881,0.1328
18000,45091.922412,1490,37,0.998301,0.1406
20000,45188.665596,1491,35,0.998525,0.1484
22000,45030.017495,1483,23,0.997281,0.1719
24000,44895.285240,1483,29,0.997306,0.1250
26000,44846.865255,1484,32,0.998845,0.1328
28000,45089.570800,1486,34,0.997599,0.2188
30000,45596.535692,1492,30,0.997408,0.1875
32000,46199.943052,1475,45,0.998806,0.2031
34000,45674.223635,1473,36,0.998646,0.1719
36000,46032.948632,1482,33,0.995864,0.1797
38000,46339.526203,1481,37,0.998922,0.0938
40000,46336.931510,1478,40,0.998465,0.2031
42000,46223.046035,1480,37,0.998527,0.1875
44000,46879.676791,1478,30,0.998212,0.2031
46000,47037.510323,1474,44,0.998466,0.1250
48000,47094.739590,1477,38,0.999147,0.1719
50000,46363.301891,1488,32,0.998742,0.1562
52000,46040.760151,1481,33,0.998000,0.2109
54000,45941.976646,1483,32,0.998420,0.1719
56000,46214.771695,1474,37,0.999251,0.1719
58000,46267.674579,1486,40,0.998474,0.1875
60000,46326.031356,1498,37,0.999193,0.1953
62000,46461.179683,1502,30,0.998986,0.1641
64000,46569.534460,1502,29,0.998302,0.1484
66000,47348.789430,1504,27,0.997648,0.1875
68000,47091.635950,1503,25,0.998445,0.1328
70000,47222.914867,1508,26,0.998465,0.1250
72000,47393.845820,1504,24,0.998033,0.1562
74000,47530.381174,1513,28,0.998433,0.1328
76000,47499.834179,1507,34,0.998759,0.1484
78000,47599.203463,1504,41,0.998997,0.1953
80000,47537.011467,1508,34,0.998981,0.1562
82000,47307.605516,1519,32,0.999274,0.2031
84000,47351.988255,1516,32,0.998625,0.1797
86000,47082.377671,1502,27,0.998893,0.2031
88000,47274.951118,1498,35,0.999066,0.2031
90000,46828.809227,1503,32,0.998951,0.1797
92000,47060.468923,1512,34,0.999288,0.1562
94000,45870.739884,1508,39,0.999510,0.1641
