step,rg2,perim,cycles,asph,movfrac
100000,359204.987193,119217,7359,0.025312,0.3047
200000,348320.849489,119222,7454,0.018939,0.2500
300000,319543.627818,119185,7420,0.063156,0.2500
400000,314178.926700,119212,7467,0.015986,0.3281
500000,311640.901989,119335,7429,0.018825,0.3203
600000,302392.488169,119356,7421,0.014450,0.2500
700000,293659.278742,119427,7473,0.021285,0.3047
800000,293097.045148,119306,7443,0.022023,0.3125
900000,287411.253085,119217,7378,0.025057,0.2656
1000000,283215.032791,119253,7379,0.020038,0.3438
1100000,272944.042942,119172,7418,0.011745,0.2422
1200000,272938.728493,119391,7264,0.012084,0.3359
1300000,260076.955735,119414,7261,0.126112,0.2422
1400000,260852.283127,119388,7383,0.125064,0.2656
1500000,259358.116088,119239,7525,0.131187,0.2891
1600000,256280.891409,119462,7408,0.124531,0.3047
1700000,254548.070794,119484,7425,0.122212,0.3203
1800000,253515.717604,119362,7477,0.122482,0.2969
1900000,250219.090845,119399,7343,0.109175,0.2734
2000000,248648.750462,119312,7462,0.108425,0.2812
2100000,247831.024167,119179,7556,0.104779,0.2891
2200000,248486.037416,119375,7379,0.105405,0.2578
