step,rg2,perim,cycles,asph,movfrac
100000,384165.831437,119288,7345,0.236965,0.2578
200000,292032.032828,119224,7387,0.009346,0.3516
300000,310528.221228,119248,7420,0.022769,0.2812
400000,351737.712573,119541,7239,0.195939,0.2734
500000,342147.273146,119593,7118,0.075463,0.2500
600000,319614.950022,119556,7225,0.036591,0.2812
700000,327730.170689,119559,7410,0.133867,0.2344
800000,338945.698506,119230,7384,0.216930,0.3438
900000,352960.687642,119338,7237,0.402870,0.2500
1000000,316181.953747,119444,7250,0.132320,0.2891
1100000,312627.179611,119438,7298,0.047104,0.3203
