step,rg2,perim,cycles,asph,movfrac
100000,345452.583784,119031,7537,0.034393,0.2188
200000,286988.290070,119086,7449,0.006323,0.2109
300000,282006.535707,119100,7459,0.005626,0.3359
400000,279699.836735,119232,7374,0.005785,0.2188
500000,275740.455806,119207,7342,0.004660,0.3047
600000,272008.427669,119075,7525,0.006550,0.2578
700000,269193.748326,119121,7448,0.009763,0.2734
800000,268042.291588,119119,7406,0.010334,0.2422
900000,265427.702932,118939,7550,0.010983,0.3047
1000000,256171.627181,119025,7423,0.012897,0.3750
1100000,254790.196404,119234,7311,0.013160,0.3125
1200000,253451.401902,119190,7337,0.012858,0.2891
1300000,250255.185584,119242,7323,0.010626,0.3594
1400000,247997.076672,119060,7398,0.010197,0.2812
1500000,245004.130627,119064,7364,0.009987,0.3047
1600000,243787.589126,119265,7277,0.010636,0.2734
1700000,242800.260519,119196,7269,0.010004,0.2656
1800000,241413.202976,119095,7346,0.010470,0.2891
1900000,240833.895878,119071,7463,0.010649,0.2891
2000000,238504.122743,119181,7379,0.010925,0.3438
2100000,236851.671161,119252,7379,0.010245,0.3359
2200000,235951.001529,119153,7447,0.010142,0.2656
