step,rg2,perim,cycles,asph,movfrac
50000,1783807.479299,474288,29940,0.047257,0.3125
100000,1773547.983039,474335,29934,0.045788,0.3359
150000,1952243.779612,474327,29948,0.204515,0.2891
200000,2079924.918554,474375,30021,0.354953,0.2578
250000,2084696.452095,474515,29985,0.359598,0.2188
300000,2084286.331364,474571,29929,0.363877,0.3125
350000,2049978.779309,474477,29979,0.363883,0.2891
400000,1725198.150190,474542,29856,0.121406,0.3281
450000,1621079.842211,474420,29882,0.057083,0.2969
500000,1669606.270662,474395,29793,0.075490,0.3281
550000,1669008.735647,474360,29850,0.069549,0.3203
600000,1746409.743212,474432,29717,0.116751,0.3438
650000,1645704.549519,474561,29686,0.049282,0.3359
700000,1639281.656168,474536,29710,0.049357,0.2891
750000,1739239.072846,474555,29717,0.122200,0.2734
800000,1634793.024744,474380,29873,0.020374,0.3516
850000,1608049.501796,474417,29912,0.019296,0.3281
900000,1618633.530287,474442,29799,0.017477,0.2422
950000,1640743.006496,474309,29818,0.018244,0.2578
1000000,1759615.651669,474370,29847,0.058293,0.2891
1050000,1844486.321813,474456,29845,0.196236,0.3125
1100000,1828629.303246,474438,29992,0.199694,0.2500
1150000,1818115.838877,474494,30024,0.193619,0.3594
1200000,1697893.385352,474581,29899,0.132507,0.3203
1250000,1597705.025338,474677,29781,0.058098,0.3125
1300000,1585346.473276,474652,29786,0.034550,0.2891
1350000,1619911.068948,474638,29752,0.057399,0.3594
1400000,1573569.514251,474562,29911,0.041304,0.3281
1450000,1535913.385552,474648,29886,0.032287,0.2656
1500000,1536230.599290,474670,29939,0.034979,0.2578
1550000,1722088.855117,474554,29829,0.020509,0.3047
1600000,1931358.630740,474394,29899,0.141961,0.3359
1650000,1707091.706969,474311,29926,0.017797,0.2891
1700000,1706289.379291,474293,29916,0.017962,0.2500
1750000,1649411.716003,474218,29893,0.046159,0.3359
1800000,1702467.097514,474331,29795,0.075596,0.2969
1850000,1681701.284194,474282,29816,0.080916,0.2656
1900000,1684135.305000,474284,29811,0.079247,0.3281
1950000,1360517.536511,474423,29742,0.014989,0.4062
2000000,1381039.529215,474336,29737,0.010226,0.2578
2050000,1465133.741815,474476,29665,0.002467,0.2812
2100000,1514705.641014,474336,29690,0.002890,0.3203
2150000,1514323.139191,474365,29745,0.002885,0.2734
2200000,1512952.797135,474331,29758,0.002932,0.2734
2250000,1542805.501047,474391,29678,0.002708,0.2812
2300000,1506672.652066,474392,29654,0.002858,0.3438
2350000,1737444.877255,474523,29681,0.145535,0.2969
2400000,1671790.128330,474501,29705,0.152654,0.2891
2450000,1554665.927814,474673,29641,0.087168,0.3359
2500000,1555220.830269,474553,29793,0.086871,0.3047
2550000,1552576.689350,474690,29625,0.094893,0.2656
2600000,1566305.586268,474910,29609,0.090457,0.2578
2650000,1579697.245159,475072,29563,0.083255,0.3047
2700000,1606995.669896,475018,29577,0.051014,0.2812
2750000,1675244.263831,475015,29600,0.079644,0.2734
2800000,1679216.193620,474966,29631,0.083638,0.3828
2850000,2096875.152342,474946,29691,0.523204,0.3125
2900000,1818072.597905,474994,29618,0.431145,0.2734
2950000,2264074.925021,475071,29577,0.534857,0.3281
3000000,2265068.662132,475169,29513,0.535511,0.2578
3050000,2142277.308136,475327,29409,0.451343,0.3203
3100000,1922922.317012,475292,29435,0.309923,0.3594
3150000,2139151.046468,475395,29455,0.514680,0.2734
3200000,2207816.932581,475326,29434,0.467823,0.2656
3250000,2145846.489237,475288,29461,0.475803,0.3125
3300000,2142616.881534,475319,29537,0.480305,0.2578
3350000,2106653.814298,475307,29555,0.472894,0.2578
3400000,2108155.980589,475230,29598,0.470855,0.2578
3450000,2106227.605355,475439,29479,0.472705,0.3672
3500000,1894195.863498,475428,29518,0.220219,0.2500
3550000,2163971.499976,475430,29539,0.199679,0.3516
