step,rg2,perim,cycles,asph,movfrac
50000,2815438.162628,477915,29065,0.440535,0.1953
100000,2732484.584410,477723,29068,0.455503,0.2891
150000,2412118.527427,477705,29051,0.103920,0.2734
200000,2420540.812644,477991,28996,0.101823,0.2969
250000,2426455.450887,477820,29076,0.102033,0.3984
300000,2749640.812163,477775,29035,0.320038,0.3438
350000,2414769.814187,477702,29019,0.212913,0.2891
400000,1576830.010202,477736,28979,0.260318,0.2969
450000,1551609.319035,477787,29010,0.248378,0.3516
500000,3509406.204235,477523,29165,0.764196,0.2891
550000,3607770.498067,477387,29258,0.787045,0.2969
600000,3517422.482067,477519,29197,0.784869,0.3203
650000,3584720.394354,477494,29135,0.793608,0.2891
700000,2052436.995872,477490,29129,0.256855,0.3359
750000,2068502.200709,477514,29134,0.261399,0.2969
800000,4476530.880344,477457,29135,0.750660,0.3516
