step,rg2,perim,cycles,asph,movfrac
50000,2269243.390145,470658,30490,0.316711,0.3203
100000,2269785.188903,470597,30513,0.316321,0.2812
150000,2271185.912007,470722,30390,0.315933,0.2500
200000,2260283.050941,470956,30384,0.318648,0.3047
250000,2230286.924908,470787,30506,0.296149,0.2969
300000,1965287.372760,470915,30568,0.218711,0.2969
350000,2089771.123327,470859,30574,0.317677,0.3203
400000,2118584.756538,470718,30580,0.317395,0.3203
450000,1970454.273946,470801,30530,0.207806,0.2656
500000,1810191.074863,470774,30542,0.160776,0.3047
