step,rg2,perim,cycles,asph,movfrac
100000,12022130.383089,1726188,160942,0.146844,0.3203
200000,13296806.473009,1727219,160488,0.588352,0.3516
300000,12805302.739479,1728578,159987,0.583402,0.2812
400000,12709610.842555,1729592,159616,0.568886,0.4375
500000,12651513.574800,1730738,159109,0.565164,0.3750
600000,12600905.010349,1731551,158982,0.561953,0.3438
700000,15426182.920373,1732773,158452,0.647657,0.3359
800000,15439761.055583,1733655,158125,0.645753,0.3359
900000,15441242.813344,1734699,157618,0.707374,0.3984
1000000,14929199.049175,1735776,157457,0.599782,0.3672
1100000,15161717.498863,1736782,157071,0.559057,0.4062
1200000,15221956.828539,1737905,156580,0.548190,0.3125
1300000,11437797.308911,1738776,156264,0.540563,0.2891
1400000,11175182.983000,1740107,155538,0.559389,0.3984
1500000,11171752.579159,1741022,155265,0.559555,0.3750
1600000,10995069.020205,1741991,154835,0.530405,0.3672
1700000,11023138.881088,1742660,154553,0.531737,0.3438
1800000,11271787.918942,1743350,154343,0.558106,0.3438
1900000,10209488.325433,1744430,154029,0.509516,0.3359
2000000,10209179.932053,1745180,153763,0.509620,0.3281
2100000,10193968.426843,1746245,153483,0.506572,0.3984
2200000,10176543.647077,1747050,153274,0.490257,0.2969
2300000,9995599.342253,1748114,152970,0.416061,0.2812
