step,rg2,perim,cycles,asph,movfrac
100000,10833946.807248,1824112,132713,0.207134,0.3672
200000,10835503.544010,1824537,132596,0.207006,0.2891
300000,10682573.270250,1824819,132677,0.390093,0.3359
400000,10671458.279578,1825027,132595,0.390891,0.2812
500000,9416401.828361,1825289,132653,0.277872,0.3906
600000,9414332.170662,1825461,132669,0.278113,0.3516
700000,9262331.424869,1826032,132394,0.158829,0.3516
800000,9218590.328632,1826345,132358,0.164806,0.2734
900000,9216870.306795,1826620,132262,0.164601,0.3281
1000000,9222191.412166,1826995,132246,0.164656,0.3203
1100000,9215135.048305,1827214,132123,0.164502,0.3281
1200000,9316289.273677,1827443,132181,0.164024,0.2969
1300000,10324418.069399,1827646,132078,0.240733,0.3047
1400000,10446261.028928,1827629,132156,0.234254,0.2734
1500000,10860839.189460,1827737,132182,0.310718,0.3438
1600000,11993404.281546,1827992,132049,0.406448,0.3438
1700000,11995577.880638,1828254,131978,0.406553,0.3281
1800000,12017142.208693,1828627,131810,0.350489,0.2188
1900000,10914723.969218,1828796,131786,0.298622,0.3359
2000000,10995361.898088,1829078,131744,0.304545,0.3125
2100000,11434521.932873,1829339,131732,0.297987,0.2969
2200000,11408022.238959,1829625,131742,0.285978,0.3125
2300000,12476762.658001,1830081,131726,0.371524,0.2500
2400000,9836855.362851,1830305,131664,0.175685,0.3594
2500000,9836100.117145,1830549,131606,0.175431,0.3359
2600000,9785066.820395,1830639,131709,0.175710,0.3359
2700000,9793589.744231,1830819,131593,0.176687,0.3203
2800000,10391849.983770,1831038,131505,0.238515,0.3516
2900000,10396441.717366,1831152,131379,0.237946,0.2734
3000000,9321343.997360,1831249,131461,0.181840,0.4141
3100000,9304560.678883,1831418,131592,0.183671,0.3359
3200000,9309248.775663,1831518,131544,0.183443,0.2812
3300000,9339652.450833,1831682,131554,0.184769,0.3438
3400000,9951624.368405,1831965,131152,0.214192,0.2891
3500000,9966007.986649,1832232,131202,0.214319,0.2422
