step,rg2,perim,cycles,asph,movfrac
50000,2820642.658562,477871,28866,0.569163,0.2500
100000,3322072.641383,477935,28898,0.553530,0.3516
150000,3509366.043392,477706,28991,0.451065,0.2891
200000,3134902.399375,477708,28908,0.411221,0.3672
250000,1898250.507573,477703,28922,0.042730,0.3281
300000,1917367.451026,477729,28962,0.039771,0.2656
350000,1978449.586935,477794,28997,0.192888,0.3125
400000,2022780.323640,477730,29032,0.233601,0.3125
450000,3544059.890281,477665,29147,0.613383,0.2578
500000,4355237.630328,477608,29075,0.697527,0.3359
550000,3670911.561724,477592,29218,0.610507,0.2734
600000,3720109.705676,477478,29297,0.537639,0.3047
650000,3672105.166625,477578,29206,0.535903,0.3125
700000,3059743.925475,477529,29265,0.557107,0.3750
750000,3042515.513431,477574,29230,0.552620,0.3047
800000,3605602.062322,477444,29242,0.627903,0.2656
850000,3793549.971123,477387,29367,0.623283,0.3359
900000,3599514.930320,477381,29238,0.633435,0.3125
950000,3728327.063483,477341,29237,0.555562,0.3281
1000000,3785566.039846,477203,29308,0.545155,0.3281
1050000,3246661.171880,477158,29344,0.293514,0.3125
1100000,4165291.134776,477082,29384,0.564593,0.3047
1150000,4005569.154734,477150,29454,0.595609,0.3281
1200000,2122184.229324,477084,29515,0.171279,0.2812
1250000,3351978.191669,477199,29477,0.578983,0.2656
1300000,3976094.013848,477221,29461,0.607200,0.2812
1350000,4092069.470194,477214,29611,0.591546,0.2812
1400000,4431771.764984,477327,29642,0.563206,0.2422
1450000,3127841.347012,477248,29707,0.315635,0.2969
1500000,3338516.391002,477187,29711,0.448354,0.3750
1550000,4462399.541087,477304,29555,0.684364,0.2578
1600000,4009629.815554,477336,29555,0.546947,0.2656
1650000,4461111.497378,477344,29423,0.726980,0.3672
1700000,4443926.782771,477338,29382,0.753167,0.3125
1750000,4795257.293839,477276,29324,0.773990,0.2344
1800000,2822646.586100,477256,29284,0.542360,0.2344
1850000,2696876.751592,477332,29211,0.527700,0.3203
1900000,2970542.009551,477366,29333,0.588704,0.4062
1950000,2992149.343003,477221,29527,0.576027,0.3047
2000000,3435734.396902,477303,29444,0.722502,0.2891
2050000,3063448.244025,477098,29513,0.711124,0.2812
2100000,2285125.520395,477189,29342,0.254995,0.2969
2150000,1847325.282172,477173,29386,0.082345,0.2891
2200000,1918756.306974,477076,29398,0.105858,0.2734
2250000,1873673.484844,477119,29312,0.086748,0.3359
2300000,2033269.898362,477082,29339,0.214099,0.2734
2350000,2602229.382451,476934,29373,0.481283,0.2500
2400000,2597609.501157,476879,29361,0.430763,0.3125
2450000,3318639.271614,476750,29276,0.510895,0.3125
