step,rg2
10000,827.813993
20000,932.551710
30000,983.545722
40000,1031.944753
50000,1062.153456
60000,1096.795847
70000,1124.595302
80000,1154.196322
90000,1215.240771
100000,1225.000152
110000,1252.780198
120000,1267.361974
130000,1286.517593
140000,1320.461010
150000,1339.881087
160000,1490.616284
170000,1785.607861
180000,1785.825994
190000,1935.258907
200000,1952.904676
210000,1947.381783
220000,1943.912124
230000,1966.702098
240000,2020.557588
250000,2009.634952
260000,2080.154306
270000,2041.710824
280000,2074.014109
290000,2106.959232
300000,2050.659751
310000,2056.854275
320000,2111.115325
330000,2088.086873
340000,2099.403698
350000,2115.216448
360000,4006.718223
370000,5456.164017
380000,5490.871296
390000,5637.598832
400000,5514.464068
410000,5352.435833
420000,4966.180628
430000,4387.646492
440000,4411.602202
450000,4438.181431
460000,4497.546135
470000,4993.399931
480000,5049.661838
490000,5607.843267
500000,6014.085693
510000,7050.649565
520000,6994.663333
530000,7059.661674
540000,6984.375954
550000,6929.703201
560000,5882.838714
570000,5706.410317
580000,5861.740215
590000,5883.522384
600000,5423.310791
610000,5615.969148
620000,10084.606504
630000,10243.392698
640000,10094.452928
650000,8494.189733
660000,8297.704182
670000,8197.495114
680000,8107.382232
690000,3999.931861
700000,3993.269042
710000,3985.676586
720000,3893.637635
730000,3727.077770
740000,3702.866196
750000,3954.346934
760000,3946.400186
770000,4160.676347
780000,4229.987066
790000,4217.003485
800000,4163.619871
810000,3947.649494
820000,3917.796194
830000,4286.716400
840000,4323.233353
850000,4491.254627
860000,4616.846301
870000,3353.305378
880000,3351.653919
890000,3308.326639
900000,3085.444516
910000,4240.368466
920000,4658.607289
930000,4695.579553
940000,4642.851803
950000,4655.379984
960000,3145.611194
970000,3171.527647
980000,3098.372078
990000,3118.554919
1000000,3154.680522
1010000,5246.852120
1020000,4114.367577
1030000,4403.796150
1040000,4308.065013
1050000,4295.290570
1060000,4432.459633
1070000,4149.807413
1080000,4144.479541
1090000,5464.391367
1100000,6038.683690
1110000,6095.770994
1120000,6014.785260
1130000,3506.420956
1140000,3737.510957
1150000,3697.319088
1160000,3685.889195
1170000,4085.520469
1180000,4050.483073
1190000,4049.521622
1200000,4066.016016
1210000,4287.073520
1220000,4049.363558
1230000,4030.136024
1240000,3982.504089
1250000,3946.671989
1260000,4051.166929
1270000,3947.851951
1280000,4789.106804
1290000,4613.798215
1300000,4553.125871
1310000,4644.833752
1320000,4608.085031
1330000,4421.008299
1340000,4500.424957
1350000,4524.817079
1360000,4526.312874
1370000,4582.287442
1380000,3632.348223
1390000,3631.328693
1400000,5084.184488
1410000,6514.262188
1420000,6514.591344
1430000,5488.205145
1440000,5648.359388
1450000,5619.072018
1460000,5617.931010
1470000,5966.931115
1480000,6065.231462
1490000,6177.852800
1500000,5400.144778
1510000,5500.229680
1520000,5461.843174
1530000,5425.837562
1540000,5796.431727
1550000,6255.446452
1560000,6027.298789
1570000,6028.454652
1580000,5985.993173
1590000,7377.349205
1600000,5645.067439
1610000,7737.781371
1620000,10355.396496
1630000,10873.401139
1640000,6047.128191
1650000,8036.905511
1660000,8006.321097
1670000,7848.602157
1680000,6786.314506
1690000,6894.702496
1700000,7003.093056
1710000,6872.650789
1720000,6888.519386
1730000,6872.863557
1740000,9402.481204
1750000,9323.309816
1760000,6710.142612
1770000,6763.775667
1780000,6624.482387
1790000,6853.706590
1800000,7660.178658
1810000,7260.417206
1820000,7264.500786
1830000,7450.057311
1840000,9323.262689
1850000,9552.578592
1860000,8036.991499
1870000,7242.117058
1880000,6005.616308
1890000,3902.279805
1900000,4046.550303
1910000,3998.313222
1920000,3902.443867
1930000,3776.819907
1940000,3960.990978
1950000,4048.208538
1960000,4122.155386
1970000,4059.806431
1980000,4107.296015
1990000,4038.014658
2000000,3985.344741
2010000,4194.499953
2020000,4671.636223
2030000,4745.435722
2040000,4430.148755
2050000,4408.059976
2060000,3452.994366
2070000,4374.015944
2080000,4409.069453
2090000,4451.632050
2100000,3689.854548
2110000,4754.475656
2120000,5685.775447
2130000,5531.130956
2140000,5588.833038
2150000,5578.344656
2160000,5721.725418
2170000,5851.800040
2180000,5832.089726
2190000,5851.668769
2200000,5634.862234
2210000,5725.155897
2220000,5642.443562
2230000,5732.550804
2240000,5714.983177
2250000,5859.957864
2260000,5810.733740
2270000,6516.349274
2280000,6503.863539
2290000,6432.938307
2300000,6265.107838
2310000,6076.232602
2320000,6174.668123
2330000,5919.412719
2340000,6411.113992
2350000,6432.183516
2360000,4477.439149
2370000,7266.428933
2380000,7480.477692
2390000,7174.621601
2400000,7082.360633
2410000,7128.304688
2420000,7586.041578
2430000,7928.092887
2440000,8063.979389
2450000,7795.078840
2460000,7732.493886
2470000,7722.617527
2480000,7655.828066
2490000,7897.851810
2500000,6813.328242
2510000,6785.433352
2520000,6598.551466
2530000,6751.947103
2540000,6719.480926
2550000,6705.814410
2560000,8258.906884
2570000,8146.961074
2580000,8256.722812
2590000,8424.216643
2600000,5066.174732
2610000,4976.113323
2620000,4950.430594
2630000,5074.072504
2640000,5042.852756
2650000,8204.803386
2660000,8290.495214
2670000,7453.981148
2680000,5706.080173
2690000,5749.971347
2700000,3820.508094
2710000,3881.565813
2720000,3868.494559
2730000,3944.671088
2740000,3911.164999
2750000,4330.521921
2760000,4240.753690
2770000,4316.838003
2780000,4661.383551
2790000,4623.962181
2800000,4795.153191
2810000,4719.498513
2820000,4794.464094
2830000,4741.299776
2840000,4743.388626
2850000,4682.482824
2860000,4576.078098
2870000,4598.408554
2880000,4688.723214
2890000,4978.048139
2900000,4717.202537
2910000,5269.068415
2920000,5227.892114
2930000,5018.808580
2940000,5102.118437
2950000,7105.217237
2960000,7410.010200
2970000,7588.005842
2980000,7220.561336
2990000,7182.603001
3000000,6196.781551
3010000,7335.255161
3020000,7556.417739
3030000,7536.456828
3040000,7546.335514
3050000,7498.706566
3060000,7556.455479
3070000,7840.238570
3080000,7866.162061
3090000,8011.937178
3100000,4933.230284
3110000,4921.556100
3120000,4951.567526
3130000,6056.752757
3140000,5975.647533
3150000,6128.435641
3160000,6306.649824
3170000,6115.842493
3180000,6032.323439
3190000,5910.091720
3200000,6105.823839
3210000,5937.807879
3220000,4968.575357
3230000,4757.153810
3240000,4751.991324
3250000,4736.057911
3260000,4715.852374
3270000,4716.494444
3280000,4614.721689
3290000,4683.449122
3300000,5525.098660
3310000,5424.837507
3320000,5604.594634
3330000,5692.446668
3340000,4863.120870
3350000,4736.821026
3360000,4774.304874
3370000,4239.191346
3380000,4257.545687
3390000,4243.307267
3400000,4160.988511
3410000,4338.289475
3420000,4139.030319
3430000,4193.999696
3440000,4177.116808
3450000,4133.115587
3460000,4119.824227
3470000,4537.558959
3480000,4533.183294
3490000,4603.643042
3500000,4792.387545
3510000,4751.225984
3520000,4732.726793
3530000,4760.221587
3540000,4822.644685
3550000,4844.046626
3560000,4881.922884
3570000,4867.915138
3580000,4936.612476
3590000,3271.769918
3600000,3218.042615
3610000,3268.545086
3620000,3232.781021
3630000,3266.350661
3640000,3288.556670
3650000,3310.752604
3660000,3286.053930
3670000,3323.347059
3680000,3309.794197
3690000,3267.521142
3700000,3259.297546
3710000,3332.869669
3720000,3498.289236
3730000,3511.635917
3740000,3396.246471
3750000,3495.662897
3760000,3692.044819
3770000,3699.279529
3780000,3673.481186
3790000,3619.908861
3800000,3706.149023
3810000,3705.953331
3820000,3675.658410
3830000,3434.541684
3840000,3544.461261
3850000,3598.302124
3860000,3560.084958
3870000,3538.527681
3880000,3568.085311
3890000,3533.551811
3900000,3603.406052
3910000,3869.257856
3920000,4058.162937
3930000,4070.877706
3940000,3991.149630
3950000,4137.546862
3960000,4162.480357
3970000,4166.025533
3980000,4204.611291
3990000,3964.936847
4000000,3828.743855
4010000,3844.903029
4020000,3927.681184
4030000,3731.333772
4040000,3885.504180
4050000,3879.925545
4060000,4011.574155
4070000,3932.998540
4080000,4012.545015
4090000,3923.087808
4100000,4343.751091
4110000,4219.834829
4120000,4347.184831
4130000,4422.699218
4140000,4370.820406
4150000,4468.631887
4160000,4505.650848
4170000,4486.323641
4180000,4433.832349
4190000,4395.145612
4200000,4320.255953
4210000,4463.247942
4220000,4419.019013
4230000,4477.740739
4240000,3943.605203
4250000,3718.658520
4260000,3740.322094
4270000,3803.704143
4280000,3775.022378
4290000,3648.789425
4300000,3625.045695
4310000,3445.190078
4320000,3500.682536
4330000,3667.423628
4340000,3645.993730
4350000,3736.890261
4360000,3719.257054
4370000,3881.850950
4380000,3872.507585
4390000,3907.694236
4400000,3992.519363
4410000,3970.057498
4420000,3981.873784
4430000,4103.820149
4440000,3913.770088
4450000,3923.535130
4460000,3485.454723
4470000,3650.788369
4480000,4272.297840
4490000,4254.897509
4500000,4368.860863
4510000,4351.454629
4520000,4246.232889
4530000,4235.850341
4540000,4446.931684
4550000,4006.183502
4560000,4073.521556
4570000,3889.671637
4580000,3799.443480
4590000,3710.749000
4600000,3755.177866
4610000,3741.506402
4620000,3790.867969
4630000,4344.931765
4640000,4374.626392
4650000,4307.656744
4660000,4376.367778
4670000,4416.786217
4680000,4466.431279
4690000,4553.748031
4700000,4535.174193
4710000,4541.370012
4720000,4752.920064
4730000,4674.230437
4740000,4868.813010
4750000,4890.402480
