step,rg2,perim,cycles,asph
7650000,371295.605666,119852,7154,0.140966
7700000,335325.870929,119892,7191,0.190410
7750000,348889.988936,119930,7148,0.174506
7800000,346823.505548,119845,7168,0.195502
7850000,371363.864447,119787,7239,0.169271
7900000,374131.924021,119741,7189,0.195758
7950000,349443.048374,119651,7314,0.147803
8000000,416363.185942,119614,7344,0.159346
8050000,400589.128429,119668,7185,0.363742
8100000,382214.863901,119622,7274,0.373176
8150000,371342.710648,119564,7321,0.222360
8200000,393848.037692,119696,7248,0.193276
8250000,327694.667140,119596,7318,0.062386
8300000,370672.926110,119631,7363,0.226176
8350000,347532.187625,119728,7283,0.388958
8400000,321811.958308,119759,7235,0.175326
8450000,375137.136607,119753,7266,0.112524
8500000,380955.319513,119777,7222,0.320176
8550000,405906.249102,119835,7208,0.447622
8600000,382982.418249,119803,7161,0.112107
8650000,413355.784334,119818,7175,0.302068
8700000,323004.018300,119691,7280,0.257885
8750000,379016.142693,119764,7119,0.026401
8800000,432962.554016,119857,7177,0.414839
8850000,422271.017654,119839,7225,0.144029
8900000,412254.459538,119608,7375,0.244231
8950000,364574.719094,119747,7281,0.193042
9000000,317309.808400,119766,7222,0.056836
9050000,322232.373448,119780,7152,0.051828
9100000,328564.534353,119728,7146,0.092947
9150000,372721.766500,119677,7155,0.044487
9200000,322971.147196,119710,7183,0.029063
9250000,380909.856819,119421,7386,0.260597
9300000,367930.845571,119421,7396,0.245683
9350000,327937.388509,119448,7352,0.404304
9400000,330109.453888,119620,7297,0.395184
9450000,334548.172993,119539,7276,0.198690
9500000,343206.852261,119495,7323,0.298010
9550000,364368.394474,119538,7251,0.329231
9600000,331700.709267,119430,7333,0.373409
9650000,363943.589484,119506,7195,0.138965
9700000,345042.679186,119600,7227,0.101933
9750000,370237.496755,119543,7418,0.086649
9800000,392620.838081,119492,7391,0.217338
9850000,369400.068139,119453,7378,0.220875
9900000,419100.273657,119465,7396,0.134515
9950000,415185.765935,119533,7329,0.349985
10000000,408545.940002,119583,7265,0.392824
10050000,397634.115872,119483,7291,0.312488
10100000,373646.242717,119616,7304,0.043870
10150000,382818.656697,119521,7310,0.182081
10200000,410205.162900,119442,7365,0.195191
10250000,407643.923617,119508,7350,0.189568
10300000,399225.768815,119397,7371,0.238799
10350000,389586.666804,119515,7351,0.319863
10400000,378911.996454,119571,7337,0.199865
10450000,342744.771815,119532,7289,0.169457
10500000,334377.304158,119538,7314,0.304755
10550000,326931.741969,119476,7282,0.136143
10600000,328111.440054,119612,7290,0.164101
10650000,335604.445548,119606,7306,0.142629
10700000,349139.965697,119621,7333,0.125396
10750000,320392.711449,119630,7266,0.196424
10800000,346196.245908,119644,7243,0.116915
10850000,347984.646187,119524,7389,0.129258
10900000,354202.865621,119435,7444,0.114904
10950000,352546.748876,119361,7410,0.132615
11000000,417032.546461,119373,7384,0.229573
11050000,466160.768738,119499,7358,0.260793
11100000,446027.057969,119419,7381,0.257053
11150000,461299.642879,119399,7369,0.352308
11200000,455534.748369,119571,7365,0.495907
11250000,473947.368549,119547,7375,0.489837
11300000,402775.861661,119501,7392,0.417224
11350000,463441.598672,119612,7308,0.508099
11400000,409719.832616,119610,7263,0.420370
11450000,426557.327107,119662,7315,0.464054
11500000,429409.876596,119675,7269,0.397578
11550000,383405.070076,119867,7221,0.216353
11600000,404446.839058,119719,7265,0.403999
11650000,439152.872206,119686,7204,0.521292
11700000,420632.084916,119746,7158,0.426852
11750000,396876.664582,119728,7251,0.428124
11800000,391982.718081,119809,7252,0.301938
11850000,384187.234670,119729,7275,0.290419
11900000,379099.224113,119585,7308,0.170607
11950000,318789.405818,119559,7400,0.030538
12000000,335861.482599,119650,7356,0.038170
12050000,332090.308556,119610,7423,0.101226
12100000,356192.067221,119558,7373,0.181608
12150000,315506.262885,119527,7375,0.183867
12200000,334193.529698,119676,7371,0.195523
12250000,347157.605960,119594,7312,0.173186
12300000,360920.710547,119594,7371,0.322807
12350000,359152.107031,119553,7344,0.335362
12400000,351004.398478,119593,7280,0.325071
12450000,323174.310017,119624,7169,0.228628
12500000,315407.116133,119608,7133,0.173105
12550000,364225.257261,119581,7187,0.243089
12600000,262186.097235,119508,7218,0.138950
12650000,247330.902773,119593,7234,0.079424
12700000,258955.205446,119495,7231,0.076509
12750000,262674.661160,119417,7256,0.071530
12800000,267683.305271,119201,7319,0.072809
12850000,266125.981166,119259,7351,0.062550
12900000,351593.036835,119507,7225,0.430439
12950000,397030.408697,119624,7160,0.340731
13000000,342734.788798,119645,7183,0.206407
13050000,322011.111732,119693,7111,0.039588
13100000,323797.624071,119649,7233,0.041828
13150000,317774.105476,119546,7162,0.184909
13200000,364302.648264,119440,7297,0.240328
13250000,368280.516626,119322,7272,0.285371
13300000,358993.196407,119502,7213,0.254708
13350000,413746.346485,119487,7335,0.363186
13400000,326916.879062,119596,7300,0.026992
13450000,342275.017597,119738,7339,0.183626
13500000,382219.130239,119620,7354,0.002558
13550000,352376.584608,119518,7328,0.046297
13600000,417667.835057,119414,7400,0.187037
13650000,401601.498167,119501,7262,0.191558
13700000,389748.306500,119374,7342,0.282071
13750000,396044.331806,119447,7288,0.273811
13800000,515938.845753,119487,7185,0.389285
13850000,428225.931066,119363,7238,0.327244
13900000,431103.084058,119458,7219,0.513771
13950000,371518.432465,119617,7230,0.335799
14000000,386783.410068,119479,7155,0.182865
14050000,391944.996744,119357,7192,0.461067
14100000,455070.063235,119322,7268,0.440248
14150000,469559.254324,119271,7368,0.512379
14200000,455644.358155,119270,7446,0.370611
14250000,391925.478536,119309,7371,0.365019
14300000,346323.686996,119268,7401,0.140953
14350000,370910.634829,119295,7375,0.255654
14400000,438035.000254,119256,7373,0.523511
14450000,404322.862509,119528,7337,0.323819
14500000,312767.947905,119545,7272,0.015799
14550000,437579.116026,119523,7306,0.333579
14600000,355654.416540,119512,7282,0.352797
14650000,445425.807846,119545,7222,0.499141
14700000,564615.982023,119320,7313,0.487794
14750000,539689.707789,119185,7368,0.395654
14800000,525171.690045,119382,7270,0.141301
14850000,387564.573634,119405,7239,0.218780
14900000,380561.881439,119324,7294,0.304232
14950000,424321.641464,119332,7273,0.151460
15000000,500124.366760,119467,7187,0.220692
15050000,459862.316182,119401,7275,0.134608
15100000,486010.896434,119249,7360,0.360076
15150000,603941.578286,119200,7278,0.540270
15200000,476392.581431,119207,7238,0.281229
15250000,464433.252800,119164,7322,0.315164
15300000,393743.129409,119106,7374,0.300434
15350000,539756.550396,119199,7336,0.271403
15400000,568831.778347,119231,7234,0.373603
15450000,719514.851909,119282,7301,0.646452
15500000,472590.352817,119296,7366,0.463494
15550000,427017.174908,119407,7282,0.428816
15600000,425980.987240,119321,7388,0.417710
15650000,502536.108920,119203,7319,0.462987
15700000,614207.906562,119212,7349,0.429663
15750000,697778.780469,119189,7310,0.463740
15800000,671789.020330,119262,7186,0.706431
15850000,459374.666415,119225,7271,0.016299
15900000,434826.343569,119180,7238,0.385505
15950000,602693.781858,119219,7267,0.461897
16000000,593279.215578,119203,7330,0.239075
16050000,742765.144406,119311,7273,0.522646
16100000,832374.046765,119415,7240,0.663730
16150000,715927.702330,119333,7280,0.352702
16200000,745274.022264,119431,7226,0.655758
16250000,747510.922891,119468,7203,0.717711
16300000,566807.805896,119519,7181,0.349881
16350000,789232.837005,119452,7192,0.662703
16400000,599825.003337,119426,7256,0.318404
16450000,432036.934202,119480,7242,0.539931
16500000,347417.483518,119605,7071,0.081924
16550000,383795.892608,119616,7177,0.293014
16600000,443752.068512,119456,7271,0.375713
16650000,437658.677804,119408,7343,0.507409
16700000,611054.016107,119463,7323,0.671167
16750000,353235.978802,119530,7351,0.119407
16800000,404850.863270,119467,7320,0.151700
16850000,369217.644865,119402,7358,0.072816
16900000,520200.437173,119381,7378,0.564890
16950000,515600.153081,119385,7362,0.330794
17000000,436357.101862,119320,7375,0.109022
17050000,398915.289183,119386,7366,0.031465
17100000,425398.906955,119400,7319,0.149608
17150000,310568.266506,119409,7341,0.132042
17200000,475534.522721,119361,7402,0.229694
17250000,425721.973020,119306,7458,0.415674
17300000,382025.771263,119468,7329,0.341981
17350000,418542.609674,119482,7374,0.447935
17400000,422907.142340,119421,7309,0.477009
17450000,515457.552986,119487,7253,0.362558
17500000,456511.759879,119538,7257,0.431999
17550000,411351.000782,119528,7367,0.319530
17600000,591666.179490,119625,7235,0.318332
17650000,624739.873585,119693,7216,0.547076
17700000,497920.443085,119662,7277,0.211078
17750000,769966.523697,119584,7335,0.559988
17800000,801753.011675,119734,7189,0.806378
17850000,818430.786717,119573,7248,0.635941
17900000,844687.596566,119521,7241,0.668229
17950000,645962.215778,119575,7215,0.623267
18000000,711580.988213,119638,7211,0.601326
18050000,702670.941622,119679,7221,0.662574
18100000,417975.365968,119775,7208,0.236084
18150000,681961.738442,119704,7204,0.537593
18200000,500738.229698,119725,7091,0.356877
18250000,542433.901031,119613,7260,0.189042
18300000,624237.102782,119595,7196,0.315772
18350000,519115.178874,119601,7196,0.039494
18400000,736566.429075,119552,7239,0.591855
18450000,593102.531227,119494,7234,0.596116
18500000,584196.445118,119432,7232,0.688036
18550000,523763.149394,119514,7313,0.013895
18600000,680909.094659,119692,7231,0.456125
18650000,641012.641545,119719,7230,0.377521
18700000,647397.192491,119603,7456,0.439481
18750000,764300.299828,119562,7344,0.712085
18800000,465325.893275,119560,7353,0.432517
18850000,602779.689368,119706,7207,0.248774
18900000,361754.871160,119753,7148,0.129348
18950000,474256.474604,119805,7206,0.360994
19000000,612882.307946,119927,7220,0.569650
19050000,526157.120063,119719,7249,0.347830
19100000,523633.710943,119761,7279,0.394507
19150000,471074.239140,119713,7302,0.111974
19200000,544702.649359,119793,7269,0.420373
19250000,534698.493757,119625,7209,0.512956
19300000,560003.928711,119447,7310,0.570459
19350000,513542.929943,119419,7304,0.444651
19400000,364818.097742,119616,7337,0.151799
19450000,493942.963115,119598,7292,0.500535
19500000,448339.723435,119582,7310,0.169458
19550000,516734.687709,119517,7308,0.278162
19600000,707580.586441,119545,7234,0.682940
19650000,749207.548507,119324,7360,0.485866
19700000,884682.758688,119420,7281,0.669155
19750000,923752.594525,119407,7362,0.640059
19800000,732196.265545,119434,7268,0.544553
19850000,889531.529469,119554,7212,0.715082
19900000,879992.205553,119502,7266,0.779354
19950000,686728.994223,119451,7284,0.482935
20000000,768483.332352,119339,7289,0.721941
20050000,802157.017486,119480,7186,0.741063
20100000,445772.919655,119618,7183,0.202448
20150000,455032.768447,119465,7263,0.129660
20200000,734281.289053,119379,7354,0.646208
20250000,765260.418918,119442,7255,0.595365
20300000,695773.290941,119476,7222,0.803954
20350000,510501.810269,119333,7265,0.048659
20400000,432398.620888,119339,7290,0.018013
20450000,438755.507853,119264,7390,0.015033
20500000,537760.586131,119245,7375,0.436003
20550000,361526.891527,119310,7423,0.435372
20600000,378851.896368,119414,7303,0.478396
20650000,334612.062979,119404,7318,0.341037
20700000,350635.373869,119419,7350,0.166943
20750000,357195.591148,119520,7369,0.198495
20800000,298631.743981,119595,7289,0.292709
20850000,400789.112612,119570,7405,0.041154
20900000,573796.355251,119526,7366,0.223697
20950000,432926.675126,119711,7380,0.166340
21000000,431698.633631,119804,7293,0.019315
21050000,515245.047775,119735,7239,0.654690
21100000,409572.561667,119600,7334,0.256295
21150000,671245.914999,119529,7335,0.599193
21200000,860728.439303,119423,7383,0.644395
21250000,402809.408414,119524,7340,0.108044
21300000,629598.124750,119515,7384,0.443176
21350000,450851.006532,119537,7363,0.105681
21400000,420300.333787,119553,7345,0.027538
21450000,424434.209930,119624,7296,0.089389
21500000,730935.370027,119669,7320,0.712796
21550000,419460.372517,119586,7268,0.050340
21600000,558151.931703,119596,7270,0.612590
21650000,517563.347104,119494,7300,0.610153
21700000,676154.632900,119544,7262,0.670469
21750000,464068.090233,119341,7247,0.076157
21800000,703631.186176,119217,7365,0.430009
21850000,663095.831493,119210,7340,0.425664
21900000,679296.186098,119154,7332,0.699523
21950000,578569.382496,119323,7258,0.198571
22000000,594777.050135,119283,7333,0.319435
22050000,585049.320209,119277,7255,0.400723
22100000,503758.311186,119318,7295,0.202053
22150000,732160.679219,119298,7265,0.660363
22200000,626561.229369,119323,7303,0.687274
22250000,742782.898897,119398,7257,0.764700
22300000,565915.819929,119463,7256,0.504595
22350000,493032.749872,119547,7194,0.278640
22400000,615163.925621,119424,7231,0.457580
22450000,619401.145123,119405,7245,0.489675
22500000,478256.186644,119419,7306,0.081931
22550000,555674.939067,119431,7370,0.331272
22600000,531012.299424,119317,7315,0.215624
22650000,582425.154271,119352,7357,0.323848
22700000,481768.532822,119293,7326,0.450710
22750000,393020.196361,119219,7269,0.318328
22800000,596180.357899,119224,7372,0.087871
22850000,514542.172970,119124,7481,0.037630
22900000,701542.052185,119301,7389,0.230143
22950000,706110.081643,119343,7359,0.472676
23000000,912092.958271,119348,7323,0.726367
23050000,937639.461370,119365,7332,0.800882
23100000,602742.914905,119369,7285,0.361844
23150000,399614.801816,119256,7297,0.060434
23200000,419332.999437,119170,7361,0.108545
23250000,934566.292233,119069,7413,0.824310
23300000,669601.511404,119018,7526,0.282073
23350000,469472.934279,118964,7488,0.053646
23400000,600858.454807,118986,7482,0.534750
23450000,557677.273238,119029,7517,0.240670
23500000,427979.610840,119083,7282,0.255690
23550000,410550.258459,119106,7296,0.114982
23600000,417595.207627,119101,7343,0.115520
23650000,496244.701779,119148,7363,0.228595
23700000,472869.520229,119011,7552,0.173224
23750000,496486.803542,118929,7601,0.409232
23800000,521200.060240,119044,7585,0.594336
23850000,552663.754201,119155,7455,0.597139
23900000,455559.111707,119139,7416,0.408515
23950000,606184.107471,119270,7299,0.326100
24000000,533160.287523,119320,7322,0.358540
24050000,619478.800707,119358,7417,0.479789
24100000,609857.023076,119484,7402,0.492267
24150000,770821.364541,119479,7346,0.710045
24200000,654184.586162,119444,7330,0.301346
24250000,908735.096877,119398,7273,0.657017
24300000,659143.816118,119277,7244,0.350758
24350000,1013570.551779,119291,7251,0.764172
24400000,623516.212605,119275,7321,0.380366
24450000,501282.716542,119229,7294,0.504696
24500000,475892.641919,119073,7414,0.526607
24550000,931750.716607,119208,7351,0.800741
24600000,1096217.688436,119225,7313,0.735915
24650000,433977.010265,119279,7259,0.192804
24700000,678712.256874,119253,7331,0.747415
24750000,702756.129272,119356,7311,0.671103
24800000,490611.732858,119318,7318,0.351211
24850000,617690.362890,119183,7383,0.326739
24900000,703782.460058,119228,7349,0.694614
24950000,1000740.111202,119309,7215,0.840605
25000000,989189.354266,119447,7204,0.856703
25050000,340915.133201,119485,7224,0.018584
25100000,838849.910339,119468,7160,0.891499
25150000,478700.204254,119698,7143,0.461224
25200000,475895.441090,119614,7194,0.578609
25250000,491426.909175,119644,7123,0.478754
25300000,497916.170991,119797,7093,0.434822
25350000,766826.594997,119551,7140,0.767214
25400000,780533.680802,119521,7118,0.773235
25450000,900430.890796,119483,7174,0.848597
25500000,811559.416740,119566,7205,0.721171
25550000,474614.851175,119693,7172,0.150416
25600000,497671.673970,119638,7218,0.371770
25650000,496810.573590,119684,7221,0.372634
25700000,619659.040134,119554,7274,0.228986
25750000,608083.989035,119551,7250,0.207375
25800000,624021.951907,119507,7297,0.240355
25850000,586126.437185,119423,7214,0.562697
25900000,703460.299036,119485,7329,0.744319
25950000,578943.618158,119518,7272,0.486282
26000000,568845.370467,119460,7243,0.580647
26050000,533029.488258,119411,7344,0.616767
26100000,454366.497597,119414,7257,0.519108
26150000,444560.487693,119393,7335,0.559341
26200000,458454.053260,119525,7251,0.584925
26250000,412488.621772,119454,7266,0.387255
26300000,424565.955105,119322,7420,0.169900
26350000,452523.828971,119371,7425,0.112289
26400000,382054.135066,119430,7294,0.138441
26450000,605231.817202,119483,7294,0.253051
26500000,551655.000544,119331,7415,0.129224
26550000,421354.592587,119122,7443,0.351062
26600000,464827.128632,119226,7373,0.438090
26650000,509824.912703,119138,7396,0.631920
26700000,521185.898269,119223,7389,0.010260
26750000,617272.742047,119339,7407,0.317198
26800000,525236.601610,119376,7331,0.072335
26850000,540652.975557,119296,7272,0.459276
26900000,476203.041771,119311,7304,0.202647
26950000,581566.910896,119540,7169,0.447411
27000000,970515.737490,119573,7233,0.723884
27050000,1119918.946196,119546,7193,0.782422
27100000,607937.871567,119443,7307,0.365255
27150000,594785.577417,119354,7307,0.551334
27200000,455594.002444,119261,7335,0.368834
27250000,600759.173445,119255,7290,0.603796
27300000,547893.846813,119263,7369,0.682483
27350000,622881.307010,119212,7407,0.629139
27400000,827697.551705,119405,7356,0.837069
27450000,606240.591349,119475,7277,0.661622
27500000,616287.126535,119424,7346,0.658960
27550000,632000.804164,119337,7420,0.725219
27600000,723440.032421,119362,7341,0.735431
27650000,468057.759304,119359,7352,0.348654
27700000,513796.090172,119216,7495,0.324292
27750000,819501.606949,119201,7421,0.845065
27800000,628476.702985,119213,7436,0.443238
27850000,780192.416670,119390,7391,0.794840
27900000,653908.718080,119526,7308,0.515315
27950000,509183.452752,119425,7322,0.531150
28000000,644057.033789,119522,7238,0.613888
28050000,628189.308363,119538,7240,0.622593
28100000,455195.880826,119450,7282,0.478195
28150000,475143.225120,119555,7137
