step,rg2,perim,cycles,asph,movfrac
50000,2626144.099320,478149,29211,0.256813,0.2500
100000,3057167.551211,478345,29173,0.601831,0.3906
150000,3212746.638705,478291,29135,0.751862,0.3125
200000,3443264.294327,478284,29100,0.680002,0.2734
250000,3348978.058151,478103,29081,0.722175,0.2500
300000,3412745.977091,478111,29025,0.682190,0.3516
350000,3052904.194249,478079,29047,0.487632,0.2812
400000,3791209.173923,478008,29096,0.762911,0.3750
450000,3659771.574980,478041,29148,0.746934,0.3203
500000,4082298.482561,478145,29181,0.765147,0.2344
550000,4213099.812639,478212,29227,0.886327,0.2734
600000,2664666.294941,478234,29203,0.245332,0.2812
650000,4253081.546901,478039,29301,0.839773,0.3203
700000,3928682.791124,478009,29323,0.649532,0.2812
750000,4501520.766959,478042,29297,0.735648,0.2969
800000,4543122.238073,478081,29291,0.806193,0.3047
850000,4569074.883571,478115,29163,0.796721,0.3047
900000,4654815.652995,478136,29195,0.808164,0.2969
950000,2751995.179518,478182,29165,0.421999,0.2031
1000000,3299665.593871,478242,29160,0.569009,0.2891
