step,rg2
10000,79169.520955
20000,72702.710606
30000,70246.362174
40000,67976.143747
50000,66192.383854
60000,65890.154686
70000,64297.355070
80000,62928.353255
90000,61352.831923
100000,60774.102075
110000,56545.610655
120000,54921.257619
130000,52971.134303
140000,50344.151035
150000,50156.381015
160000,49002.297071
170000,48140.378335
180000,47538.474446
190000,47806.474726
200000,45879.111916
210000,48273.513567
220000,45392.083763
230000,43022.564950
240000,42133.619564
250000,42704.365420
260000,39219.327612
270000,38931.432335
280000,37846.056366
290000,37741.481467
300000,37771.675008
310000,36048.118211
320000,34973.987884
330000,35174.436875
340000,35237.140310
350000,34274.184583
360000,33393.201724
370000,32549.456156
380000,31034.887287
390000,31446.638447
400000,31229.822150
410000,30553.795195
420000,30326.424542
430000,29505.277532
440000,28084.450780
450000,27638.335500
460000,25423.743315
470000,25208.589646
480000,25937.052854
490000,24416.071275
500000,23655.746366
510000,22817.621375
520000,23229.850615
530000,23624.635198
540000,23510.070615
550000,23607.431383
560000,22809.159430
570000,21921.158028
580000,21545.236896
590000,20631.251990
600000,20846.911895
610000,20892.139832
620000,21178.391611
630000,21720.215847
640000,21660.039080
650000,20692.545875
660000,19372.751760
670000,19905.692492
680000,19642.082600
690000,19070.425871
700000,18814.770683
710000,18400.641099
720000,18750.616819
730000,18902.558575
740000,19203.938755
750000,18233.471367
760000,18294.525935
770000,18233.254823
780000,17233.109400
790000,17076.686240
800000,16960.893240
810000,17170.306956
820000,16424.833915
830000,17086.544590
840000,17171.319983
850000,15985.385155
860000,16185.990475
870000,15809.484662
880000,16303.657422
890000,16273.000412
900000,15426.537552
910000,15052.875774
920000,13652.652160
930000,14269.024695
940000,13967.217214
950000,13237.879947
960000,12814.045575
970000,13551.904247
980000,12476.716987
990000,12863.713960
1000000,12209.453440
1010000,11854.768555
1020000,11693.998015
1030000,11528.233531
1040000,10726.702047
1050000,11387.480268
1060000,10858.334327
1070000,11401.913440
1080000,11338.314659
1090000,10905.639087
1100000,10291.933859
1110000,9854.095899
1120000,10176.172838
1130000,10471.127295
1140000,10425.136464
1150000,10192.196399
1160000,10546.976111
1170000,10910.216255
1180000,11193.845808
1190000,10182.703660
1200000,10287.530019
1210000,10634.899291
1220000,10503.453030
1230000,10672.155235
1240000,10806.985855
1250000,10355.035966
1260000,9602.068758
1270000,9632.407919
1280000,9812.646103
1290000,9784.482795
1300000,9625.726286
1310000,9431.373219
1320000,9103.278576
1330000,9332.440550
1340000,9021.969660
1350000,8963.185207
1360000,8429.368830
1370000,8629.038695
1380000,8929.427592
1390000,9099.153919
1400000,9055.099758
1410000,9111.994039
1420000,8770.429131
1430000,8521.163815
1440000,7811.316175
1450000,7873.684891
1460000,7073.913599
1470000,6928.036431
1480000,7408.264111
1490000,7039.709800
1500000,7224.572206
1510000,7559.256614
1520000,7455.032374
1530000,7017.304860
1540000,7603.246783
1550000,7488.337116
1560000,7147.867355
1570000,7285.513070
1580000,6967.050239
1590000,7064.732222
1600000,7093.242959
1610000,7009.095715
1620000,6971.290527
1630000,6821.928675
1640000,6832.356220
1650000,6545.008775
1660000,6633.529832
1670000,6269.451528
1680000,6274.985851
1690000,6086.842342
1700000,6082.318347
1710000,5995.813304
1720000,5866.150326
1730000,5779.306371
1740000,6077.720903
1750000,6391.708512
1760000,5865.285015
1770000,5985.167855
1780000,5830.082422
1790000,5451.361155
1800000,5459.752000
1810000,5571.288355
1820000,5421.799815
1830000,5400.652230
1840000,5223.050488
1850000,5178.213003
1860000,4960.435459
1870000,5150.666342
1880000,5019.072108
1890000,4822.343543
1900000,4877.635043
1910000,4969.531500
1920000,4952.082039
1930000,4637.432767
1940000,4702.602200
1950000,4625.946667
1960000,4466.032335
1970000,4769.787567
1980000,4658.087587
1990000,4856.668755
2000000,4599.696252
2010000,4559.063224
2020000,4361.844551
2030000,4745.944518
2040000,4119.497615
2050000,4366.753286
2060000,4458.482523
2070000,4913.719582
2080000,4571.993660
2090000,4600.514384
2100000,4638.453616
2110000,4532.319583
2120000,4575.417391
2130000,4904.081150
2140000,4994.646796
2150000,4969.145110
2160000,4784.491880
2170000,4632.111580
2180000,4831.864896
2190000,4717.413430
2200000,5131.996135
2210000,4850.288847
2220000,4684.757360
2230000,4899.327067
2240000,4641.262968
2250000,4443.131967
2260000,4296.606171
2270000,4198.785307
2280000,4593.984095
2290000,4548.542750
2300000,4472.213915
2310000,4579.165960
2320000,4481.616278
2330000,4416.414471
2340000,4583.447038
2350000,4363.160350
2360000,4372.850102
2370000,4524.232606
2380000,4449.414110
2390000,4202.993718
2400000,4025.220140
2410000,4089.724143
2420000,4210.035494
2430000,4061.249582
2440000,3777.503487
2450000,4058.089384
2460000,4011.568995
2470000,3787.699975
2480000,3827.697035
2490000,3778.571728
2500000,3836.458219
2510000,3657.876078
2520000,3907.230123
2530000,3774.000270
2540000,3795.055660
2550000,3837.109952
2560000,4018.469910
2570000,4135.502016
2580000,4091.564094
2590000,4181.219491
2600000,4255.752206
2610000,4104.394555
2620000,4177.848000
2630000,4235.449375
2640000,4325.391107
2650000,4383.083798
2660000,4611.952875
2670000,4589.840659
2680000,4713.041382
2690000,4805.694855
2700000,4865.150150
2710000,4834.414635
2720000,4554.202110
2730000,4769.557356
2740000,4505.981655
2750000,4667.806748
2760000,4651.914248
2770000,4482.658375
2780000,4188.424063
2790000,4192.225355
2800000,4003.883791
2810000,4052.846414
2820000,3756.253599
2830000,3930.040822
2840000,3978.711475
2850000,4123.390615
2860000,4280.752279
2870000,4438.930119
2880000,4248.413815
2890000,4433.171436
2900000,4380.441959
2910000,4183.596991
2920000,3932.104910
2930000,3858.607596
2940000,3820.085016
2950000,3900.695395
2960000,4048.636299
2970000,3804.056767
2980000,3962.043775
2990000,4089.114320
3000000,4267.507622
3010000,4265.095539
3020000,4388.924655
3030000,4506.516406
3040000,4475.401366
3050000,4445.024856
3060000,4073.142710
3070000,4112.975255
3080000,4201.551532
3090000,4012.793270
3100000,4183.171019
3110000,4277.080675
3120000,4218.316111
3130000,3843.680203
3140000,3924.366875
3150000,3751.955100
3160000,3644.077279
3170000,3519.527895
3180000,3289.971295
3190000,3633.485875
3200000,3486.157311
3210000,3373.648844
3220000,3335.420011
3230000,3294.874183
3240000,3367.835943
3250000,3349.961246
3260000,3341.588791
3270000,3309.668175
3280000,3401.475790
3290000,3341.111566
3300000,3188.460383
3310000,3272.552675
3320000,3268.042119
3330000,3335.004510
3340000,3286.465895
3350000,3131.625447
3360000,3262.944683
3370000,3299.944947
3380000,3317.333699
3390000,3305.434216
3400000,3278.249063
3410000,3323.892423
3420000,3261.856944
3430000,3177.181230
3440000,3184.041819
3450000,2856.925519
3460000,2973.111184
3470000,3164.915287
3480000,3239.405219
3490000,3174.322348
3500000,3211.782875
3510000,3232.523115
3520000,3177.717179
3530000,3199.971851
3540000,3320.130076
3550000,3289.025263
3560000,3343.311103
3570000,3202.220635
3580000,3176.356455
3590000,3404.060790
3600000,2986.187759
3610000,3120.339263
3620000,3145.546422
3630000,2944.937958
3640000,2957.176742
3650000,2979.671800
3660000,2943.452742
3670000,2813.843670
3680000,2926.971675
3690000,3134.670470
3700000,3053.090655
3710000,3102.924615
3720000,3202.948012
3730000,3085.300243
3740000,2976.936520
3750000,3211.257955
3760000,3096.500030
3770000,3284.146204
3780000,3103.222531
3790000,3162.161366
3800000,3052.189974
3810000,3006.346703
3820000,2738.578371
3830000,2696.576300
3840000,2627.138695
3850000,2693.306334
3860000,2672.487371
3870000,2600.013739
3880000,2692.958755
3890000,2721.707323
3900000,2823.941630
3910000,2669.367852
3920000,2603.981116
3930000,2499.288600
3940000,2452.801927
3950000,2549.970963
3960000,2600.364848
3970000,2476.349227
3980000,2328.637420
3990000,2436.352003
4000000,2400.028376
4010000,2522.544399
4020000,2426.993286
4030000,2555.093388
4040000,2555.664686
4050000,2590.257215
4060000,2671.546150
4070000,2616.654590
4080000,2454.337772
4090000,2486.646495
4100000,2582.353255
4110000,2471.319179
4120000,2519.540926
4130000,2536.878943
4140000,2405.945436
4150000,2569.211280
4160000,2438.406319
4170000,2272.452803
4180000,2466.188726
4190000,2376.665900
4200000,2429.161600
4210000,2589.091971
4220000,2577.819788
4230000,2758.217183
4240000,2711.109343
4250000,2722.465031
4260000,2796.731184
4270000,2755.999575
4280000,2673.130492
4290000,2631.129902
4300000,2752.277542
4310000,2919.835539
4320000,2924.737599
4330000,2986.989592
4340000,2849.598694
4350000,2787.659615
4360000,2801.913468
4370000,2800.575299
4380000,2702.568902
4390000,2794.483823
4400000,3000.801000
4410000,2763.206120
4420000,2976.032215
4430000,2842.902364
4440000,2654.372078
4450000,2582.068396
4460000,2606.248518
4470000,2636.903670
4480000,2571.533855
4490000,2652.965366
4500000,2688.997568
4510000,2572.710470
4520000,2679.577475
4530000,2559.182255
4540000,2565.441595
4550000,2449.442695
4560000,2353.678750
4570000,2263.854824
4580000,2445.027100
4590000,2372.794150
4600000,2481.218775
4610000,2453.427382
4620000,2474.120915
4630000,2597.050075
4640000,2607.831655
4650000,2525.924390
4660000,2567.223495
4670000,2507.538494
4680000,2481.068318
4690000,2363.760998
4700000,2380.050732
4710000,2416.879702
4720000,2268.795615
4730000,2289.154840
4740000,2282.682470
4750000,2537.164471
4760000,2476.315696
4770000,2570.708140
4780000,2374.512654
4790000,2403.339555
4800000,2304.727795
4810000,2032.489592
4820000,2060.072008
4830000,2136.800540
4840000,2242.570355
4850000,2181.386851
4860000,2185.283840
4870000,2302.719667
4880000,2411.768502
4890000,2261.226270
4900000,2227.705884
4910000,2239.030419
4920000,2283.158239
4930000,2202.974300
4940000,2170.394379
4950000,2165.639467
4960000,2171.185734
4970000,2174.846880
4980000,2088.486892
4990000,2199.840440
5000000,2231.895868
5010000,2184.135654
5020000,2271.535595
5030000,2360.074459
5040000,2464.030039
5050000,2367.403750
5060000,2408.957231
5070000,2421.942351
5080000,2518.572735
5090000,2352.514011
5100000,2326.541086
5110000,2431.763235
5120000,2446.246166
5130000,2302.790646
5140000,2252.059000
5150000,2256.820880
5160000,2136.932376
5170000,2387.090991
5180000,2350.419750
5190000,2318.259435
5200000,2314.454204
5210000,2303.894975
5220000,2158.151519
5230000,2141.657622
5240000,2251.370835
5250000,2146.473031
5260000,2243.979675
5270000,2138.603895
5280000,2125.265480
5290000,2062.065974
5300000,1972.963310
5310000,1868.357419
5320000,1832.333571
5330000,1857.028464
5340000,1919.383448
5350000,1890.087600
5360000,1959.992076
5370000,1943.385350
5380000,2087.586956
5390000,2030.877823
5400000,2015.819070
5410000,1916.747198
5420000,1746.063855
5430000,1789.048355
5440000,1724.571056
5450000,1671.213287
5460000,1768.174911
5470000,1818.342675
5480000,1860.053027
5490000,1915.600926
5500000,1886.732267
5510000,1873.463315
5520000,1819.807608
5530000,1846.265838
5540000,1672.978248
5550000,1744.697950
5560000,1741.405663
5570000,1712.095423
5580000,1627.890944
5590000,1729.918903
5600000,1603.004312
5610000,1646.279942
5620000,1744.475447
5630000,1737.711779
5640000,1741.069967
5650000,1647.325207
