step,rg2,perim,cycles,asph,movfrac
50000,2057580.917691,471281,30310,0.342082,0.3203
100000,1965510.855906,471258,30366,0.263448,0.2734
150000,1620870.014928,471327,30311,0.266785,0.3281
200000,1618609.650387,471244,30240,0.269124,0.2109
250000,1697052.931534,471235,30234,0.286476,0.2969
300000,1367467.663390,471068,30288,0.040689,0.2422
350000,1362154.969385,471125,30342,0.021845,0.2656
400000,1361691.748748,471210,30277,0.021748,0.3438
450000,1357294.809839,471160,30318,0.022049,0.2656
500000,1360139.130659,471266,30340,0.023699,0.2891
