step,rg2,perim,cycles,asph,movfrac
50000,1385251.712583,470188,30344,0.008088,0.2500
100000,1385309.018776,470183,30409,0.008075,0.3516
150000,1377464.695134,470239,30354,0.006794,0.2578
200000,1375518.254119,470107,30373,0.006991,0.3125
250000,1368684.338254,470216,30297,0.008778,0.2656
300000,1275288.692766,470296,30246,0.036805,0.2266
350000,1281720.647510,470326,30266,0.038163,0.3594
400000,1290644.298138,470352,30251,0.055883,0.3359
450000,1276382.052136,470469,30228,0.055779,0.3594
500000,1378529.289940,470496,30273,0.170286,0.2344
