step,rg2,perim,cycles,asph,movfrac
50000,2941390.813178,478027,28842,0.582923,0.2656
100000,2940021.667219,478042,28899,0.613696,0.2422
150000,2243805.827725,478166,28925,0.165710,0.2578
200000,2949557.691517,478193,28985,0.700219,0.3438
250000,3596269.221726,478229,28948,0.732009,0.3359
300000,3040464.907604,478238,28890,0.609257,0.2734
350000,2550719.704614,478322,28852,0.347602,0.2812
400000,2617364.116808,478313,28783,0.428738,0.2656
450000,2628292.120909,478305,28763,0.426748,0.2422
500000,3130211.458018,478399,28843,0.602043,0.2969
550000,3329649.088723,478430,28873,0.597060,0.2344
600000,3629646.828330,478430,28845,0.516591,0.2969
650000,2744674.762185,478315,28860,0.380877,0.2500
700000,2724636.199526,478409,28811,0.392052,0.2812
750000,4053566.714359,478296,28875,0.665499,0.2734
800000,3580844.815300,478263,28807,0.624114,0.2812
850000,2176333.673217,478279,28904,0.138523,0.2891
900000,2494306.584890,478278,28836,0.205800,0.2344
950000,2878223.523940,478338,28829,0.235257,0.2422
1000000,2686325.872554,478199,28789,0.206121,0.3281
1050000,2667422.798555,478257,28811,0.512765,0.3047
1100000,2681836.733173,478220,28837,0.491580,0.3125
1150000,2836715.885443,478178,28749,0.578605,0.2656
1200000,3358300.793134,478251,28662,0.672745,0.2969
1250000,3330219.597953,478224,28640,0.719957,0.2969
1300000,3509822.198788,478210,28705,0.737128,0.2578
1350000,3392643.173498,478163,28812,0.635846,0.3594
1400000,3767146.814387,478215,28816,0.642564,0.2422
1450000,2125143.769560,478237,28873,0.006816,0.3672
1500000,3199970.023930,478232,28784,0.308620,0.3281
1550000,3899027.201311,478234,28765,0.689192,0.2734
1600000,4397621.126436,478069,28838,0.804900,0.3125
1650000,2351455.995011,477982,28977,0.349227,0.3203
1700000,2621622.550474,478008,28978,0.546991,0.3125
1750000,2538485.374077,478088,28980,0.468630,0.3672
1800000,3438153.686680,478203,28933,0.551525,0.2422
1850000,2839884.882764,478255,28969,0.439281,0.3750
1900000,4831561.715188,478276,28867,0.788224,0.2891
1950000,3606716.026031,478401,28910,0.506293,0.3281
2000000,3468628.170082,478403,28954,0.478532,0.2891
2050000,3462295.739490,478448,29033,0.476327,0.2344
2100000,2212707.966654,478585,28959,0.211224,0.2734
2150000,2222038.335022,478607,28952,0.204491,0.3047
2200000,3029513.965369,478675,28904,0.323291,0.3047
2250000,2148949.360907,478408,28943,0.181815,0.2812
2300000,3757909.001027,478410,28956,0.804187,0.3516
2350000,3682814.367051,478368,28910,0.806734,0.2656
2400000,3462408.229406,478309,28889,0.534369,0.3047
2450000,3442940.310550,478347,28864,0.534304,0.2734
2500000,2951365.751531,478296,28903,0.541091,0.2812
2550000,2950127.993832,478446,28955,0.521323,0.2109
2600000,3054361.910315,478286,29019,0.436816,0.3125
2650000,2935289.207171,478107,29136,0.472436,0.2969
2700000,3205319.277564,478193,29134,0.510352,0.3203
2750000,2259816.094188,478172,29220,0.240826,0.2891
2800000,3469277.031735,478037,29251,0.567986,0.2422
2850000,3442815.410995,477954,29306,0.567779,0.3047
2900000,3395831.493774,477914,29365,0.559246,0.3281
2950000,3549336.834123,477863,29317,0.575478,0.3281
3000000,3549586.888515,477771,29293,0.574898,0.3281
3050000,2985052.758683,477888,29155,0.434470,0.2578
3100000,2866231.502796,477853,29190,0.426823,0.2188
3150000,2798279.809566,477833,29164,0.403752,0.2656
3200000,2798786.842926,477735,29194,0.401336,0.2422
3250000,2466297.619099,477762,29078,0.288809,0.2422
3300000,2989510.573439,477709,29127,0.561544,0.3047
3350000,1859939.705472,477774,29115,0.048017,0.2266
3400000,1872784.678940,477791,29188,0.045203,0.3281
3450000,2190293.297740,477639,29224,0.150512,0.2812
3500000,1928002.557824,477668,29220,0.105973,0.2812
3550000,1909975.133314,477820,29214,0.093456,0.3203
3600000,2763379.176239,477849,29181,0.507338,0.3047
3650000,2666308.853636,477852,29202,0.431062,0.3203
3700000,3202770.935255,477702,29265,0.494207,0.2969
3750000,3615725.544687,477723,29222,0.605582,0.3047
3800000,3509073.656065,477655,29256,0.609422,0.3281
3850000,3499128.965908,477643,29269,0.578276,0.3203
3900000,3374180.630656,477614,29280,0.616160,0.2578
3950000,3634176.886948,477552,29278,0.558290,0.3125
4000000,3724825.463389,477579,29239,0.541151,0.2891
