step,rg2,perim,cycles,asph,movfrac
100000,9067439.657026,1812069,134780,0.113162,0.3750
200000,9028799.369989,1812665,134679,0.107934,0.3828
300000,9656946.362531,1813051,134738,0.100772,0.3203
400000,9999610.236461,1813310,134808,0.120990,0.3984
500000,10360674.344028,1813629,134731,0.194447,0.3125
600000,10760527.103893,1813909,134798,0.414596,0.2578
700000,11401856.377840,1814214,134811,0.308492,0.3516
800000,10491367.914129,1814535,134761,0.192540,0.3828
900000,9728663.786167,1814937,134526,0.123184,0.2344
1000000,9707617.232592,1815310,134419,0.121780,0.3125
1100000,9550890.073316,1815633,134372,0.131708,0.3281
1200000,10539037.885192,1815873,134472,0.105218,0.3281
