step,rg2,perim,cycles,asph
3900000,480340.692363,119577,7206,0.274050
3950000,373437.939100,119576,7173,0.075181
4000000,404877.107267,119526,7267,0.040035
4050000,393174.169421,119549,7196,0.028364
4100000,444494.361445,119492,7254,0.113875
4150000,331204.222453,119430,7230,0.059355
4200000,743087.071948,119501,7225,0.740852
4250000,474116.242034,119403,7324,0.440658
4300000,587724.178162,119378,7348,0.698484
4350000,572087.184126,119373,7364,0.508129
4400000,532700.040305,119229,7395,0.557446
4450000,628186.171507,119276,7339,0.647011
4500000,616147.289268,119398,7213,0.603664
4550000,658487.671613,119440,7366,0.574802
4600000,512778.346935,119500,7322,0.379128
4650000,398266.579743,119336,7332,0.260611
4700000,575148.561378,119315,7378,0.442224
4750000,473703.790877,119324,7304,0.453693
4800000,717631.482571,119246,7358,0.791072
4850000,655008.411298,119329,7290,0.802910
4900000,651393.319898,119270,7291,0.792966
4950000,652050.060421,119256,7281,0.813727
5000000,549268.803061,119208,7353,0.575856
5050000,618310.575023,119303,7396,0.650240
5100000,597363.231020,119339,7490,0.731674
5150000,551614.202316,119436,7390,0.623520
5200000,338687.980986,119408,7486,0.074906
5250000,492403.255662,119377,7459,0.456007
5300000,535835.293842,119348,7496,0.533131
5350000,601572.214482,119516,7390,0.590069
5400000,458594.021484,119364,7376,0.298053
5450000,645683.496049,119429,7344,0.744420
5500000,523083.865629,119444,7429,0.621059
5550000,369228.760083,119369,7516,0.519539
5600000,636859.387991,119524,7553,0.768242
5650000,677632.180184,119545,7482,0.762791
5700000,515207.651586,119538,7521,0.437449
5750000,569063.854985,119417,7413,0.495580
5800000,496068.839152,119385,7401,0.538150
5850000,534207.804152,119470,7360,0.528469
5900000,663627.564054,119399,7426,0.712780
5950000,334261.780617,119585,7413,0.044774
6000000,600076.098817,119483,7342,0.644642
6050000,572023.957452,119522,7326,0.633892
6100000,647752.305963,119623,7298,0.653818
6150000,442483.345697,119613,7330,0.259151
6200000,451880.401801,119641,7352,0.317621
6250000,585401.779951,119615,7298,0.619209
6300000,717724.089944,119640,7302,0.705336
6350000,717077.549961,119553,7298,0.686432
6400000,762795.273980,119559,7319,0.692539
6450000,722010.632034,119595,7360,0.698206
6500000,722244.105138,119463,7304,0.681320
6550000,385388.941831,119459,7314,0.053270
6600000,267815.673063,119365,7359,0.109376
6650000,256527.275638,119462,7305,0.052248
6700000,297370.255814,119433,7360,0.044377
6750000,360839.010166,119484,7335,0.213591
6800000,351064.417040,119415,7356,0.111071
6850000,327352.999498,119481,7327,0.048547
6900000,310575.201975,119313,7350,0.146705
6950000,311139.204930,119231,7486,0.144139
7000000,480115.353423,119270,7449,0.573578
7050000,477865.366425,119202,7380,0.580691
7100000,496294.704678,119293,7337,0.592191
7150000,296617.935722,119248,7321,0.055065
7200000,285197.133609,119289,7343,0.035648
7250000,507022.605652,119175,7445,0.491607
7300000,483234.400059,119340,7372,0.459119
7350000,478841.092719,119303,7402,0.460712
7400000,471567.317172,119488,7257,0.510882
7450000,295318.167826,119482,7264,0.257107
7500000,354289.727318,119509,7236,0.398109
7550000,390712.784636,119666,7255,0.445093
7600000,318786.230792,119642,7230,0.325775
7650000,378048.271864,119549,7294,0.381230
7700000,415842.281485,119550,7241,0.471806
7750000,262722.959224,119641,7246,0.116924
7800000,459448.588820,119712,7139,0.629330
7850000,459756.268625,119850,7179,0.497533
7900000,485359.992801,119851,7219,0.662334
7950000,439426.339305,119657,7237,0.623866
8000000,443505.539768,119681,7197,0.589667
8050000,428594.334636,119715,7316,0.476665
8100000,395468.362477,119753,7306,0.477430
8150000,410022.449768,119625,7281,0.484751
8200000,391635.645462,119643,7263,0.608041
8250000,350415.010458,119691,7235,0.277481
8300000,471478.152623,119793,7211,0.562930
8350000,504194.050572,119785,7158,0.649742
8400000,391244.889106,119869,7079,0.432040
8450000,390253.733919,120007,6987,0.399503
8500000,425295.738022,120088,6999,0.540109
8550000,406107.350813,120096,6973,0.406019
8600000,319254.824149,120109,7012,0.072720
8650000,387068.745738,119922,7112,0.215575
8700000,413477.473147,119963,7062,0.362909
8750000,605447.386343,120018,7073,0.692047
8800000,533655.385124,119776,7166,0.675229
8850000,470500.643327,119730,7202,0.615316
8900000,475964.597495,119931,7109,0.604287
8950000,494316.230800,119864,7168,0.519536
9000000,483370.805817,119831,7201,0.507796
9050000,526935.667920,119909,7196,0.594960
9100000,467103.295558,119825,7192,0.460435
9150000,427652.855104,119846,7122,0.351386
9200000,381731.739341,119667,7188,0.273978
9250000,296866.796827,119670,7223,0.280740
9300000,352507.726557,119587,7255,0.354326
9350000,388054.447893,119616,7239,0.358095
9400000,404073.700844,119672,7181,0.375724
9450000,470760.822626,119609,7248,0.522056
9500000,409029.483557,119404,7336,0.330227
9550000,408112.705576,119327,7380,0.326143
9600000,435548.680068,119346,7320,0.478863
9650000,367227.655239,119365,7305,0.274561
9700000,366767.090729,119366,7347,0.294855
9750000,486578.329005,119430,7363,0.631842
9800000,395672.356384,119380,7397,0.364034
9850000,491816.701046,119332,7556,0.615356
9900000,449013.962587,119474,7368,0.579409
9950000,446396.822462,119538,7359,0.584079
10000000,433683.818464,119410,7361,0.575101
10050000,458349.939978,119322,7348,0.544028
10100000,384401.834368,119401,7247,0.235037
10150000,335316.821274,119250,7355,0.225007
10200000,364110.184910,119258,7391,0.399213
10250000,369131.105745,119382,7302,0.134477
10300000,396286.137731,119385,7343,0.381724
10350000,393498.697479,119339,7299,0.524386
10400000,275336.557061,119200,7295,0.094477
10450000,286014.500107,119189,7390,0.129992
10500000,292089.271599,119172,7377,0.135066
10550000,300750.359448,119149,7465,0.407441
10600000,277454.192551,119165,7399,0.162211
10650000,270428.551247,119164,7509,0.185983
10700000,280312.598358,119205,7539,0.297905
10750000,290595.256284,119179,7523,0.327040
10800000,295945.735568,119188,7444,0.319446
10850000,294768.047223,119329,7423,0.358015
10900000,312764.009775,119333,7336,0.297545
10950000,325102.387559,119321,7313,0.280879
11000000,314824.456587,119265,7430,0.280681
11050000,366015.238197,119164,7488,0.483714
11100000,357537.407631,119168,7455,0.426660
11150000,326095.749197,119265,7362,0.420031
11200000,336070.557821,119303,7348,0.290037
11250000,326975.335860,119383,7324,0.391440
11300000,306560.456412,119369,7320,0.305786
11350000,343079.217695,119382,7347,0.225966
11400000,358897.632067,119462,7292,0.227611
11450000,362270.796989,119508,7234,0.203433
11500000,370637.867531,119418,7252,0.261494
11550000,437945.831202,119401,7337,0.530016
11600000,278346.270999,119436,7387,0.098745
11650000,243681.120029,119436,7373,0.029540
11700000,437383.290218,119549,7309,0.479371
11750000,464989.802117,119434,7419,0.561971
11800000,324219.089265,119433,7232,0.371283
11850000,329552.366825,119489,7169,0.373568
11900000,360597.038865,119507,7201,0.399369
11950000,354077.160394,119512,7211,0.441524
12000000,355157.855841,119590,7171,0.362339
12050000,343567.681062,119464,7255,0.308396
12100000,314999.152119,119472,7249,0.208731
12150000,397592.657998,119503,7272,0.438634
12200000,372271.146998,119665,7217,0.523932
12250000,336802.063988,119833,7145,0.292178
12300000,522741.157783,119749,7140,0.655878
12350000,410164.033781,119588,7125,0.564363
12400000,478638.252705,119543,7210,0.563196
12450000,477405.779801,119447,7257,0.561368
12500000,476359.541570,119407,7333,0.565496
12550000,470654.169819,119497,7255,0.578228
12600000,397337.106065,119590,7242,0.318420
12650000,459364.351437,119527,7376,0.526529
12700000,399016.229011,119431,7384,0.255838
12750000,389804.203785,119332,7368,0.260585
12800000,443303.278285,119326,7522,0.441488
12850000,371859.463774,119265,7480,0.107017
12900000,416417.663781,119306,7468,0.261797
12950000,408866.200563,119453,7440,0.265592
13000000,419992.239391,119594,7325,0.416943
13050000,426151.649269,119665,7217,0.418691
13100000,485223.158886,119734,7261,0.566990
13150000,373774.472405,119817,7133,0.357959
13200000,371491.729034,119625,7262,0.369258
13250000,369610.269039,119463,7317,0.372686
13300000,389317.220444,119537,7370,0.282844
13350000,412959.848824,119412,7361,0.329253
13400000,337505.468473,119455,7320,0.306483
13450000,326793.407713,119531,7352,0.285868
13500000,326334.114918,119686,7277,0.306996
13550000,332479.514363,119635,7289,0.500774
13600000,334194.515373,119629,7276,0.437590
13650000,419796.662905,119521,7279,0.575959
13700000,372178.912765,119496,7306,0.527787
13750000,413761.327350,119575,7233,0.515030
13800000,412492.175344,119702,7163,0.512220
13850000,426546.206776,119592,7165,0.474376
13900000,439004.443153,119451,7200,0.454420
13950000,464362.623990,119545,7200,0.526943
14000000,498752.365074,119501,7208,0.663616
14050000,378612.307008,119491,7215,0.430497
14100000,425488.363491,119318,7235,0.380841
14150000,424328.378192,119386,7181,0.344943
14200000,529834.206777,119567,7171,0.584689
14250000,449474.640373,119456,7164,0.448896
14300000,338719.371039,119537,7176,0.273753
14350000,357254.713482,119518,7214,0.357535
14400000,360711.273216,119516,7123,0.356131
14450000,386562.432063,119314,7248,0.486135
14500000,359724.084009,119388,7353,0.322694
14550000,368357.983257,119450,7332,0.303497
14600000,449156.720935,119392,7252,0.408794
14650000,470407.336471,119345,7267,0.558532
14700000,470601.999010,119283,7304,0.562940
14750000,391332.324926,119303,7251,0.469550
14800000,386730.639173,119266,7360,0.451803
14850000,379258.136538,119377,7239,0.385500
14900000,398231.973712,119258,7380,0.440667
14950000,321940.555500,119304,7435,0.249418
15000000,359057.882999,119462,7340,0.405343
15050000,554617.886139,119513,7342,0.742220
15100000,590728.314128,119290,7348,0.707367
15150000,642253.337983,119275,7225,0.649720
15200000,574272.252066,119207,7287,0.618804
15250000,466203.698235,119102,7391,0.539244
15300000,508944.227634,118903,7488,0.704228
15350000,497784.181099,118774,7576,0.667337
15400000,638472.090027,119003,7444,0.759178
15450000,568462.346208,119020,7404,0.731944
15500000,378525.467591,119099,7285,0.398060
15550000,453631.492494,119249,7231,0.376902
15600000,435815.439934,119236,7269,0.485402
15650000,366089.374026,119190,7310,0.306332
15700000,687739.886110,119089,7373,0.816632
15750000,349540.559437,118917,7454,0.401219
15800000,574281.571398,119003,7395,0.718418
15850000,462750.070310,119014,7335,0.580653
15900000,562639.894055,119048,7376,0.692420
15950000,580424.576367,119121,7310,0.699174
16000000,533131.657172,119111,7284,0.637051
16050000,407089.622350,119119,7411,0.393029
16100000,606998.170677,119067,7396,0.699498
16150000,571566.843772,119296,7365,0.698106
16200000,495459.557447,119482,7326,0.636524
16250000,619204.958555,119454,7284,0.655375
16300000,553123.493908,119210,7297,0.696021
16350000,497055.760241,119179,7286,0.606421
16400000,535549.154640,119294,7334,0.578953
16450000,399830.474753,119342,7266,0.479678
16500000,404367.961046,119345,7295,0.527415
16550000,613720.510855,119502,7253,0.706907
16600000,572724.143771,119465,7359,0.710315
16650000,347321.294729,119415,7402,0.376445
16700000,345497.674046,119390,7372,0.374212
16750000,345316.555055,119406,7340,0.465513
16800000,345528.617199,119440,7397,0.447288
16850000,402046.382985,119481,7271,0.728827
16900000,309723.946446,119577,7264,0.333945
16950000,461720.312577,119668,7249,0.759275
17000000,359342.240022,119456,7299,0.422917
17050000,357838.037582,119459,7361,0.392166
17100000,484572.600041,119504,7299,0.628551
17150000,369568.201436,119458,7307,0.402903
17200000,462227.385310,119474,7285,0.582926
17250000,322779.969821,119379,7374,0.208997
17300000,473625.877668,119249,7350,0.549765
17350000,520320.079761,119436,7280,0.676813
17400000,378687.793823,119432,7205,0.495961
17450000,412623.485446,119287,7309,0.426571
17500000,403856.635205,119378,7263,0.443355
17550000,424021.491975,119288,7296,0.441858
17600000,414467.066358,119275,7222,0.432555
17650000,343354.247037,119406,7204,0.315135
17700000,348388.930212,119373,7233,0.282668
17750000,326594.423630,119385,7151,0.058299
17800000,411877.869107,119338,7161,0.332435
17850000,355321.117683,119406,7141,0.206849
17900000,544708.248714,119440,7175,0.624948
17950000,590967.669455,119398,7285,0.668641
18000000,598685.251677,119441,7244,0.653916
18050000,536046.980177,119420,7283,0.664881
18100000,665063.887617,119402,7290,0.773741
18150000,656590.266948,119120,7345,0.621126
18200000,552445.055105,119189,7321,0.535859
18250000,639093.104823,119065,7409,0.645536
18300000,523983.817800,119111,7407,0.568622
18350000,539330.094768,119252,7334,0.559215
18400000,534188.444003,119194,7318,0.574035
18450000,498167.392536,119254,7370,0.658489
18500000,401866.009837,119225,7387,0.419488
18550000,590410.014968,119140,7380,0.728321
18600000,516032.501002,119207,7379,0.572031
18650000,425311.676330,119124,7308,0.438234
18700000,322004.030005,119013,7399,0.247617
18750000,637915.918594,119130,7435,0.749187
18800000,438278.113441,119236,7364,0.472331
18850000,425084.261615,119323,7387,0.475172
18900000,396802.700933,119457,7229,0.378427
18950000,369649.273249,119365,7316,0.311653
19000000,379331.245481,119382,7278,0.237848
19050000,376616.615524,119491,7247,0.230497
19100000,355993.855999,119503,7124,0.239597
19150000,317716.973508,119470,7198,0.214551
19200000,362414.669022,119515,7304,0.446827
19250000,332653.223023,119560,7295,0.279063
19300000,320589.727857,119458,7376,0.261982
19350000,313900.937115,119455,7322,0.253159
19400000,441722.968468,119533,7289,0.515597
19450000,412944.412467,119531,7257,0.612330
19500000,403661.634256,119450,7312,0.582227
19550000,474716.996733,119483,7218,0.427934
19600000,523446.320574,119465,7241,0.558359
19650000,353157.646383,119392,7255,0.153944
19700000,432952.206722,119428,7373,0.530523
19750000,530737.830136,119416,7412,0.519068
19800000,434986.998251,119430,7317,0.613755
19850000,426789.862241,119381,7394,0.289758
19900000,462210.124243,119547,7314,0.567579
19950000,332585.682033,119450,7310,0.181511
20000000,414255.345641,119547,7290,0.281597
20050000,389792.734949,119701,7192,0.331319
20100000,419924.241598,119472,7180,0.276494
20150000,463978.327486,119494,7202,0.682357
20200000,435400.668940,119387,7210,0.206426
20250000,439010.052245,119443,7254,0.234995
20300000,449232.854067,119364,7296,0.516947
20350000,502353.925559,119445,7298,0.578165
20400000,468686.773589,119440,7288,0.131272
20450000,354085.037165,119477,7239,0.262279
20500000,393812.355424,119548,7302,0.121440
20550000,557708.822273,119506,7372,0.332949
20600000,539308.342567,119559,7345,0.291032
20650000,506570.107031,119494,7372,0.353210
20700000,306256.164040,119619,7305,0.031792
20750000,416901.455654,119540,7248,0.452010
20800000,289411.836297,119533,7209,0.068388
20850000,361181.743806,119378,7296,0.396008
20900000,351897.979606,119345,7221,0.443711
20950000,371444.419254,119388,7267,0.418550
21000000,392014.467988,119262,7357,0.430431
21050000,515209.117224,119214,7431,0.312794
21100000,452330.695906,119239,7363,0.454786
21150000,526189.152461,119382,7273,0.495944
21200000,328480.712429,119342,7284,0.161459
21250000,359362.899374,119500,7260,0.170104
21300000,340309.054238,119416,7245,0.190356
21350000,331502.393169,119505,7193,0.179351
21400000,423133.508819,119476,7119,0.312255
21450000,458510.440386,119503,7067,0.448019
21500000,340310.450645,119488,7111,0.301458
21550000,347427.362394,119566,7119,0.181728
21600000,384164.302715,119519,7207,0.189715
21650000,387924.054214,119488,7250,0.199648
21700000,373047.178826,119240,7414,0.196914
21750000,454806.721293,119095,7384,0.324209
21800000,452648.941086,119117,7394,0.279064
21850000,304287.856034,119179,7385,0.058058
21900000,377027.356614,119214,7433,0.221988
21950000,426525.302330,119175,7437,0.175921
22000000,500512.503606,119110,7379,0.251048
22050000,517473.193108,119245,7316,0.359054
22100000,508617.429362,119183,7328,0.103380
22150000,435732.827006,119264,7330,0.056105
22200000,409842.569117,119326,7394,0.105798
22250000,417724.546078,119374,7380,0.364028
22300000,427974.441668,119481,7351,0.414213
22350000,354215.978231,119420,7372,0.377586
22400000,471280.707499,119474,7424,0.508147
22450000,350929.052496,119495,7290,0.223060
22500000,386635.151415,119471,7244,0.429531
22550000,501038.686628,119462,7314,0.535021
22600000,497009.242190,119675,7114,0.511512
22650000,456343.518908,119607,7099,0.376045
22700000,351071.229988,119730,7151,0.134617
22750000,335750.825793,119700,7191,0.237045
22800000,352247.704101,119815,7172,0.312962
22850000,351703.954481,119839,7205,0.302563
22900000,351401.549565,119853,7214,0.391548
22950000,286070.021474,119867,7155,0.086730
23000000,351725.835389,119703,7264,0.118213
23050000,437379.523343,119580,7303,0.314761
23100000,337726.322274,119552,7290,0.065157
23150000,359978.098637,119534,7312,0.075773
23200000,343748.629566,119513,7345,0.055233
23250000,325052.988258,119638,7254,0.301772
23300000,334225.574643,119609,7215,0.289070
23350000,345503.444679,119640,7273,0.266754
23400000,365061.361493,119641,7230,0.260761
23450000,363837.684139,119709,7204,0.320074
23500000,384820.485424,119712,7242,0.374811
23550000,396786.589174,119686,7183,0.321296
23600000,407029.763817,119606,7182,0.128246
23650000,370041.764866,119597,7186,0.038149
23700000,402427.168454,119593,7139,0.469923
23750000,371756.365402,119709,7131,0.209796
23800000,370317.595572,119513,7246,0.330010
23850000,352994.523808,119522,7314,0.389785
23900000,370237.238304,119480,7267,0.462324
23950000,389651.455270,119480,7396,0.279021
24000000,408189.767514,119684,7303,0.428326
24050000,401049.819706,119531,7445,0.359507
24100000,403498.404890,119357,7430,0.349708
24150000,465891.009309,119349,7400,0.478201
24200000,425429.435677,119405,7522,0.445421
24250000,418447.109490,119515,7471,0.455321
24300000,433630.395006,119621,7348,0.380970
24350000,433723.134657,119721,7320,0.339326
24400000,363027.617473,119795,7252,0.190321
24450000,344462.561475,119741,7324,0.256113
24500000,355612.129537,119629,7336,0.270943
24550000,344818.925311,119664,7288,0.288857
24600000,304923.434063,119748,7203,0.088174
24650000,359445.540601,119797,7207,0.165711
24700000,355631.716725,119673,7240,0.174022
24750000,353136.981923,119543,7225,0.336887
24800000,326330.258918,119573,7310,0.209076
24850000,324202.636803,119449,7303,0.287257
24900000,348396.981821,119581,7204,0.071467
24950000,383890.069804,119492,7219,0.108467
25000000,371798.273269,119523,7325,0.266585
25050000,380625.511303,119540,7223,0.095335
25100000,420700.640074,119596,7170,0.174324
25150000,372591.875022,119668,7164,0.111791
25200000,373300.600293,119689,7221,0.114101
25250000,350597.070340,119714,7221,0.216234
25300000,405551.198664,119718,7162,0.241907
25350000,387157.468049,119576,7268,0.166394
25400000,453804.785099,119646,7184,0.430341
25450000,373103.032014,119634,7204,0.293377
25500000,467214.398437,119585,7128,0.226850
25550000,304503.983489,119639,7156,0.014189
25600000,292225.833059,119651,7137,0.009855
25650000,403320.724111,119622,7200,0.278733
25700000,374078.810599,119633,7135,0.042910
25750000,392701.037801,119508,7179,0.165034
25800000,342596.006299,119403,7234,0.460850
25850000,340650.636520,119334,7322,0.370322
25900000,345088.776699,119414,7340,0.362153
25950000,351913.247528,119318,7465,0.331432
26000000,356010.537600,119277,7525,0.300332
26050000,298732.153413,119381,7463,0.090514
26100000,292619.066964,119464,7270,0.099133
26150000,301958.106366,119576,7243,0.115182
26200000,330767.066310,119559,7312,0.092437
26250000,275142.260051,119649,7216,0.009950
26300000,282155.282041,119558,7320,0.012148
26350000,262344.713418,119535,7324,0.016883
26400000,276917.593401,119519,7276,0.023978
26450000,308990.031561,119680,7162,0.125298
26500000,308630.753798,119653,7189,0.124665
26550000,303656.616986,119708,7146,0.071698
26600000,399619.129350,119571,7211,0.221545
26650000,407628.713519,119618,7219,0.288996
26700000,327198.196155,119547,7172,0.174694
26750000,323305.479886,119558,7238,0.142585
26800000,374017.139122,119574,7167,0.243330
26850000,303404.033090,119622,7138,0.183714
26900000,372870.509249,119658,7131,0.246147
26950000,362396.378295,119771,7039,0.233848
27000000,353738.142363,119644,7076,0.297049
27050000,368517.798948,119583,7079,0.323081
27100000,370195.963352,119509,7098,0.308291
27150000,389490.437173,119510,7204,0.217764
27200000,373973.322018,119488,7280,0.091352
27250000,355694.071953,119620,7248,0.135843
27300000,411598.989279,119594,7237,0.083332
27350000,421259.451339,119456,7263,0.156421
27400000,405285.849440,119527,7312,0.058768
27450000,447844.568586,119560,7280,0.143543
27500000,411153.364293,119493,7225,0.047555
27550000,347461.145071,119367,7294,0.029127
27600000,333818.352140,119509,7244,0.049665
27650000,341698.231733,119618,7172,0.009055
27700000,338081.093072,119754,7197,0.009821
27750000,325564.797693,119716,7190,0.069966
27800000,406149.621656,119896,7131,0.361184
27850000,430938.506806,119902,7128,0.203266
27900000,419475.694105,120001,7076,0.270875
27950000,391073.741770,120044,7081,0.519011
28000000,390716.371119,119887,7169,0.551103
28050000,418999.773167,119789,7194,0.328705
28100000,393018.717019,119995,7066,0.131243
28150000,369634.230488,119971,7081,0.204256
28200000,367515.430599,120018,7144,0.188324
28250000,372385.353931,119937,7165,0.216059
28300000,395364.299724,119980,7093,0.293152
28350000,347858.244612,119986,7069,0.152210
28400000,335983.716541,119893,7147,0.210541
28450000,358250.995257,119770,7133,0.179820
28500000,310741.447312,119851,7198,0.044358
28550000,316138.381442,119786,7161,0.040902
28600000,323468.640343,119746,7239,0.044748
28650000,304176.416014,119629,7333,0.024620
28700000,324784.986442,119655,7235,0.015212
28750000,307381.326032,119724,7192,0.005858
28800000,292561.683140,119650,7242,0.002498
28850000,340833.621846,119628,7272,0.141822
28900000,360883.306113,119707,7224,0.234590
28950000,354383.662390,119691,7350,0.240445
29000000,353081.349946,119616,7259,0.154884
29050000,388651.565158,119465,7325,0.069625
29100000,308918.710117,119543,7233,0.049824
29150000,335736.044200,119525,7212,0.078294
29200000,339903.876775,119517,7212,0.134007
29250000,333304.056046,119494,7278,0.148999
29300000,576810.192183,119434,7329,0.736034
29350000,468682.626500,119653,7230,0.168214
29400000,522373.943383,119682,7288,0.477476
29450000,611896.622855,119788,7320,0.605805
29500000,497971.181926,119670,7335,0.383519
29550000,441990.699397,119700,7375,0.320098
29600000,631602.717899,119756,7382,0.733138
29650000,310574.271862,119845,7263,0.216841
29700000,317058.855342,119812,7307,0.182965
29750000,306618.472036,119805,7266,0.193293
29800000,461491.172639,119919,7129,0.001274
29850000,418102.395418,119962,7212,0.331764
29900000,415091.733943,119918,7163,0.303758
29950000,443023.938283,119901,7206,0.161015
30000000,430887.059902,119866,7081,0.145621
30050000,439874.869377,119907,7134,0.095621
30100000,414883.207713,119894,7114,0.092997
30150000,423963.779218,119827,7128,0.088663
30200000,435193.846213,119801,7183,0.081041
30250000,435792.979862,119833,7259,0.227815
30300000,442099.033181,119972,7210,0.295073
30350000,542156.868910,119913,7213,0.056260
30400000,469541.558982,119853,7231,0.122555
30450000,452223.161666,119778,7182,0.251824
30500000,448859.592880,119857,7216,0.168314
30550000,409391.602126,119783,7229,0.117638
30600000,398543.615032,119793,7167,0.209273
30650000,441265.694779,119772,7273,0.255539
30700000,416925.298774,119737,7294,0.275409
30750000,431538.868995,119680,7280,0.037144
30800000,468735.290779,119648,7374,0.023277
30850000,470171.527428,119667,7365,0.032428
30900000,386803.621602,119386,7352,0.042352
30950000,470107.039529,119278,7313,0.114314
31000000,454800.602101,119364,7316,0.170590
31050000,436998.582562,119363,7381,0.130771
31100000,379561.899674,119190,7431,0.111094
31150000,462865.358449,119073,7424,0.142759
31200000,531463.444424,119194,7414,0.151182
31250000,521928.061333,119257,7353,0.142021
31300000,527197.261451,119268,7373,0.150384
31350000,525840.150893,119373,7360,0.148456
31400000,458704.540517,119462,7363,0.130961
31450000,436364.120087,119434,7377,0.099880
31500000,526715.761475,119349,7382,0.215701
31550000,516957.661335,119323,7399,0.151043
31600000,532852.021491,119425,7378,0.094762
31650000,451422.241910,119401,7306,0.194726
31700000,479206.755598,119448,7400,0.031416
31750000,514034.738912,119573,7187,0.071469
31800000,471378.923698,119562,7200,0.054240
31850000,490764.947912,119471,7236,0.000924
31900000,466340.144786,119322,7260,0.001108
31950000,440999.927351,119205,7418,0.250742
32000000,505530.860976,119487,7356,0.002909
32050000,483332.746380,119457,7295,0.119509
32100000,420010.831466,119467,7335,0.263094
32150000,351412.457923,119646,7204,0.103099
32200000,363930.082644,119615,7272,0.039237
32250000,387325.230225,119479,7431,0.024696
32300000,420419.472701,119577,7365,0.069168
32350000,393503.880429,119666,7300,0.221667
32400000,364520.891884,119642,7298,0.253749
32450000,401389.285347,119701,7305,0.220492
32500000,415779.619042,119684,7304,0.176342
32550000,390132.232571,119737,7286,0.312897
32600000,429840.629142,119773,7182,0.373524
32650000,338670.952650,119656,7223,0.059761
32700000,302467.922880,119568,7217,0.020714
32750000,395064.544142,119679,7220,0.241018
32800000,455188.861292,119568,7262,0.083350
32850000,351588.528460,119539,7256,0.233167
32900000,401381.001693,119641,7196,0.075168
32950000,434409.921430,119592,7147,0.081647
33000000,403833.330777,119443,7200,0.269952
33050000,464764.300162,119481,7212,0.091493
33100000,420059.012806,119571,7223,0.004660
33150000,419531.121809,119613,7088,0.004817
33200000,406271.106688,119652,7098,0.086776
33250000,441875.430635,119517,7276,0.469879
33300000,430602.168235,119499,7271,0.299092
