step,rg2,perim,cycles,asph,movfrac
50000,2936878.572070,478060,28895,0.592151,0.2344
100000,2776741.044292,478085,28845,0.357746,0.2734
150000,2531420.354966,478073,28942,0.242012,0.2969
200000,2589038.160712,478061,28892,0.223633,0.3281
250000,1806383.118472,478064,28915,0.017456,0.2969
300000,2110817.359590,477994,29069,0.104955,0.2578
350000,1973610.811211,477858,29116,0.068415,0.3047
400000,3759181.717235,477765,29140,0.535762,0.2891
450000,3718585.590224,477678,29240,0.539909,0.3203
500000,3913043.263988,477649,29297,0.602416,0.3125
550000,3870007.537572,477770,29250,0.299632,0.2578
600000,3782185.217141,477721,29336,0.325925,0.3359
650000,2858697.698181,477689,29382,0.422623,0.2656
700000,2914872.638859,477790,29206,0.496635,0.3438
750000,2803401.279050,477752,29234,0.504573,0.2266
800000,2933122.060684,477498,29237,0.574467,0.3047
850000,3052395.842229,477510,29267,0.607829,0.3047
900000,3230094.080357,477452,29342,0.285643,0.2969
950000,2707557.956238,477482,29375,0.694344,0.3438
1000000,2834443.365707,477463,29306,0.661511,0.3672
1050000,3016003.000815,477479,29317,0.710440,0.3125
1100000,3545435.668576,477466,29263,0.371995,0.3125
1150000,3625768.353684,477501,29261,0.328641,0.2344
1200000,3427183.930422,477409,29273,0.296001,0.3438
1250000,3766157.363833,477315,29316,0.320098,0.2891
1300000,3550245.269279,477449,29494,0.298000,0.2656
1350000,3397683.402394,477312,29426,0.252998,0.2734
1400000,3092067.733335,477689,29280,0.158302,0.2578
1450000,3033066.651501,477624,29244,0.229268,0.2891
1500000,2899118.823081,477737,29229,0.212562,0.2812
1550000,3061796.348504,477850,29198,0.235834,0.2969
1600000,2786959.245094,477954,29011,0.071320,0.3203
1650000,2773650.606629,477912,29099,0.079449,0.3359
1700000,2648035.005749,477817,29094,0.050087,0.2969
1750000,2602429.039382,477860,29056,0.054672,0.3516
1800000,2610914.362417,477991,28980,0.064824,0.2891
1850000,2316687.679646,477987,29075,0.047459,0.3125
1900000,2823918.202479,478132,28993,0.568716,0.2969
1950000,2832087.494255,478233,28967,0.558596,0.2891
2000000,2865652.881007,478252,28968,0.571152,0.2969
2050000,2914114.950447,478144,28903,0.577521,0.3281
2100000,2641075.342869,478383,28850,0.108818,0.2500
2150000,2747950.168362,478459,28848,0.176669,0.2812
2200000,3013616.802506,478382,28840,0.495776,0.3203
2250000,3114397.936178,478327,28891,0.405406,0.3125
2300000,2594448.527745,478364,28873,0.204256,0.2812
2350000,2681308.143441,478270,29020,0.256146,0.2266
2400000,3676467.680706,478401,28934,0.354186,0.2656
2450000,3578217.850618,478377,28925,0.345055,0.2656
2500000,3570185.448788,478314,29019,0.340156,0.2891
2550000,3079880.618299,478372,28907,0.647524,0.2344
2600000,2605812.797490,478367,28794,0.035554,0.3516
2650000,3918889.067085,478329,28830,0.623663,0.2656
2700000,3781572.563822,478322,28891,0.588959,0.2969
2750000,2957080.219344,478410,28776,0.180365,0.2422
2800000,3858076.951146,478326,28833,0.336519,0.2578
2850000,3637868.737128,478247,28866,0.232826,0.2109
2900000,3655700.302545,478349,28843,0.231789,0.2969
2950000,3694590.606165,478302,28874,0.276073,0.2578
3000000,4740965.637411,478277,28822,0.703845,0.3047
3050000,4119866.342131,478182,28765,0.648170,0.3359
3100000,3181317.342140,478114,28905,0.202835,0.3828
3150000,4667753.816199,477979,28976,0.665901,0.2422
3200000,3991351.374737,477921,28998,0.614189,0.2891
3250000,4201713.747282,477933,29026,0.828960,0.3281
3300000,3948340.922914,477911,29075,0.793701,0.3203
3350000,2735916.988606,477906,29131,0.456763,0.2578
3400000,2711328.470198,477980,29124,0.451836,0.3047
3450000,3289932.701014,477948,29102,0.347138,0.2500
3500000,3332835.734560,477790,29133,0.441741,0.2969
3550000,3858497.486177,477832,29243,0.758348,0.2734
3600000,3684075.864464,477700,29128,0.705734,0.1641
3650000,2799169.820474,477803,29038,0.486625,0.2031
3700000,2826862.191302,477796,29007,0.504602,0.3047
3750000,2433082.070474,477729,28993,0.580248,0.3203
3800000,2343387.842184,477600,29109,0.012565,0.3125
3850000,2508688.008444,477625,29132,0.039686,0.2578
3900000,3718954.368305,477594,29017,0.323070,0.2734
3950000,4198784.030834,477552,29118,0.570416,0.2734
4000000,4194848.023390,477714,29055,0.569396,0.2812
4050000,4116443.126787,477834,28947,0.760151,0.2891
4100000,3662162.652758,478036,28954,0.668465,0.3203
4150000,2650838.396646,477954,28951,0.187372,0.2500
