step,rg2,perim,cycles,asph,movfrac
100000,10493292.723670,1612975,218100,0.217046,0.4062
200000,11330197.908323,1616423,215802,0.494708,0.4453
300000,11330586.324275,1619771,213675,0.494672,0.4453
400000,11225780.802401,1622664,211877,0.493678,0.3672
500000,11238462.594366,1625536,210151,0.492354,0.3906
600000,11660657.484286,1628267,208482,0.510495,0.3750
700000,11656442.176224,1631135,206752,0.513567,0.4375
800000,7883312.116107,1633779,204894,0.251686,0.3594
900000,7878237.048938,1636584,203441,0.251260,0.3438
1000000,7877189.206693,1639222,202068,0.251426,0.3516
1100000,7906863.936378,1641637,200648,0.240528,0.3828
1200000,7892882.683912,1644197,199000,0.242935,0.3984
1300000,7888874.172820,1646691,197438,0.272631,0.4297
1400000,7709755.360279,1649115,196192,0.235725,0.3672
1500000,7709531.723945,1651363,194840,0.235327,0.4141
1600000,7731381.428490,1653454,193568,0.236693,0.3984
1700000,7729794.352616,1655660,192361,0.236714,0.4766
1800000,8750265.972702,1657996,191016,0.253696,0.3594
1900000,8838088.616232,1660345,189977,0.311335,0.3984
2000000,8314770.362578,1662647,188636,0.077584,0.3750
2100000,8023880.574990,1664725,187514,0.116426,0.4062
2200000,8024327.997544,1666716,186516,0.116505,0.4453
