step,rg2,perim,cycles,asph,movfrac
100000,11253675.318060,1700761,170257,0.281741,0.3828
200000,11118507.715483,1702071,169594,0.283064,0.3672
300000,11115772.463075,1703715,169010,0.283066,0.3438
400000,11107361.210882,1704732,168776,0.283657,0.3438
500000,11124881.821680,1706215,168400,0.282249,0.3984
600000,12419833.853037,1707590,167692,0.410207,0.3281
700000,11689965.219680,1708873,167329,0.453452,0.3594
800000,11695116.070914,1710245,166968,0.452978,0.3359
900000,11726999.256958,1711728,166420,0.453088,0.3594
1000000,11723805.053583,1713004,165928,0.452457,0.3359
1100000,12604122.934527,1714461,165423,0.394517,0.3047
1200000,12609642.627190,1715748,164821,0.393022,0.3281
1300000,12649826.742382,1716852,164546,0.266742,0.3906
1400000,12961817.864271,1718224,163981,0.251773,0.3359
1500000,11170234.972142,1719468,163658,0.069343,0.3438
1600000,11155301.172134,1720573,163256,0.070098,0.4062
1700000,10905311.382172,1721835,162667,0.050742,0.3828
1800000,10904733.843307,1723013,162313,0.050641,0.3047
1900000,12010927.725731,1724085,161992,0.146772,0.3984
2000000,12015632.485209,1725155,161401,0.147040,0.3594
2100000,10510324.860536,1726529,160706,0.279889,0.3516
2200000,10569061.471908,1727689,160247,0.279227,0.3672
2300000,10568855.384517,1728760,159834,0.279374,0.3672
2400000,10556491.294679,1729701,159523,0.279635,0.3750
