step,rg2,perim,cycles,asph
12100000,2050120.220636,464445,31621,0.038243
12200000,1940027.182172,464472,31593,0.021297
12300000,1896949.042491,464492,31600,0.098797
12400000,1872922.337457,464733,31509,0.111722
12500000,2090220.588429,464750,31565,0.611818
12600000,2045274.813847,464891,31614,0.616321
12700000,1711242.470629,464981,31540,0.545517
12800000,1742647.325505,465207,31508,0.553409
12900000,1743745.219241,465259,31441,0.555055
13000000,1418741.573595,465373,31352,0.336788
13100000,1366577.613755,465315,31427,0.238554
13200000,1502490.634135,465556,31274,0.114310
13300000,2075263.706225,465563,31413,0.391512
13400000,2074715.467808,465649,31420,0.389362
13500000,2047617.287427,465859,31360,0.477767
13600000,1801658.735350,465927,31411,0.533395
13700000,1794037.060146,466073,31266,0.409064
13800000,2065481.475958,466331,31276,0.397749
13900000,2074624.493230,466484,31039,0.384001
14000000,1562604.334254,466738,31043,0.222685
14100000,1569418.609821,466840,31044,0.216610
14200000,1615282.861114,466927,31123,0.232853
14300000,1656983.497634,467133,30939,0.193569
14400000,1609556.860132,467158,30826,0.117908
14500000,1608327.126788,467396,30820,0.117489
14600000,1515079.277940,467278,30785,0.209518
14700000,1521449.400189,467564,30711,0.194972
14800000,1535201.666186,467570,30734,0.078221
14900000,1632782.443074,467732,30799,0.030042
15000000,1683136.101499,467825,30938,0.019425
15100000,1741142.903329,467960,30892,0.024223
15200000,1726056.170572,467840,30953,0.035257
15300000,1553623.824809,467931,31014,0.208023
15400000,1564523.068301,468053,30925,0.218179
15500000,1955821.832327,468184,30953,0.052843
15600000,1949938.950718,468042,31064,0.059113
15700000,1720853.728687,468225,30966,0.077321
15800000,1891078.173083,468217,30973,0.192766
15900000,1505455.555286,468220,30954,0.084667
16000000,1465216.755786,468393,30839,0.057456
16100000,1869440.862353,468453,30922,0.286937
16200000,1885450.107043,468556,30805,0.248775
16300000,1887515.972952,468529,30881,0.245170
16400000,1805679.450653,468558,30882,0.163948
16500000,1537806.148224,468736,30824,0.060395
16600000,1589876.865994,468642,30857,0.036469
16700000,1774315.668029,468641,30700,0.102882
16800000,1593140.390970,468749,30712,0.099259
16900000,1591405.759422,468854,30639,0.098707
17000000,1542070.699892,468711,30731,0.107050
17100000,1367966.664528,468757,30632,0.052667
17200000,1379606.644769,468753,30765,0.050959
17300000,1865619.448369,469053,30620,0.502218
17400000,1946576.273836,469192,30543,0.416409
17500000,1747846.460604,469221,30441,0.351136
17600000,1774735.498911,469435,30471,0.355589
17700000,1592260.670789,469622,30464,0.202705
17800000,2161921.816452,469948,30205,0.508187
17900000,2196005.657638,469818,30243,0.496829
18000000,1968111.494626,469770,
