step,rg2,perim,cycles,asph,movfrac
50000,2753173.685889,477989,28944,0.627475,0.3125
100000,2758871.125413,478253,28750,0.655221,0.2500
150000,2764319.804748,478125,28855,0.651967,0.3516
200000,3109466.462235,478133,28940,0.633542,0.2578
250000,2764633.623945,478247,28862,0.545648,0.2891
300000,2046129.591806,478090,28878,0.093961,0.2891
350000,4377679.903800,478073,28974,0.705776,0.2734
400000,3337889.271824,478014,28983,0.356754,0.2344
450000,3501434.645939,478026,29016,0.395093,0.3359
500000,3165915.892196,477870,29098,0.528515,0.3281
550000,1852808.674837,477891,29128,0.020149,0.3125
600000,2635834.019239,477988,29159,0.216984,0.3438
650000,2662533.698241,477995,29198,0.241121,0.2500
700000,2715820.017309,477925,29224,0.354103,0.3359
750000,2709965.992438,478009,29195,0.354739,0.2812
800000,2291651.822841,478028,29156,0.251892,0.2500
850000,3743319.752324,478068,29034,0.605315,0.3750
900000,3914453.129929,478133,29065,0.732679,0.3281
950000,3841239.336324,478128,29139,0.741520,0.3281
1000000,3858041.772469,477967,29105,0.785889,0.3047
1050000,2214794.706847,478018,29156,0.254757,0.3125
1100000,2360056.167786,477900,29265,0.575459,0.2578
1150000,3071600.524992,477827,29299,0.708575,0.2734
1200000,3070722.244258,477959,29237,0.709342,0.3125
1250000,3201389.720149,477905,29148,0.570470,0.3203
