step,rg2
20000,1341.755728
40000,1521.197884
60000,1647.709182
80000,1722.153090
100000,1776.576918
120000,1849.651307
140000,1919.178323
160000,2494.091703
180000,2560.015189
200000,2551.440204
220000,2570.471310
240000,2703.188406
260000,2751.093930
280000,4586.892844
300000,4334.098347
320000,4362.598577
340000,4514.985612
360000,4567.697753
380000,4574.649172
400000,6120.347041
420000,7766.668980
440000,7992.387841
460000,7829.151721
480000,7805.418933
500000,7947.451505
520000,8096.363928
540000,7918.189869
560000,8034.398247
580000,8151.625798
600000,9186.177487
620000,9088.811990
640000,7480.427545
660000,7622.460591
680000,8254.626001
700000,7256.325541
720000,5777.416738
740000,5750.357327
760000,5596.812378
780000,5609.760858
800000,6453.125833
820000,6519.792204
840000,6501.456392
860000,8015.739253
880000,8220.151779
900000,10403.978931
920000,10275.135551
940000,10288.792701
960000,10176.986962
980000,10175.085380
1000000,10184.273244
1020000,8528.740129
1040000,8543.576435
1060000,8490.972200
1080000,8436.062843
1100000,8709.764331
1120000,8964.774252
1140000,8993.819497
1160000,8929.625800
1180000,9037.773220
1200000,9194.644036
1220000,8653.995068
1240000,8755.118708
1260000,8628.306246
1280000,8530.955353
1300000,8368.800779
1320000,8384.071651
1340000,8465.634985
1360000,8456.968528
1380000,8056.669059
1400000,7978.476697
1420000,8132.690073
1440000,8176.158776
1460000,11997.847430
1480000,12256.934728
1500000,12239.813044
1520000,12034.291410
1540000,12094.882856
1560000,11213.163843
1580000,11339.624660
1600000,10772.748452
1620000,10758.652540
1640000,10801.324510
1660000,10779.502760
1680000,10565.303998
1700000,10487.000990
1720000,10394.279544
1740000,10349.926192
1760000,10277.583994
1780000,8526.751988
1800000,8662.433615
1820000,8641.241394
1840000,8619.603218
1860000,8661.646745
1880000,13069.103107
1900000,12588.886319
1920000,12898.732769
1940000,9380.087503
1960000,9663.059040
1980000,9740.228958
2000000,9439.328915
2020000,10024.752559
2040000,11185.377728
2060000,12317.664445
2080000,16452.730274
2100000,14371.801536
2120000,14574.815339
2140000,14576.741544
2160000,14677.917624
2180000,14740.111054
2200000,14725.178750
2220000,9246.476805
2240000,9199.167836
2260000,9716.338303
2280000,11156.988453
2300000,10858.119210
2320000,10754.300384
2340000,17589.749405
2360000,19365.471766
2380000,19362.288361
2400000,19869.704134
2420000,20175.702697
2440000,14323.220388
2460000,14886.862457
2480000,15302.061778
2500000,15354.439517
2520000,15180.543962
2540000,17646.114623
2560000,16435.061014
2580000,12844.761244
2600000,13040.635581
2620000,12701.033236
2640000,12044.274510
2660000,11947.070086
2680000,12274.443781
2700000,9293.943237
2720000,9122.866235
2740000,9160.534723
2760000,9133.773881
2780000,6715.183897
2800000,7667.242425
2820000,7422.192252
2840000,7351.957691
2860000,7412.215119
2880000,11631.962989
2900000,11820.851445
2920000,12241.579342
2940000,11814.245505
2960000,12031.672313
2980000,11613.153007
3000000,11663.808670
3020000,11897.742566
3040000,12127.663412
3060000,16062.165279
3080000,15954.633498
3100000,16045.834879
3120000,7297.790833
3140000,12775.892969
3160000,13350.826682
3180000,13641.213564
3200000,12095.624231
3220000,11983.460576
3240000,11908.874730
3260000,13415.906454
3280000,13548.403329
3300000,13815.901350
3320000,13813.732406
3340000,13866.066333
3360000,13937.193118
3380000,13990.100533
3400000,12700.747184
3420000,13652.139353
3440000,14026.508456
3460000,13806.590210
3480000,11568.260252
3500000,11709.963016
3520000,9881.869081
3540000,9831.463049
3560000,9107.957828
3580000,8598.615729
3600000,8351.210246
3620000,8276.360083
3640000,9523.546839
3660000,9863.651310
3680000,10000.518934
3700000,11783.758767
3720000,10514.209526
3740000,15841.952548
3760000,15337.891662
3780000,13562.516169
3800000,13724.400235
3820000,13683.023404
3840000,13589.048649
3860000,13746.874473
3880000,13934.385996
3900000,14173.022053
3920000,14346.332432
3940000,9230.459736
3960000,9562.339740
3980000,8981.603557
4000000,9122.458131
4020000,9461.396096
4040000,9444.060570
4060000,9671.925111
4080000,9519.506980
4100000,8645.447820
4120000,8685.502245
4140000,8410.966885
4160000,8478.901965
4180000,8507.489004
4200000,8616.865208
4220000,8637.182913
4240000,8333.977924
4260000,8807.086287
4280000,8807.100211
4300000,8568.740852
4320000,14333.742217
4340000,14258.856338
4360000,13927.894603
4380000,13723.478755
4400000,15098.643181
4420000,16037.116042
4440000,12121.754182
4460000,11529.559051
4480000,10480.493288
4500000,11827.095082
4520000,11922.741963
4540000,11781.387476
4560000,11809.167592
4580000,12046.590414
4600000,12111.072870
4620000,13619.903808
4640000,14013.922614
4660000,13906.942969
4680000,9332.011319
4700000,9200.301097
4720000,9737.495143
4740000,9700.216735
4760000,9449.984067
4780000,9502.136249
4800000,9236.164261
4820000,9179.364156
4840000,9232.463114
4860000,12800.879305
4880000,14567.123351
4900000,18163.925858
4920000,17946.456537
4940000,17695.416023
4960000,19750.875870
4980000,17133.639293
5000000,16249.274776
5020000,16237.506669
