step,rg2,perim,cycles,asph,movfrac
50000,2733429.888120,478043,29259,0.509577,0.3281
100000,2535778.819532,478090,29214,0.439633,0.2188
150000,2701345.640753,478171,29196,0.497307,0.3281
200000,2714804.765985,478214,29134,0.527509,0.3047
250000,2760702.050041,478027,29138,0.489527,0.1406
300000,2901236.242276,478108,29102,0.567584,0.2500
350000,2654300.734900,477866,29275,0.528010,0.3516
400000,3431253.742363,477728,29418,0.662100,0.2812
450000,3525933.315413,477909,29248,0.630730,0.3203
500000,1947696.554773,477891,29207,0.306348,0.3281
550000,1860548.334274,477724,29216,0.247342,0.2656
600000,1523329.236807,477732,29218,0.088627,0.2656
650000,1715514.102189,477606,29292,0.230656,0.2734
700000,1688651.931274,477571,29264,0.240098,0.3047
750000,1688437.229162,477511,29303,0.214772,0.2891
800000,1672842.540609,477545,29315,0.217137,0.2422
