step,rg2,perim,cycles,asph,movfrac
50000,3729534.131007,478069,28906,0.587250,0.3125
100000,3402853.606024,478071,28921,0.553973,0.2500
150000,3370397.456139,478064,28874,0.484253,0.3438
200000,3138945.064421,477954,28957,0.520347,0.2578
250000,3258401.610955,478073,28964,0.332809,0.2734
300000,3523045.919962,478019,28903,0.482742,0.3203
350000,3523273.475336,477966,28882,0.480414,0.2500
400000,3773820.808995,478090,28802,0.619721,0.3281
450000,2775103.865807,478138,28750,0.320761,0.2656
500000,3090610.406132,477879,28860,0.465696,0.3125
550000,4139472.869588,477890,28784,0.689282,0.2969
600000,4115305.210778,477806,28880,0.679472,0.2891
650000,4059127.861464,477653,28913,0.651689,0.3281
700000,4028930.863420,477762,28889,0.756473,0.3047
750000,3630713.556164,477831,28868,0.712985,0.3047
