step,rg2
20000,44628.429878
40000,42793.753767
60000,41094.578993
80000,32573.411717
100000,30111.453656
120000,21472.024247
140000,18343.330312
160000,18823.140358
180000,17271.407845
200000,17896.919650
220000,23719.277796
240000,23568.300719
260000,18048.875465
280000,18618.410080
300000,18696.943477
320000,18674.255922
340000,18500.872351
360000,12723.779366
380000,10111.561538
400000,12749.784960
420000,12946.574662
440000,13084.252607
460000,16767.037568
480000,17300.380920
500000,14152.719492
520000,14339.042069
540000,14614.893368
560000,7871.468617
580000,7201.282785
600000,15567.142425
620000,16620.733185
640000,19114.945068
660000,9940.723083
680000,13354.944021
700000,13443.248380
720000,13179.748862
740000,13199.743408
760000,12237.677253
780000,12723.962467
800000,12585.690683
820000,8910.807081
840000,10666.287610
860000,10617.208720
880000,10687.877625
900000,11785.170766
920000,12006.694944
940000,12049.937887
960000,11247.173900
980000,11219.382789
1000000,10395.418063
1020000,10423.949553
1040000,11156.148044
1060000,13631.479768
1080000,13725.594860
1100000,13917.467849
1120000,14058.592341
1140000,14294.711498
1160000,13855.114701
1180000,13799.455979
1200000,13717.927732
1220000,18393.316867
1240000,17700.623309
1260000,17434.791640
1280000,17424.609930
1300000,16943.592937
1320000,13964.085170
1340000,12869.507741
1360000,11795.671023
1380000,12098.619981
1400000,13725.041174
1420000,10944.223586
1440000,14456.018799
1460000,14644.804252
1480000,13456.439438
1500000,13445.649252
1520000,13761.683264
1540000,8684.238507
1560000,8779.594465
1580000,8685.186826
1600000,8811.090809
1620000,10444.704250
1640000,10329.367415
1660000,10502.300515
1680000,10686.736311
1700000,9414.176262
1720000,9426.989471
1740000,9662.340236
1760000,11537.513459
1780000,11522.449284
1800000,11619.794978
1820000,11968.518413
1840000,11275.849476
1860000,11201.219851
1880000,11189.599225
1900000,10846.011952
1920000,10746.472189
1940000,10679.926865
1960000,11363.855065
1980000,11050.186409
2000000,10649.904281
2020000,11467.699787
2040000,11680.429063
2060000,8999.110832
2080000,8539.308582
2100000,8512.566001
2120000,8836.898871
2140000,8869.057233
2160000,8913.440368
2180000,7848.805167
2200000,7998.834494
2220000,9094.277465
2240000,9086.889820
2260000,8509.206540
2280000,8281.786881
2300000,8504.573463
2320000,11053.473807
2340000,9735.579200
2360000,10513.326222
2380000,12025.739377
2400000,11645.219713
2420000,10570.361417
2440000,10893.912955
2460000,10972.906258
2480000,9138.335752
2500000,8864.648820
2520000,8678.401596
2540000,8638.652585
2560000,8936.398468
2580000,10274.805925
2600000,10211.987678
2620000,10417.139867
2640000,10430.368750
2660000,10552.476060
2680000,10259.483692
2700000,10291.096562
2720000,10294.866024
2740000,8487.936794
2760000,8517.136427
2780000,8784.858001
2800000,9618.973779
2820000,9575.276441
2840000,10433.788555
2860000,10478.014603
2880000,10516.301855
2900000,10651.644868
2920000,12203.907091
2940000,12613.260968
2960000,12551.265144
2980000,12795.632793
3000000,13340.435001
3020000,12319.585889
3040000,11771.613886
3060000,11473.163855
3080000,11338.867068
3100000,10962.656467
3120000,11437.062860
3140000,11615.472613
3160000,11721.940015
3180000,12759.270943
3200000,12910.247506
3220000,13167.906464
3240000,11116.254523
3260000,10221.943337
3280000,10215.305311
3300000,10217.811380
3320000,9942.694323
3340000,9432.565263
3360000,7440.691321
3380000,8753.703098
3400000,8675.230038
3420000,8843.703842
3440000,8620.307611
3460000,8357.801578
3480000,8117.487254
3500000,8971.391069
3520000,7859.673610
3540000,7820.877819
3560000,8551.557352
3580000,8591.984964
3600000,8034.244139
3620000,8317.377062
3640000,7418.579341
3660000,7578.081311
3680000,7702.999553
3700000,7658.654215
3720000,9345.901272
3740000,9167.526555
3760000,9277.722832
3780000,9919.537823
3800000,9817.025639
3820000,8370.656167
3840000,7361.352670
3860000,7324.504438
3880000,6412.778742
3900000,6318.690719
3920000,7318.244492
3940000,7410.298762
3960000,7352.552765
3980000,7286.870534
4000000,7209.658209
4020000,7195.364103
4040000,8925.728435
4060000,9157.916076
4080000,9059.094584
4100000,8936.880457
4120000,8332.612052
4140000,8317.195475
4160000,8245.509981
4180000,8293.183658
4200000,8189.058858
4220000,7585.138983
4240000,8120.346355
4260000,8050.561009
4280000,8591.420099
4300000,8547.201329
4320000,8589.945507
4340000,8515.333402
4360000,8531.242110
4380000,8539.355909
4400000,8571.610789
4420000,8596.789405
4440000,8882.410884
4460000,7443.141937
4480000,7527.414383
4500000,7700.050817
4520000,9133.862527
4540000,9135.872439
4560000,8704.427004
4580000,8824.613246
4600000,8630.984256
4620000,9370.068491
4640000,9424.718546
4660000,9535.941598
4680000,9844.425832
4700000,10516.496576
4720000,10418.911677
4740000,10396.153737
4760000,10776.223596
4780000,11038.451685
4800000,13664.900099
4820000,13355.542247
4840000,15202.435212
4860000,15061.368144
4880000,16997.325325
4900000,17081.552664
4920000,16444.245471
4940000,17054.374728
4960000,17319.326453
4980000,13867.744498
5000000,8611.724466
5020000,9987.008647
5040000,9998.361003
5060000,10253.792585
5080000,9775.638795
5100000,10000.929189
5120000,9878.699774
5140000,9819.336667
5160000,10452.474139
5180000,10527.155300
5200000,6589.819045
5220000,6316.478655
5240000,6337.756232
5260000,6230.429474
5280000,6119.921366
5300000,6126.102096
5320000,5925.411972
5340000,6237.262982
5360000,6012.415699
5380000,6138.572892
5400000,6186.437855
5420000,6127.869132
5440000,6670.707722
5460000,6882.214330
5480000,6865.707586
5500000,6781.366200
5520000,8922.740513
5540000,8663.106581
5560000,10027.200193
5580000,9968.160554
5600000,10183.889880
5620000,10382.813673
5640000,10372.062456
5660000,9597.059413
5680000,12022.705793
5700000,12039.391468
5720000,8819.615906
5740000,8481.438651
5760000,11629.531266
5780000,11318.519145
5800000,11666.144384
5820000,11521.649186
5840000,9843.041220
5860000,9602.424275
5880000,8584.901056
5900000,8771.278364
5920000,8991.802441
5940000,8960.817629
5960000,9027.872995
5980000,8962.696416
6000000,9306.331751
6020000,8866.807359
6040000,10982.955297
6060000,10349.102950
6080000,9929.036160
6100000,9934.995088
6120000,9429.118869
