step,rg2,perim,cycles,asph,movfrac
50000,3746114.651964,477914,28977,0.610609,0.3594
100000,2977733.153899,477988,28910,0.423265,0.3281
150000,3301817.666013,477985,28928,0.596238,0.3359
200000,3109842.438499,477928,29003,0.616517,0.3359
250000,3523207.745638,477940,29015,0.511154,0.3203
300000,2679662.098971,477853,29019,0.392517,0.2734
350000,2883121.293324,477835,28990,0.450787,0.2578
400000,2623149.921403,477725,29078,0.367617,0.2969
450000,2639825.368575,477859,29059,0.333526,0.3125
500000,3080348.434027,477846,29018,0.509492,0.3281
550000,2547955.967885,477823,29038,0.395581,0.2812
600000,2547713.371570,477842,29032,0.377085,0.2656
650000,3181530.869986,477952,28995,0.508758,0.2969
700000,2784895.686507,477937,28991,0.496134,0.3281
750000,2470700.629249,478051,29029,0.201539,0.3125
800000,3273384.805884,478097,29093,0.488404,0.2422
850000,3214932.437637,478116,29138,0.449894,0.2891
900000,3526771.304646,478170,29115,0.516166,0.3281
950000,3352222.660868,478364,29032,0.510235,0.3203
1000000,3869109.616676,478339,29026,0.619565,0.2344
1050000,3959302.792228,478258,29004,0.436142,0.3516
1100000,4300873.139845,478294,29003,0.434000,0.3203
1150000,4321120.312449,478327,29012,0.533144,0.2812
1200000,3995862.228206,478255,29059,0.469116,0.2578
1250000,3463464.416895,478174,29136,0.492993,0.3203
1300000,3081841.788639,478025,29090,0.297382,0.2812
1350000,3552512.914574,478013,29116,0.660648,0.3203
1400000,2123064.298900,477932,29103,0.441614,0.2344
1450000,2124731.079107,477959,29021,0.442179,0.3125
1500000,2314219.443329,477872,29018,0.403012,0.3203
1550000,3482367.516927,477945,28988,0.328839,0.3359
1600000,3508810.034348,477975,28945,0.585361,0.3203
1650000,3279970.952313,478002,28944,0.688033,0.2734
1700000,3389847.169256,478011,28880,0.555604,0.2422
1750000,4093509.184033,477988,28995,0.748088,0.1953
1800000,2606481.752227,477901,28996,0.575887,0.2891
1850000,2576202.604198,477792,29080,0.360175,0.3125
1900000,4380465.489178,477856,29041,0.722559,0.2969
1950000,4403243.467732,477986,29053,0.573260,0.2188
2000000,3497289.358852,478056,29053,0.412354,0.2891
2050000,2950622.768153,478035,29101,0.265500,0.2812
2100000,3064755.047586,478070,29011,0.222497,0.3047
2150000,3689789.493762,478289,29031,0.530209,0.2969
2200000,3685329.047472,478380,28982,0.497783,0.3359
2250000,5108123.919814,478331,29009,0.720649,0.2891
2300000,3740647.278485,478438,28891,0.445369,0.2422
2350000,4550343.806090,478303,29002,0.633370,0.2969
2400000,4646993.823795,478290,28977,0.710427,0.2266
2450000,2495817.671635,478370,28985,0.170958,0.3359
2500000,2789270.361744,478464,28903,0.313165,0.3125
2550000,2787904.810468,478361,28925,0.315135,0.3438
2600000,2605136.820965,478333,28972,0.357108,0.3750
2650000,2541064.022180,478252,29027,0.543582,0.2578
2700000,2547702.406566,478071,29229,0.539911,0.2812
2750000,2735193.929517,478127,29224,0.375221,0.3203
2800000,2724782.191440,478165,29209,0.388314,0.3047
2850000,2163061.837950,478187,29245,0.363743,0.2031
2900000,3067311.924733,478252,29225,0.508351,0.2734
2950000,3168229.552684,478270,29123,0.589477,0.3281
