step,rg2,perim,cycles,asph,movfrac
100000,15228395.478246,1745259,153799,0.699563,0.4062
200000,15230340.466430,1746010,153502,0.699726,0.3047
300000,16434342.739832,1747143,153163,0.659479,0.3906
400000,18217368.819095,1748092,152881,0.678511,0.3906
500000,18191043.106418,1748991,152660,0.595557,0.4766
600000,18243619.460361,1749969,152384,0.655916,0.3125
700000,18245857.097584,1750933,151964,0.655953,0.3750
800000,16496589.918545,1751673,151720,0.669797,0.3828
900000,16478409.053686,1752581,151440,0.669743,0.2891
1000000,16247769.181860,1753678,151016,0.673261,0.3047
1100000,16455134.611632,1754485,150633,0.674818,0.3672
1200000,16468949.694277,1755222,150439,0.674975,0.3672
1300000,12234190.278096,1755955,150348,0.479225,0.3203
1400000,13313111.857643,1756544,150182,0.416164,0.2578
1500000,13311459.869439,1757422,150046,0.416052,0.2812
1600000,13308935.401174,1758272,149905,0.416193,0.3984
1700000,13300869.337562,1759149,149622,0.419246,0.3359
1800000,15039048.027386,1759757,149436,0.659294,0.3047
1900000,15041798.624326,1760467,149241,0.659327,0.3047
2000000,15039284.876741,1761274,148989,0.660068,0.3828
2100000,15039078.890694,1761859,148912,0.659514,0.3047
2200000,15145211.681733,1762664,148684,0.683439,0.3750
2300000,15148027.616671,1763532,148247,0.683573,0.4062
2400000,13074994.091775,1764146,148135,0.592829,0.3359
2500000,13068059.384783,1764597,148018,0.594203,0.2812
2600000,13975366.466956,1765186,147752,0.654495,0.3828
2700000,16157537.545110,1765958,147333,0.657751,0.4141
2800000,18278087.785343,1766686,147056,0.751269,0.3594
2900000,17130387.515376,1767457,147031,0.713936,0.4062
3000000,19545855.142857,1768236,146835,0.847364,0.3516
3100000,16540931.399595,1769165,146513,0.795142,0.2266
3200000,16933578.979505,1769632,146380,0.759880,0.3750
3300000,16930991.273075,1770133,146340,0.759774,0.3594
