step,rg2,perim,cycles,asph,movfrac
50000,3167776.939993,478293,29065,0.635408,0.2344
100000,3231119.397198,478236,29125,0.642234,0.2891
150000,4083487.477662,478366,29101,0.717632,0.2812
200000,4232890.729492,478203,29043,0.843916,0.3438
250000,3978005.592315,478159,29161,0.789781,0.2344
300000,2743644.729124,478282,29152,0.222986,0.3438
350000,2744519.900533,478127,29240,0.222285,0.3203
400000,3022519.470852,478128,29183,0.627156,0.2969
450000,2232289.488842,478247,29134,0.420130,0.3594
500000,2363662.518625,478310,29139,0.499059,0.2266
550000,2519986.740915,478332,29042,0.564939,0.3281
600000,3364940.328253,478238,29156,0.644005,0.2734
650000,3373345.973090,478284,29180,0.771951,0.3359
700000,4216005.932876,478331,29034,0.821461,0.3203
750000,3714836.725728,478215,29087,0.804801,0.3047
800000,4351847.491680,478255,29147,0.851016,0.2969
850000,3979878.578169,478462,29049,0.797096,0.2188
