step,rg2,perim,cycles,asph,movfrac
50000,2914808.451357,477859,29077,0.510351,0.2656
100000,2802291.090946,478023,28974,0.423271,0.3203
150000,2503245.326403,477923,29056,0.371011,0.2344
200000,2355367.226468,477776,29123,0.362825,0.2891
250000,3795687.728621,477903,28980,0.744745,0.2266
300000,3797146.174701,478241,28865,0.744740,0.2656
350000,2599293.824071,478212,28796,0.347544,0.3359
400000,2635939.330146,478184,28864,0.563918,0.2422
450000,1614178.321134,478173,28808,0.065152,0.3281
500000,1612067.807707,478135,28885,0.068994,0.2656
550000,1782662.305427,477996,28958,0.081538,0.2812
600000,1712702.963871,477996,28925,0.077747,0.2656
650000,1630596.453523,477827,29051,0.052253,0.3047
700000,3626482.857185,477768,29043,0.581822,0.3516
750000,3487985.056045,477647,29063,0.504502,0.3125
800000,4510726.073442,477588,29156,0.667724,0.3125
850000,5096872.312543,477487,29149,0.714816,0.3125
900000,5070530.453778,477473,29168,0.711890,0.3047
950000,4403748.471644,477383,29269,0.681911,0.2969
1000000,4475039.262193,477296,29423,0.700056,0.3359
1050000,4829327.704681,477412,29329,0.726932,0.3047
1100000,4820388.308582,477501,29213,0.720133,0.2969
1150000,4578920.689254,477348,29271,0.671438,0.3438
1200000,4441887.463780,477352,29242,0.657935,0.2891
1250000,4690587.117047,477508,29112,0.682068,0.2500
1300000,5623020.201547,477470,29175,0.803446,0.2500
1350000,5376528.233621,477711,29039,0.869823,0.1953
1400000,5342487.850471,477783,29053,0.841633,0.3125
1450000,3267253.726496,477600,29180,0.432443,0.2969
1500000,3874654.859171,477651,29210,0.646793,0.2969
1550000,3894317.097115,477563,29205,0.645915,0.2188
1600000,3892976.120816,477726,29072,0.645264,0.2500
1650000,4271957.850903,477761,29163,0.760247,0.3047
1700000,4264631.012841,477667,29307,0.763462,0.3125
1750000,3092386.647099,477522,29272,0.471702,0.2891
1800000,2371479.955927,477649,29182,0.281679,0.2812
1850000,2369147.356897,477762,29031,0.284819,0.3359
1900000,2356376.756245,477576,29149,0.284256,0.2891
1950000,2360313.756788,477641,29140,0.276624,0.2500
2000000,1771904.637946,477664,29066,0.134985,0.2500
2050000,2175444.125626,477650,29106,0.296293,0.2422
2100000,1998089.026353,477728,29066,0.168341,0.3516
2150000,1994292.055237,477776,29137,0.169942,0.2969
2200000,3371771.419206,477968,29013,0.563697,0.3047
2250000,3378669.864491,477854,29048,0.625221,0.2891
2300000,2823161.733281,477887,28995,0.440231,0.3672
2350000,3263657.426245,478030,28963,0.503421,0.2500
2400000,3947442.089027,478192,28869,0.710736,0.3047
2450000,3926673.527104,478269,28864,0.731235,0.3594
2500000,3915786.400542,478315,28916,0.732776,0.3125
2550000,3966505.322788,478151,28869,0.745884,0.2891
2600000,3293616.916855,478203,28979,0.665729,0.2656
2650000,3269646.464534,478009,29015,0.643059,0.3203
2700000,3166614.990220,478045,29159,0.320238,0.3516
2750000,3377894.481185,478006,29215,0.433147,0.2812
2800000,3977054.657022,477932,29227,0.655300,0.3125
2850000,3879979.577695,477940,29266,0.642803,0.3203
2900000,3992577.080243,478089,29162,0.673601,0.3125
2950000,2237080.736000,478015,29219,0.084349,0.3672
3000000,2212765.353053,477981,29176,0.082584,0.3203
3050000,3944161.891233,477914,29199,0.748890,0.3672
3100000,2050791.687213,478008,29097,0.046115,0.3125
3150000,2814140.597128,477967,29062,0.265987,0.3359
3200000,3130000.830954,478010,29108,0.619585,0.2734
3250000,4001321.219988,477986,29078,0.627305,0.2266
3300000,3257359.580791,478041,29046,0.495381,0.3438
3350000,3578184.571292,478137,29020,0.588249,0.2969
3400000,3064842.395425,478049,29124,0.402427,0.3125
3450000,3770872.642907,478148,29071,0.627580,0.2578
3500000,3226223.035181,478154,29019,0.517988,0.2656
3550000,4342760.079939,478238,29131,0.879098,0.2812
3600000,4343484.696163,478091,29231,0.879237,0.3047
3650000,4392315.263777,478162,29187,0.870173,0.3516
3700000,4381742.206706,478152,29127,0.885189,0.2500
3750000,3683875.758435,478059,29086,0.609228,0.2812
3800000,3561750.173766,478080,29151,0.570330,0.2656
3850000,3510219.545052,477926,29275,0.554451,0.3281
3900000,3713892.785328,477815,29377,0.593577,0.2812
3950000,3670047.795394,477954,29253,0.586368,0.3438
4000000,3243751.906941,478034,29171,0.536255,0.3281
4050000,2599074.622229,478020,29221,0.506280,0.2578
4100000,2014591.061476,477972,29281,0.172006,0.3281
4150000,2758867.584141,478080,29347,0.545717,0.3672
4200000,2698011.795748,478078,29370,0.226385,0.2500
4250000,3297038.841439,478052,29403,0.384496,0.2656
4300000,2417708.137666,477950,29398,0.257471,0.2422
4350000,3818753.972241,477961,29339,0.764804,0.2500
4400000,3772438.199718,477994,29244,0.749020,0.2969
4450000,1665832.306473,478099,29181,0.161579,0.2734
4500000,1706824.412822,478064,29222,0.155557,0.2969
4550000,1824137.132409,478080,29211,0.177849,0.2812
4600000,2419492.794066,478114,29133,0.257671,0.3516
4650000,1989174.490559,478095,29185,0.419378,0.3125
4700000,1760647.554637,478170,29249,0.161569,0.2422
4750000,1763302.691772,478300,29212,0.162102,0.3047
4800000,3261332.809710,478218,29200,0.647064,0.3359
4850000,1896983.842229,478210,29229,0.106318,0.3125
