step,rg2,perim,cycles,asph,movfrac
50000,3245212.404069,477801,29553,0.176955,0.2812
100000,4290638.331025,477545,29481,0.654586,0.2891
150000,4233999.434487,477407,29361,0.666871,0.3047
200000,3735495.471091,477475,29286,0.513119,0.3281
250000,3784759.733284,477537,29169,0.605517,0.2422
300000,3804638.938493,477345,29315,0.578132,0.2500
350000,3392218.897998,477268,29346,0.649109,0.2578
400000,3049611.375535,477351,29349,0.569291,0.2266
450000,2770814.849480,477421,29258,0.519724,0.3125
500000,3340028.187509,477543,29166,0.579969,0.3359
550000,3852514.075692,477631,29138,0.549555,0.3438
600000,2879864.810046,477620,29181,0.291290,0.2656
650000,3588616.207776,477549,29215,0.632281,0.3516
700000,3521810.723511,477643,29234,0.417908,0.2969
750000,3180028.381070,477621,29270,0.203576,0.3125
800000,3584089.310455,477500,29316,0.378170,0.2969
850000,2445808.841274,477602,29309,0.179534,0.3281
900000,2534676.736598,477646,29327,0.195894,0.3203
950000,3596164.438897,477615,29305,0.246010,0.2578
1000000,2962344.624438,477647,29363,0.518956,0.3281
1050000,2970546.241366,477732,29354,0.525641,0.3359
1100000,2958588.281651,477669,29455,0.521783,0.2500
1150000,3044519.726081,477587,29395,0.433648,0.2656
1200000,3071731.837244,477597,29463,0.447437,0.3047
1250000,3620203.810205,477521,29579,0.519157,0.3594
1300000,3594950.743333,477541,29501,0.513982,0.3750
1350000,3845838.651973,477479,29544,0.591231,0.3594
1400000,3902649.176622,477567,29417,0.514400,0.3125
1450000,3602905.197763,477627,29305,0.465434,0.2969
1500000,3753691.464069,477428,29274,0.516119,0.3594
1550000,3617588.724125,477305,29386,0.473612,0.2344
1600000,3813955.887239,477442,29313,0.470009,0.3438
1650000,3620401.557828,477207,29402,0.589174,0.3828
1700000,3459283.002545,477333,29426,0.576011,0.2344
1750000,3781924.314659,477404,29322,0.517677,0.2734
1800000,2518187.462311,477518,29290,0.303885,0.2969
1850000,2446446.362086,477448,29368,0.435101,0.2812
1900000,2835293.749560,477276,29327,0.437754,0.2891
1950000,2850045.160170,477216,29437,0.445853,0.2578
2000000,3097649.131770,477268,29437,0.586554,0.2734
2050000,2251194.269541,477266,29368,0.324724,0.2656
2100000,2521120.836765,477239,29337,0.414522,0.3125
2150000,2522576.269771,477184,29334,0.414980,0.3516
2200000,2259794.212467,477257,29214,0.312044,0.2266
2250000,2235576.001091,477196,29347,0.323899,0.2578
2300000,2254103.049548,477172,29329,0.437817,0.3203
2350000,2256899.553084,477319,29218,0.440715,0.2969
2400000,3034106.588820,477309,29304,0.643563,0.3203
2450000,3046952.547282,477295,29270,0.650306,0.2266
2500000,3950939.286133,477271,29280,0.585536,0.2891
2550000,3425484.215493,477229,29350,0.412947,0.3203
2600000,3844679.839193,477244,29349,0.538231,0.2891
2650000,3751639.128578,477257,29428,0.590010,0.2500
2700000,3747595.029841,477059,29508,0.592630,0.3203
2750000,3145423.288944,477096,29428,0.404753,0.2969
2800000,3069134.701371,477092,29427,0.249991,0.2578
2850000,1871004.651553,477289,29318,0.197919,0.3359
2900000,3909829.537523,477470,29257,0.423899,0.2422
2950000,3878097.074733,477414,29244,0.651860,0.3516
3000000,2555353.400115,477440,29236,0.492430,0.2656
3050000,3158348.036445,477553,29186,0.221754,0.2500
3100000,2740842.032772,477619,29150,0.406930,0.2734
3150000,2743634.464558,477539,29166,0.406933,0.3906
3200000,3203183.431100,477591,29101,0.252888,0.2812
3250000,3431105.393551,477574,29143,0.408833,0.2969
3300000,3176583.204235,477589,29149,0.397907,0.2969
3350000,2957985.895956,477532,29177,0.395060,0.2578
3400000,3965570.991538,477677,29087,0.579105,0.2422
3450000,4329111.039922,477868,29039,0.663625,0.2969
3500000,3009091.610757,477971,28916,0.387280,0.3438
3550000,2138855.265752,477931,28930,0.022305,0.2734
3600000,2390962.998796,477882,28977,0.186594,0.2734
3650000,2377625.956735,477915,29009,0.184403,0.2812
3700000,2866382.730267,477968,29141,0.333161,0.1953
3750000,2727614.945595,477867,29112,0.474345,0.3047
3800000,2925727.538603,477710,29181,0.319555,0.2969
3850000,2967835.757614,477626,29182,0.336481,0.2578
3900000,3868133.858113,477665,29248,0.507804,0.2578
