step,rg2,perim,cycles,asph
4100000,519478.096408,119649,7319,0.352955
4150000,519995.514322,119675,7198,0.353364
4200000,525963.298056,119617,7213,0.355240
4250000,545089.392418,119714,7127,0.401089
4300000,546985.249670,119715,7257,0.403067
4350000,546385.589105,119687,7306,0.401850
4400000,545493.937200,119667,7433,0.400936
4450000,568951.457803,119652,7397,0.415928
4500000,569651.533952,119693,7335,0.416296
4550000,570402.366403,119654,7264,0.414351
4600000,571387.387524,119703,7274,0.414028
4650000,571422.470196,119542,7253,0.412433
4700000,569977.339597,119636,7183,0.411152
4750000,569284.450065,119631,7194,0.410354
4800000,568343.174806,119549,7232,0.409809
4850000,567969.323213,119674,7280,0.409355
4900000,568492.267401,119764,7253,0.409436
4950000,569444.832296,119816,7179,0.410887
5000000,570892.926938,119708,7302,0.419000
5050000,570267.853299,119695,7318,0.428426
5100000,522816.668151,119678,7318,0.514916
5150000,522650.409089,119694,7223,0.512962
5200000,524338.931797,119806,7219,0.513657
5250000,524462.065719,119844,7270,0.514571
5300000,523864.373581,119766,7270,0.514650
5350000,524441.014360,119655,7299,0.516300
5400000,525896.188054,119732,7328,0.522832
5450000,528021.996658,119781,7336,0.522142
5500000,546996.974693,119933,7203,0.496610
5550000,559200.570922,119847,7321,0.480367
5600000,558885.752815,119951,7244,0.480875
5650000,557789.591863,120011,7220,0.479804
5700000,609917.850521,119897,7307,0.615984
5750000,608675.704351,119809,7201,0.617304
5800000,607874.345875,119578,7280,0.616824
5850000,608645.305348,119475,7399,0.606606
5900000,609633.261306,119491,7182,0.606428
5950000,491478.697222,119793,7215,0.509467
6000000,491014.422213,119789,7072,0.508694
6050000,491901.468900,119863,7137,0.508493
6100000,491559.049951,119919,7154,0.507472
6150000,490987.181301,119934,7168,0.508194
6200000,491188.760856,119799,7196,0.502897
6250000,491731.206020,119850,7101,0.502921
6300000,491704.598551,119675,7279,0.502235
6350000,492123.689663,119571,7288,0.501327
6400000,488298.902891,119687,7276,0.494332
6450000,528593.255882,119802,7196,0.478605
6500000,529335.444927,119933,7098,0.479356
6550000,530170.612388,119974,7118,0.480679
6600000,532923.596715,120011,7020,0.477503
6650000,533517.164587,119906,7166,0.477766
6700000,528125.091936,119794,7296,0.488296
6750000,532732.567298,119740,7291,0.513671
6800000,533535.786143,119714,7433,0.514556
6850000,532969.820111,119930,7324,0.514417
6900000,533610.198323,119678,7313,0.514097
6950000,533996.630467,119814,7209,0.514396
7000000,531563.101610,119888,7285,0.511096
7050000,535998.549460,119731,7174,0.514578
7100000,536493.762735,119775,7161,0.514432
7150000,536415.567481,119847,7164,0.515270
7200000,534232.297607,119810,7192,0.513828
7250000,528806.980422,119898,7157,0.495368
7300000,528988.387576,119744,7237,0.496384
7350000,536943.090611,119795,7211,0.502173
7400000,535473.579646,119783,7182,0.500137
7450000,536460.122984,119633,7207,0.499753
7500000,536685.957449,119721,7155,0.498716
7550000,535543.031929,119669,7269,0.498563
7600000,534755.132705,119700,7340,0.498622
7650000,534035.347120,119657,7232,0.497864
7700000,533071.139649,119646,7176,0.495964
7750000,539372.606236,119584,7307,0.503305
7800000,538463.250130,119602,7235,0.501587
7850000,704631.760630,119860,7264,0.611184
7900000,703333.774450,119882,7248,0.611251
7950000,703255.538306,119827,7239,0.610440
8000000,704801.753880,119698,7276,0.611391
8050000,707655.271292,119599,7318,0.613961
8100000,707148.004241,119638,7257,0.612290
8150000,707767.015511,119641,7273,0.612736
8200000,710576.422985,119697,7219,0.616509
8250000,714863.601064,119805,7138,0.617601
8300000,713092.293903,119718,7201,0.617051
8350000,714787.193526,119732,7152,0.617574
8400000,713614.680991,119600,7326,0.617015
8450000,729354.851019,119428,7367,0.615819
8500000,729731.432392,119277,7521,0.617060
8550000,727586.784078,119492,7355,0.618189
8600000,726669.095070,119582,7316,0.617337
8650000,726662.620843,119722,7239,0.617236
8700000,725906.100927,119755,7201,0.617401
8750000,726983.491060,119592,7199,0.609616
8800000,727701.947064,119453,7313,0.608650
8850000,736785.899780,119428,7237,0.609330
8900000,729250.187883,119429,7285,0.613678
8950000,729414.036891,119488,7278,0.613528
9000000,729679.635531,119465,7276,0.613778
9050000,731133.929920,119346,7340,0.614039
9100000,738065.313121,119485,7286,0.613572
9150000,739852.711536,119480,7336,0.611075
9200000,738902.957838,119332,7457,0.610573
9250000,739896.964211,119349,7435,0.611415
9300000,741180.853025,119231,7426,0.611360
9350000,738976.728156,119306,7360,0.610864
9400000,739247.144060,119298,7383,0.610656
9450000,739727.291566,119415,7282,0.611319
9500000,740364.690407,119586,7209,0.611251
9550000,739628.591218,119630,7254,0.614497
9600000,738761.130342,119735,7300,0.613248
9650000,740806.861675,119893,7185,0.612285
9700000,741184.824341,120022,7164,0.611368
9750000,739911.237252,119945,7167,0.612565
9800000,697167.376762,119786,7199,0.554566
9850000,697278.643834,119875,7216,0.552502
9900000,697850.017206,119868,7167,0.552649
9950000,657989.208853,119778,7280,0.593143
10000000,658442.342107,119914,7122,0.595468
10050000,658127.471293,119961,7157,0.595254
10100000,661896.340216,119673,7228,0.598460
10150000,662003.700773,119738,7292,0.596353
10200000,662849.195628,119883,7182,0.597069
10250000,657762.989656,119758,7108,0.403994
10300000,656079.414318,119800,7082,0.405034
10350000,592020.536884,119884,7143,0.405636
10400000,594098.221920,120038,7115,0.409845
10450000,585515.321560,120050,7122,0.402921
10500000,586475.653119,119897,7167,0.406125
10550000,587380.413225,119842,7298,0.405833
10600000,586280.241086,119746,7234,0.402794
10650000,585205.603888,119868,7247,0.401853
10700000,591509.213793,120022,7124,0.434272
10750000,591140.840727,119733,7320,0.433361
10800000,606622.279638,119724,7277,0.378713
10850000,606551.135738,119577,7295,0.378204
10900000,606208.570857,119657,7238,0.378560
10950000,606501.255336,119567,7287,0.378956
11000000,605689.923616,119686,7220,0.375737
11050000,605800.514019,119933,7132,0.375514
11100000,605031.506130,119917,7203,0.377159
11150000,605412.095431,119905,7108,0.378995
11200000,605203.274043,119878,7151,0.380818
11250000,604548.910651,119806,7297,0.378174
11300000,604522.777473,119687,7241,0.378895
11350000,599801.150110,119825,7212,0.374914
11400000,598624.039697,119532,7432,0.374280
11450000,596666.459472,119639,7197,0.370270
11500000,597407.115056,119590,7250,0.371731
11550000,596944.587535,119747,7206,0.370615
11600000,595956.328991,119637,7158,0.369006
11650000,589066.996367,119639,7198,0.365832
11700000,588582.117212,119608,7265,0.366793
11750000,588076.925083,119559,7327,0.365490
11800000,588601.964955,119766,7246,0.371216
11850000,589106.424733,119811,7220,0.371024
11900000,579726.720882,119831,7222,0.370869
11950000,578131.397097,119643,7221,0.371176
12000000,577378.046199,119592,7355,0.371443
12050000,577754.743044,119767,7133,0.371359
12100000,576952.088970,119567,7193,0.374576
12150000,576747.935101,119528,7248,0.374712
12200000,576948.428743,119513,7246,0.375110
12250000,574243.859037,119475,7327,0.372400
12300000,575949.314909,119442,7274,0.374208
12350000,572915.056161,119506,7238,0.383451
12400000,624104.217896,119491,7262,0.228218
12450000,623847.134325,119574,7248,0.228219
12500000,623880.415841,119454,7293,0.229643
12550000,624341.465839,119413,7388,0.229265
12600000,622826.341704,119650,7266,0.224584
12650000,621030.393273,119395,7337,0.223352
12700000,619545.184760,119451,7405,0.222490
12750000,621777.496445,119329,7390,0.225543
12800000,622245.309505,119450,7322,0.226416
12850000,415833.364291,119399,7393,0.085124
12900000,416095.661551,119849,7203,0.086298
12950000,415338.053478,119853,7225,0.088361
13000000,414118.043410,119783,7323,0.086602
13050000,408553.739034,119717,7282,0.091629
13100000,408627.072447,119817,7110,0.092601
13150000,408282.844662,119735,7185,0.095845
13200000,408071.021428,119697,7232,0.096656
13250000,407391.205403,119640,7235,0.094897
13300000,408051.934579,119559,7311,0.095437
13350000,413174.481852,119634,7241,0.102832
13400000,412284.346942,119757,7166,0.102493
13450000,414401.982443,119726,7382,0.102451
13500000,414742.790634,119674,7242,0.101952
13550000,414902.859930,119590,7329,0.103436
13600000,415050.589873,119566,7217,0.103691
13650000,416045.449995,119656,7245,0.104145
13700000,416640.116801,119582,7282,0.104676
13750000,415783.328384,119461,7365,0.102624
13800000,416052.356368,119517,7231,0.103652
13850000,415927.588685,119518,7237,0.103222
13900000,416126.734250,119513,7291,0.103033
13950000,416592.668144,119603,7214,0.103083
14000000,416550.217161,119516,7323,0.103658
14050000,416971.534397,119683,7211,0.104139
14100000,420913.594299,119687,7259,0.106639
14150000,420624.899299,119799,7279,0.107333
14200000,421740.299329,119586,7314,0.107210
14250000,421500.088134,119732,7298,0.106348
14300000,412963.339261,119642,7356,0.093395
14350000,412423.012019,119490,7322,0.092775
14400000,412698.287700,119469,7297,0.092283
14450000,411564.276376,119266,7365,0.088372
14500000,411698.878696,119217,7415,0.088197
14550000,408936.359138,119359,7301,0.089377
14600000,409085.657443,119230,7308,0.089932
14650000,409359.465830,119251,7331,0.090995
14700000,409337.617593,119163,7268,0.091017
14750000,408548.010693,119271,7249,0.091289
14800000,409161.558672,119472,7151,0.092973
14850000,409374.947419,119493,7218,0.095664
14900000,409637.770930,119584,7208,0.095552
14950000,409310.608102,119664,7229,0.095193
15000000,408478.954873,119427,7261,0.096377
15050000,408242.370039,119357,7261,0.097341
15100000,409407.064744,119447,7266,0.097739
15150000,405136.088811,119333,7285,0.092405
15200000,466967.049027,119403,7290,0.200339
15250000,466703.767462,119347,7291,0.200389
15300000,465295.007134,119362,7307,0.200392
15350000,464977.760038,119412,7288,0.198789
15400000,465771.200914,119490,7237,0.197645
15450000,464885.304624,119447,7195,0.196858
15500000,464665.602657,119407,7281,0.198023
15550000,464527.124672,119311,7301,0.196628
15600000,464295.117632,119133,7426,0.195001
15650000,446967.524929,119114,7344,0.163396
15700000,447655.448368,119154,7434,0.163383
15750000,446041.020265,119245,7260,0.162268
15800000,445179.569268,119278,7316,0.162214
15850000,445354.502124,119255,7388,0.161185
15900000,446107.218535,119028,7453,0.161546
15950000,468959.453885,119046,7507,0.117484
16000000,472369.261950,119098,7356,0.121116
16050000,469101.183429,119125,7415,0.121592
16100000,466576.828459,119122,7354,0.120544
16150000,466430.936676,119240,7316,0.120304
16200000,469809.160472,119182,7317,0.128142
16250000,473606.372322,119321,7324,0.117802
16300000,473439.562457,119294,7379,0.115110
16350000,480562.203696,119322,7236,0.093403
16400000,474430.077036,119313,7337,0.093899
16450000,474292.004148,119332,7280,0.095139
16500000,475705.238003,119271,7338,0.087531
16550000,475662.240664,119319,7360,0.087818
16600000,475468.871191,119389,7349,0.087127
16650000,479931.107795,119303,7373,0.084338
16700000,480864.548214,119328,7421,0.085244
16750000,481628.310697,119292,7401,0.084017
16800000,483180.657444,119455,7285,0.082686
16850000,482800.053569,119629,7282,0.082529
16900000,788586.517311,119733,7128,0.765915
16950000,789568.804430,119958,7062,0.768087
17000000,790141.736894,119691,7225,0.766918
17050000,791268.698012,119622,7250,0.766564
17100000,791482.778483,119635,7246,0.767086
17150000,788488.699736,119598,7258,0.766048
17200000,786624.491069,119673,7159,0.765116
17250000,788839.388524,119667,7168,0.765504
17300000,787844.391471,119452,7364,0.764971
17350000,787587.104936,119232,7418,0.764218
17400000,789143.298013,119223,7466,0.766940
17450000,788714.403967,119266,7364,0.766758
17500000,788129.934566,119248,7324,0.766398
17550000,785744.751547,119387,7373,0.765771
17600000,787895.852394,119328,7439,0.780770
17650000,793846.166657,119403,7362,0.782932
17700000,796361.281784,119306,7378,0.783676
17750000,795958.131226,119384,7335,0.783637
17800000,787271.254742,119401,7352,0.782201
17850000,785359.299308,119208,7419,0.785085
17900000,788141.533639,119291,7407,0.785042
17950000,786119.104302,119463,7401,0.784643
18000000,785302.578891,119561,7306,0.784639
18050000,786421.955826,119658,7313,0.784950
18100000,787543.245494,119472,7228,0.786062
18150000,807138.395120,119521,7336,0.792042
18200000,806830.754054,119424,7293,0.792322
18250000,807301.743953,119533,7335,0.791105
18300000,802264.720280,119399,7380,0.788834
18350000,798447.080045,119521,7265,0.788036
18400000,800351.494296,119537,7287,0.787919
18450000,801066.486831,119433,7402,0.788776
18500000,796065.529097,119290,7462,0.790844
18550000,791397.826650,119450,7329,0.789863
18600000,791108.378983,119350,7430,0.789781
18650000,798286.905569,119219,7435,0.791578
18700000,533285.516134,119145,7514,0.467843
18750000,537097.663917,119125,7455,0.477309
18800000,535851.270153,119469,7373,0.474618
18850000,535678.225927,119516,7324,0.475318
18900000,534901.627009,119527,7361,0.474974
18950000,534823.449091,119539,7337,0.485472
19000000,542058.834783,119566,7361,0.491243
19050000,545181.550757,119657,7317,0.491732
19100000,545503.427440,119682,7320,0.492636
19150000,543581.881322,119583,7432,0.489912
19200000,543335.320131,119642,7337,0.489906
19250000,543941.312366,119712,7333,0.491319
19300000,544028.908595,119719,7245,0.489953
19350000,543758.218180,119796,7284,0.489670
19400000,543090.689355,119786,7264,0.485167
19450000,543942.054555,119621,7332,0.485419
19500000,549752.816623,119680,7311,0.462261
19550000,549054.662834,119690,7258,0.460968
19600000,549184.349311,119616,7216,0.459690
19650000,548641.969355,119653,7304,0.460470
19700000,549056.235608,119695,7274,0.460281
19750000,546552.974741,119754,7124,0.457604
19800000,546683.163425,119839,7145,0.454138
19850000,548038.979927,119630,7205,0.456352
19900000,548360.523386,119918,7104,0.455492
19950000,549620.877928,119873,7048,0.455915
20000000,547847.432171,119735,7137,0.455666
20050000,549724.283690,119491,7086,0.458568
20100000,549991.251413,119528,7093,0.458409
20150000,548906.789489,119511,7241,0.457069
20200000,549037.963501,119295,7348,0.456693
20250000,549948.327874,119282,7353,0.455835
20300000,624374.383477,119426,7286,0.568559
20350000,623022.913273,119446,7223,0.566784
20400000,622506.658339,119673,7030,0.568698
20450000,621956.128828,119765,7179,0.568585
20500000,618891.030280,119764,7111,0.563895
20550000,618575.083225,119676,7245,0.561990
20600000,613198.241190,119755,7206,0.545698
20650000,613460.631903,119721,7173,0.547039
20700000,615634.979181,119535,7158,0.542409
20750000,616148.543452,119344,7245,0.542509
20800000,614527.923254,119344,7318,0.540777
20850000,614630.484330,119411,7233,0.541460
20900000,613494.070769,119441,7237,0.539935
20950000,614524.433876,119501,7197,0.541371
21000000,615252.401888,119486,7228,0.541106
21050000,613948.381854,119670,7199,0.541214
21100000,612300.679712,119673,7224,0.540715
21150000,610899.802285,119700,7317,0.540285
21200000,609226.440615,119656,7369,0.540061
21250000,607653.949814,119671,7384,0.538380
21300000,606584.463291,119426,7388,0.538495
21350000,606755.774134,119326,7360,0.538683
21400000,603449.776769,119403,7273,0.533293
21450000,604926.001491,119419,7232,0.534107
21500000,604159.298264,119340,7312,0.533659
21550000,604132.768253,119331,7364,0.533773
21600000,604301.590452,119380,7309,0.534666
21650000,612956.442670,119386,7377,0.535947
21700000,612504.582003,119265,7400,0.535614
21750000,614853.884549,119245,7327,0.537254
21800000,613234.630834,119157,7292,0.534866
21850000,287830.066867,119338,7296,0.130301
21900000,287126.362868,119518,7313,0.129639
21950000,313348.248423,119802,7076,0.171927
22000000,313256.138496,119634,7274,0.172607
22050000,312769.210551,119824,7314,0.171060
22100000,311499.638005,119512,7383,0.175190
22150000,311863.421949,119656,7401,0.174668
22200000,311590.536162,119911,7313,0.174947
22250000,312567.202620,119920,7209,0.176625
22300000,310443.814661,119814,7247,0.176898
22350000,316582.936478,119803,7142,0.191890
22400000,315474.312261,119671,7227,0.184120
22450000,315481.805869,119738,7339,0.183774
22500000,313541.386283,119754,7272,0.170760
22550000,312672.677339,119529,7347,0.169733
22600000,313009.100021,119505,7279,0.170765
22650000,312726.871706,119541,7276,0.169560
22700000,312503.687152,119587,7275,0.168866
22750000,312174.781253,119708,7271,0.167808
22800000,312192.704656,119640,7280,0.167552
22850000,312553.397385,119551,7333,0.168596
22900000,312694.384967,119710,7302,0.168947
22950000,313387.881562,119772,7129,0.170559
23000000,315485.776383,119802,7240,0.172005
23050000,315382.490248,119489,7468,0.172734
23100000,317919.545046,119593,7310,0.176569
23150000,318024.865806,119772,7198,0.176477
23200000,317584.235554,119781,7279,0.176708
23250000,318377.246341,119771,7365,0.178789
23300000,317453.691420,119753,7387,0.175057
23350000,317484.738102,119855,7312,0.175419
23400000,318433.364735,119819,7417,0.174346
23450000,318250.288191,120007,7171,0.173605
23500000,317925.830037,120129,7148,0.173744
23550000,318156.821109,120118,7105,0.174548
23600000,317917.496997,119770,7216,0.173957
23650000,318111.361391,119751,7293,0.173412
23700000,316053.660271,119854,7117,0.178522
23750000,316647.051736,119968,7219,0.179655
23800000,315546.438903,119871,7205,0.176789
23850000,315388.021687,119974,7169,0.176222
23900000,315014.823278,119970,7167,0.171352
23950000,313902.491195,119964,7133,0.168893
24000000,314574.904881,119903,7069,0.165743
24050000,314337.023787,119986,7058,0.166076
24100000,313957.192022,119915,7091,0.165196
24150000,313873.222734,119956,7049,0.166006
24200000,316566.497486,119927,7050,0.170719
24250000,315234.969102,120083,7079,0.169097
24300000,315784.577549,120153,7192,0.164092
24350000,315945.063352,120044,7129,0.162724
24400000,315684.230101,120144,6992,0.161541
24450000,316557.516128,120110,6931,0.164535
24500000,316381.147675,120237,7026,0.163977
24550000,302978.048033,119990,7176,0.097729
24600000,304134.667631,119932,7201,0.099158
24650000,304233.116264,120000,7200,0.099284
24700000,296870.467250,119973,7265,0.088478
24750000,296961.422555,120044,7260,0.088608
24800000,297396.294026,120197,7124,0.087544
24850000,297422.696136,120085,7118,0.090365
24900000,297813.608741,119952,7164,0.092626
24950000,295695.085965,119966,7116,0.068106
25000000,295196.891346,119705,7230,0.070264
25050000,295279.132763,119745,7292,0.069165
25100000,295499.315042,119785,7138,0.069194
25150000,296018.702279,119740,7207,0.071663
25200000,295716.917541,119700,7218,0.072049
25250000,295261.120616,119825,7188,0.072624
25300000,296744.022536,119877,7141,0.074587
25350000,296846.843157,119746,7181,0.073882
25400000,297083.419172,119609,7193,0.073922
25450000,296422.447959,119540,7325,0.072994
25500000,296235.224447,119465,7325,0.072235
25550000,296200.147213,119410,7402,0.071786
25600000,296168.114022,119377,7378,0.072883
25650000,295977.217281,119394,7377,0.074088
25700000,298070.729543,119485,7336,0.075505
25750000,298195.268369,119625,7329,0.074577
25800000,297338.431902,119581,7371,0.073322
25850000,296740.856992,119669,7267,0.072692
25900000,295887.859661,119734,7222,0.072236
25950000,296170.964584,119820,7231,0.073339
26000000,296314.745925,119687,7159,0.072400
26050000,296204.232613,119697,7243,0.072058
26100000,295494.320930,119566,7243,0.072218
26150000,294860.433193,119561,7296,0.069457
26200000,397571.438451,119490,7279,0.023056
26250000,397069.097229,119467,7376,0.023199
26300000,397943.201817,119568,7309,0.023864
26350000,401626.242086,119702,7159,0.026839
26400000,401680.630763,119826,7246,0.028027
26450000,401132.211028,119612,7320,0.029283
26500000,400614.340538,119779,7117,0.029285
26550000,400533.632791,119646,7182,0.029898
26600000,400867.310271,119696,7161,0.029785
26650000,399486.841239,119806,7130,0.030863
26700000,403705.328882,119798,7152,0.033263
26750000,403995.271999,119704,7174,0.033222
26800000,400655.036542,119867,7074,0.031091
26850000,400686.152498,120035,7126,0.032240
26900000,399784.547344,119957,7185,0.032226
26950000,399942.732134,119761,7239,0.032342
27000000,399360.239146,119644,7250,0.031609
27050000,398515.774997,119792,7144,0.032550
27100000,400534.449596,119815,7181,0.163537
27150000,400232.078551,119903,7020,0.161450
27200000,400723.536429,119848,7061,0.160427
27250000,397311.413046,119729,7160,0.179099
27300000,397617.621268,119702,7173,0.177106
27350000,396622.429344,119802,7163,0.177037
27400000,397717.616658,119814,7131,0.174101
27450000,397962.004302,119696,7151,0.174881
27500000,397197.891490,119690,7318,0.175340
27550000,397923.089954,119470,7266,0.176952
27600000,397290.803146,119479,7366,0.178047
27650000,399793.844800,119369,7294,0.179329
27700000,399896.384779,119237,7406,0.180148
27750000,400545.913590,119394,7327,0.182083
27800000,400740.570050,119387,7305,0.180252
27850000,399986.739638,119225,7356,0.178128
27900000,402677.730590,119498,7269,0.179453
27950000,402427.307327,119505,7344,0.178660
28000000,402198.382451,119389,7274,0.177669
28050000,402228.956795,119333,7378,0.178216
28100000,402415.077229,119453,7222,0.178762
28150000,402453.020319,119571,7263,0.178773
28200000,402783.470749,119558,7297,0.178146
28250000,403311.722320,119685,7310,0.179658
28300000,402548.721966,119603,7280,0.181366
28350000,403100.137366,119649,7368,0.181571
28400000,400225.923679,119651,7252,0.182226
28450000,401161.071295,119658,7142,0.182664
28500000,401164.735559,119656,7227,0.182697
28550000,400396.123545,119584,7269,0.181125
28600000,399801.797383,119782,7260,0.182044
28650000,399349.941022,119774,7169,0.182007
28700000,398843.688399,119623,7172,0.181595
28750000,398449.107393,119725,7271,0.185163
28800000,399502.494772,119427,7323,0.186844
28850000,399881.044825,119251,7363,0.188412
28900000,397153.275880,119562,7334,0.181900
28950000,397149.846078,119517,7384,0.179904
29000000,397501.442410,119403,7397,0.182908
29050000,398224.454859,119530,7346,0.182799
29100000,398298.029837,119600,7295,0.180875
29150000,398821.396824,119541,7270,0.183201
29200000,398935.756625,119546,7247,0.183321
29250000,398130.475307,119580,7266,0.182410
29300000,398189.154962,119543,7275,0.183593
29350000,398354.953044,119632,7335,0.182674
29400000,398715.726045,119724,7296,0.182099
29450000,398924.450404,119726,7275,0.182535
29500000,399117.053990,119648,7253,0.181954
29550000,397700.204586,119555,7271,0.181245
29600000,397578.668530,119433,7323,0.180378
29650000,402113.326264,119484,7361,0.179524
29700000,402230.849428,119677,7239,0.179420
29750000,401523.374611,119510,7332,0.179681
29800000,401552.824889,119510,7341,0.180531
29850000,401545.828816,119507,7359,0.180358
29900000,417091.077587,119571,7360,0.212000
29950000,417559.916284,119482,7346,0.211664
30000000,416805.778279,119587,7281,0.209278
30050000,423119.133650,119312,7343,0.178096
30100000,423998.048671,119181,7337,0.178581
30150000,423439.147619,119393,7345,0.178348
30200000,423495.436445,119470,7365,0.180350
30250000,423805.367643,119478,7406,0.181108
30300000,425326.307993,119606,7307,0.182058
30350000,425809.384197,119559,7360,0.183938
30400000,426485.932396,119653,7305,0.184130
30450000,426480.642147,119651,7265,0.180445
30500000,411643.853959,119673,7305,0.192605
30550000,411326.223968,119927,7256,0.191294
30600000,410484.799638,119891,7170,0.191305
30650000,410953.832887,119841,7216,0.192797
30700000,411518.205679,119770,7250,0.195570
30750000,411924.061724,119717,7197,0.194538
30800000,414316.741672,119559,7325,0.186872
30850000,414260.085373,119575,7355,0.187584
30900000,350824.886392,119382,7449,0.099522
30950000,351524.602665,119402,7372,0.100166
31000000,351648.283580,119446,7384,0.100362
31050000,351690.022098,119383,7358,0.100258
31100000,352060.785607,119481,7315,0.095519
31150000,351145.139374,119585,7208,0.094794
31200000,350507.928954,119808,7196,0.095551
31250000,350823.482400,119905,7143,0.095910
31300000,351179.562179,119825,7146,0.096152
31350000,351159.820902,119642,7322,0.094750
31400000,351419.265926,119656,7245,0.094726
31450000,351094.086759,119514,7417,0.095464
31500000,350888.102460,119632,7365,0.094755
31550000,350896.429712,119758,7270,0.095150
31600000,351085.954519,119605,7292,0.096375
31650000,350939.978561,119754,7291,0.095881
31700000,350639.705870,119982,7149,0.095256
31750000,354282.469784,119921,7160,0.098907
31800000,354753.901219,119829,7166,0.099843
31850000,354220.821906,119878,7108,0.101704
31900000,354357.150130,119870,7161,0.102105
31950000,354800.172247,119784,7136,0.103647
32000000,355667.445452,119865,7019,0.104743
32050000,354450.102895,119780,7109,0.102271
32100000,355330.566463,119598,7058,0.103610
32150000,355728.850249,119741,7130,0.103376
32200000,348795.812242,119413,7383,0.096747
32250000,351205.020136,119679,7282,0.105695
32300000,351998.298174,119928,7097,0.107644
32350000,351861.386760,119646,7171,0.108474
32400000,350097.187386,119434,7317,0.107155
32450000,349366.887536,119498,7200,0.107417
32500000,349521.919568,119681,7196,0.107064
32550000,348997.836547,119626,7143,0.107740
32600000,376164.115968,119584,7196,0.433871
32650000,375084.361527,119548,7274,0.429822
32700000,375650.436364,119356,7313,0.432556
32750000,375438.362496,119394,7288,0.433170
32800000,376443.248935,119420,7313,0.433258
32850000,376608.562958,119348,7293,0.435105
32900000,377612.340908,119388,7202,0.438576
32950000,390989.531390,119584,7182,0.267696
33000000,391024.955847,119667,7177,0.269574
33050000,391483.489863,119630,7262,0.266521
33100000,397154.413454,119693,7136,0.273261
33150000,397544.135908,119524,7233,0.276622
33200000,398152.559236,119620,7204,0.277359
33250000,397552.304911,119400,7377,0.278205
33300000,397266.913490,119256,7405,0.278283
