step,rg2,perim,cycles,asph,movfrac
50000,3185461.994201,478017,28811,0.670973,0.2656
100000,2650828.076842,477921,28828,0.450101,0.2812
150000,4388574.573228,477875,28866,0.792836,0.2812
200000,4109506.750067,478030,28915,0.738959,0.2578
250000,4000407.437563,477921,29005,0.755914,0.2656
300000,4082671.323757,477932,29061,0.738771,0.2656
350000,4106579.195086,477822,29092,0.732770,0.2969
400000,2383225.309425,477760,29104,0.260554,0.2812
450000,2327483.553229,477696,29077,0.258904,0.2656
500000,3612830.395301,477739,29099,0.610620,0.2422
550000,4363027.672678,477759,29065,0.792424,0.3047
600000,4362238.597548,477641,29146,0.794304,0.2109
650000,4454363.000622,477712,29118,0.767985,0.2734
700000,3120340.288158,477721,29087,0.602346,0.2422
750000,2206253.237025,477710,29014,0.372888,0.2422
800000,3277440.644371,477837,28982,0.694241,0.2422
850000,2894356.535122,477767,28969,0.532308,0.3047
900000,2909774.997790,477776,28978,0.524650,0.3281
950000,2959540.689479,477690,29052,0.631990,0.2266
1000000,2876953.683450,477765,29094,0.481235,0.2891
1050000,2971259.362629,477740,29059,0.587036,0.3203
1100000,2959743.680889,477671,29044,0.513512,0.2969
1150000,2844902.883919,477701,29094,0.444556,0.2578
1200000,2837860.314365,477595,29175,0.440801,0.3281
1250000,3560781.634463,477614,29113,0.635796,0.2578
1300000,3538713.846340,477636,29039,0.650587,0.3203
1350000,3246725.390034,477750,29036,0.622890,0.2109
1400000,3292884.047561,477614,29223,0.622786,0.2422
1450000,3987944.960495,477630,29294,0.672364,0.4062
1500000,3823878.310382,477501,29422,0.594258,0.2734
1550000,3785414.207129,477448,29417,0.595351,0.3203
1600000,3714421.189686,477227,29476,0.593425,0.2656
1650000,4914315.441475,477211,29412,0.585887,0.2812
1700000,3662776.712852,477135,29444,0.464380,0.3125
1750000,3479931.149450,477094,29498,0.445004,0.2969
1800000,2102399.602188,477135,29430,0.354497,0.2344
1850000,2654749.263736,477166,29502,0.533944,0.2266
1900000,2798915.900783,477213,29454,0.314277,0.2891
1950000,4634550.326670,477217,29401,0.650634,0.2031
2000000,3514563.816380,477200,29435,0.586988,0.3203
2050000,3511829.557087,477056,29560,0.588526,0.2344
2100000,3451017.660390,477133,29467,0.710577,0.3906
2150000,3710967.427853,477076,29593,0.547005,0.2422
2200000,3392008.468748,477049,29553,0.637749,0.3281
2250000,2567482.729246,477159,29473,0.383717,0.3125
2300000,3390733.117069,477241,29442,0.579265,0.2891
2350000,3312519.613861,477184,29488,0.665867,0.3125
2400000,3026982.446650,477078,29482,0.615547,0.3359
2450000,3045796.488781,477082,29408,0.589478,0.2734
2500000,3597193.670138,477045,29452,0.611580,0.3281
2550000,3568813.531417,476981,29553,0.569842,0.3750
