step,rg2
20000,327928.679810
40000,319639.117484
60000,316122.867787
80000,306307.182615
100000,304597.002110
120000,301664.272728
140000,297787.135136
160000,293504.917420
180000,285082.195204
200000,277618.161664
220000,271163.921911
240000,265633.818629
260000,258290.790580
280000,252578.550024
300000,250783.456166
320000,247607.880503
340000,240277.459991
360000,242406.348343
380000,235555.591467
400000,232064.200051
420000,229327.084421
440000,228048.368359
460000,226322.010057
480000,219890.929748
500000,217579.570819
520000,216839.987993
540000,209173.122363
560000,210174.574807
580000,204481.148007
600000,202683.132724
620000,196262.219699
640000,193506.983696
660000,190792.287974
680000,184302.073242
700000,188084.880587
720000,185224.078830
740000,183585.126744
760000,179288.531014
780000,183919.237163
800000,176444.814519
820000,173767.068007
840000,168738.931606
860000,172459.410373
880000,166611.548661
900000,168915.250520
920000,163861.818695
940000,164615.643990
960000,161391.111438
980000,159115.944502
1000000,154738.065951
1020000,153479.684958
1040000,154762.225585
1060000,151214.812261
1080000,153728.795148
1100000,145732.655348
1120000,148917.579677
1140000,147492.468175
1160000,142530.558089
1180000,139411.696270
1200000,139723.767311
1220000,137004.724275
1240000,134752.606699
1260000,135112.361015
1280000,132528.446852
1300000,129955.490778
1320000,129365.743487
1340000,126988.450916
1360000,125999.039814
1380000,126514.560496
1400000,122766.045848
1420000,120728.364255
1440000,117900.843022
1460000,118479.002204
1480000,120828.448819
1500000,120940.755136
1520000,117508.218376
1540000,114713.025805
1560000,113663.126065
1580000,111005.418661
1600000,109398.356214
1620000,111316.744957
1640000,109255.420500
1660000,111257.646083
1680000,109818.506145
1700000,109852.332030
1720000,104976.853155
1740000,104248.627950
1760000,101409.301627
1780000,105884.003308
1800000,102921.219380
1820000,100119.796380
1840000,98792.520064
1860000,94682.825207
1880000,97011.774726
1900000,95172.002008
1920000,96571.417628
1940000,94860.995987
1960000,92243.659838
1980000,91426.681503
2000000,89937.289770
2020000,87022.448161
2040000,92021.545943
2060000,92360.538308
2080000,91890.080401
2100000,94420.167220
2120000,91930.622069
2140000,90055.279147
2160000,87164.893129
2180000,88088.300562
2200000,88960.796800
2220000,88839.809787
2240000,83701.888443
2260000,83944.889020
2280000,83343.781324
2300000,82809.747744
2320000,83096.321381
2340000,79187.929314
2360000,83325.002744
2380000,80850.761214
2400000,80079.255012
2420000,80617.527552
2440000,78916.704310
2460000,78201.055461
2480000,78085.800764
2500000,76542.581712
2520000,78357.447683
2540000,75147.044561
2560000,73637.056763
2580000,76806.455335
2600000,75616.343304
2620000,74708.051519
2640000,71846.022318
2660000,72311.581326
2680000,74147.867689
2700000,73028.937765
2720000,71632.370541
2740000,72953.703080
2760000,70909.614603
2780000,71122.125152
2800000,68606.346514
2820000,69341.452159
2840000,67872.550883
2860000,68031.309269
2880000,69475.118537
2900000,68906.963117
2920000,68885.916383
2940000,70142.561150
2960000,66773.414702
2980000,66105.544999
3000000,68417.950747
3020000,68226.125230
3040000,65615.919340
3060000,64646.957908
3080000,62529.803537
3100000,61246.380305
3120000,61507.067949
3140000,59965.972377
3160000,58628.408646
3180000,57541.572044
3200000,59058.827595
3220000,59730.891844
3240000,59915.786945
3260000,59806.026974
3280000,60130.683780
3300000,59669.763153
3320000,59575.393920
3340000,59676.646691
3360000,61925.819003
3380000,60106.371688
3400000,58932.640947
3420000,58603.068062
3440000,58057.440434
3460000,58241.098509
