step,rg2,perim,cycles,asph,movfrac
50000,2999606.264896,477836,29071,0.534615,0.3047
100000,2966215.669011,477920,29070,0.536084,0.3516
150000,2963951.507383,477946,29047,0.535787,0.2812
200000,2973365.394018,478041,29045,0.550896,0.3125
250000,3046776.733224,478164,29024,0.579806,0.2656
300000,2939760.912052,478039,29185,0.538362,0.3125
350000,3814182.323102,478037,29100,0.779929,0.2656
400000,3077814.128692,477998,29210,0.569026,0.2891
450000,3125522.608700,477854,29240,0.553886,0.2812
500000,2942337.822293,477834,29289,0.380051,0.2656
550000,3082251.924002,477919,29183,0.573141,0.2734
600000,2760004.372697,477847,29202,0.415703,0.3516
650000,3736703.861454,477869,29134,0.726179,0.2969
700000,3789811.789954,477691,29149,0.733563,0.2578
750000,3693537.640862,477603,29143,0.746481,0.3203
800000,3564511.114568,477510,29102,0.693806,0.3281
