step,rg2,perim,cycles,asph
8800000,1299619.820415,459019,32671,0.107594
8900000,1307203.652917,459223,32551,0.111605
9000000,1306875.975637,459624,32354,0.112388
9100000,1328594.524423,459751,32363,0.083337
9200000,1330976.614000,459885,32322,0.085298
9300000,1306027.771854,459979,32446,0.074308
9400000,1321467.809926,460408,32406,0.073151
9500000,1341931.159336,460817,32354,0.087483
9600000,1177245.962344,461002,32408,0.037780
9700000,1171655.093617,461093,32338,0.034066
9800000,1200781.938058,461132,32409,0.019039
9900000,1217063.163435,461147,32389,0.024098
10000000,1204444.521224,461127,32391,0.018535
10100000,1204641.336130,461378,32427,0.019489
10200000,1221090.055555,461453,32327,0.021143
10300000,1221261.936172,461527,32264,0.021007
10400000,1294473.270874,461693,32406,0.087484
10500000,1294201.392092,461755,32442,0.117908
10600000,1295654.378212,462223,32168,0.118782
10700000,1294813.020760,462516,32107,0.101604
10800000,1195121.324419,462381,32155,0.044237
10900000,1150747.925942,462358,32186,0.040863
11000000,1124444.659680,462408,32202,0.010044
11100000,1180772.688154,462538,32067,0.030253
11200000,1115007.361909,462567,32160,0.116013
11300000,1147895.617452,462643,32019,0.095642
11400000,1104700.369743,462990,31925,0.072319
11500000,1205539.252026,463139,31976,0.106288
11600000,1128894.781508,463488,31824,0.095184
11700000,1125529.990423,463542,31784,0.096796
11800000,1126366.053685,463601,31728,0.096608
11900000,1096915.236044,463633,31937,0.070353
12000000,1168358.188714,464085,31817,0.095908
12100000,1155194.442746,464248,31737,0.110837
12200000,1154624.708286,464081,31669,0.110055
12300000,1125701.144476,464028,31635,0.094762
12400000,1219350.870462,464326,31375,0.033438
12500000,1163344.741291,464680,31246,0.009177
12600000,1165429.135183,464998,31071,0.008928
12700000,1116567.051145,465024,31185,0.009672
12800000,1115231.617161,465145,31076,0.009527
12900000,1136794.745140,465178,31210,0.008985
13000000,1132060.543373,465532,31106,0.014532
13100000,1130410.997262,465851,31129,0.011927
13200000,1220402.310884,465820,31279,0.031995
13300000,1203006.485382,465820,31298,0.047377
13400000,1208314.337782,465687,31324,0.048174
13500000,1221921.235882,465629,31413,0.058846
13600000,1238390.808322,465539,31440,0.051105
13700000,1238389.894761,465793,31379,0.048131
13800000,1199198.125823,465902,31256,0.037917
13900000,1200497.439051,465895,31258,0.038034
14000000,1142044.071077,465962,31275,0.110065
14100000,1179854.015309,466256,31208,0.201262
14200000,1190709.591236,466298,31232,0.201323
14300000,1401907.388577,466518,31119,0.301357
14400000,1430397.651051,466680,30984,0.244837
14500000,1396692.925142,467026,30950,0.365992
14600000,1395578.022882,466931,30950,0.373407
14700000,1399595.528306,467164,30958,0.375335
14800000,1399876.955486,467260,30925,0.373767
14900000,1390042.860063,467346,31022,0.367940
15000000,1388628.768493,467414,31105,0.313285
15100000,1404243.184228,467458,31173,0.323878
15200000,1396223.570290,467731,31114,0.338757
15300000,1428141.977509,467761,31015,0.252404
15400000,1330729.679819,467936,30980,0.295194
15500000,1306223.813629,468071,31110,0.308315
15600000,1371950.766648,467995,31039,0.235573
15700000,1373228.074734,468020,30952,0.235110
15800000,1355632.688335,468244,30952,0.296817
15900000,1328543.828346,468176,30953,0.316566
16000000,1437620.421085,468316,30858,0.319811
16100000,1526282.676537,468515,30865,0.215772
16200000,1352641.577194,468561,30823,0.224191
16300000,1505341.136403,468439,30833,0.195365
16400000,1507182.779499,468339,30827,0.223370
16500000,1401785.126503,468456,30781,0.191524
16600000,1280088.737193,468378,30896,0.148777
16700000,1288068.599783,468317,30921,0.139976
16800000,1315229.354390,468465,30876,0.144159
16900000,1237886.345367,468490,30877,0.226456
17000000,1238500.086476,468658,30933,0.225934
17100000,1333717.087881,468579,30925,0.159940
17200000,1363784.197048,468684,30887,0.177650
17300000,1385254.249144,468756,30872,0.174111
17400000,1365087.196000,468937,30686,0.219988
17500000,1686074.145860,469056,30806,0.115802
17600000,1683399.691490,468917,30891,0.115666
17700000,1716532.049032,468897,30944,0.488530
17800000,1707229.692506,468964,30991,0.483906
17900000,1649448.593673,468978,30870,0.374673
18000000,1650473.691238,468844,30819,0.303605
18100000,1583585.893857,468838,30759,0.246566
18200000,1603142.862101,468926,30746,0.229161
18300000,1633787.584613,468988,30603,0.247794
18400000,1627945.156280,469221,30421,0.280536
18500000,1646024.477836,469311,30390,0.249053
18600000,1854229.652778,469446,30323,0.433435
18700000,1328154.325387,469618,30319,0.149621
18800000,1276868.422205,469504,30439,0.091535
18900000,1260991.804451,469409,30610,0.098940
19000000,1260463.056769,469344,30602,0.098746
19100000,1413320.841202,469504,30716,0.161155
19200000,1369016.907975,469563,30654,0.206223
19300000,1550703.494896,469599,30572,0.196003
19400000,1351918.004075,469662,30536,0.261096
19500000,1388605.475727,469595,30695,0.208107
19600000,1389353.572607,469631,30754,0.207761
19700000,1386817.441334,469338,30875,0.208728
19800000,1384374.921393,469633,30661,0.212156
19900000,1505000.942137,469877,30545,0.176748
20000000,1471370.195597,470166,30296,0.029425
20100000,1374363.462063,470022,30295,0.028865
20200000,1394245.597985,470060,30362,0.037354
20300000,1411316.835210,470258,30313,0.271836
20400000,1865418.603556,470157,30290,0.333411
20500000,1878108.675088,470025,30439,0.385800
20600000,1382077.890156,470086,30590,0.230837
20700000,1295709.421302,470049,30529,0.023630
20800000,1613288.544422,470235,30499,0.254737
20900000,1655735.529774,470372,30448,0.252868
21000000,1480142.301762,470487,30302,0.341365
21100000,1722706.825780,470476,30290,0.426698
21200000,1526008.818616,470558,30299,0.234986
21300000,1551422.482697,470598,30174,0.299633
21400000,1572024.653331,470460,30276,0.417552
21500000,1563484.727423,470553,30201,0.279028
21600000,1822864.086092,470580,30294,0.214748
21700000,1882523.675816,470633,30273,0.418672
21800000,1547880.670936,470613,30284,0.333519
21900000,1497612.749973,470623,30282,0.241216
22000000,1732780.577127,470778,30169,0.235223
22100000,1820884.222113,470937,30088,0.268302
22200000,1857704.568916,471116,30097,0.149974
22300000,1822326.602307,471031,30171,0.206085
22400000,1891755.039723,471113,30297,0.412818
22500000,1965269.347400,471292,30183,0.368009
22600000,2057440.152128,471260,30348,0.290258
22700000,1759482.835793,471279,30369,0.277055
22800000,1907583.441442,471450,30306,0.301427
22900000,1320691.172358,471581,30352,0.005223
23000000,1501388.551777,471712,30314,0.029381
23100000,1402229.290441,471592,30317,0.327171
23200000,1517298.552910,471604,30407,0.361039
23300000,1531958.146616,471633,30467,0.357164
23400000,1841970.294604,471857,30381,0.487404
23500000,1865052.360520,471746,30488,0.503698
23600000,1836489.459924,471682,30555,0.531621
23700000,1620051.027416,471743,30450,0.435355
23800000,1420745.086288,471788,30484,0.176649
23900000,1375748.600219,471952,30390,0.161378
24000000,1374422.458748,471913,30352,0.165680
24100000,1418919.025192,471907,30414,0.069180
24200000,1389308.861688,471926,30353,0.156075
24300000,1463674.397278,472114,30144,0.036680
24400000,1489255.829858,472113,30057,0.043736
24500000,1485697.806308,472223,30146,0.040034
24600000,1523739.384555,472305,29956,0.065870
24700000,1462323.595654,472358,30002,0.071779
24800000,1480809.562083,472281,29922,0.051467
24900000,1527155.982110,472151,29995,0.036990
25000000,1492741.398571,472106,30057,0.050382
25100000,1333931.423302,472292,29996,0.025706
25200000,1303196.674454,472478,29942,0.019787
25300000,1889988.103080,472309,30005,0.372583
25400000,1823691.119064,472452,30108,0.369484
25500000,1950208.165197,472667,29944,0.369574
25600000,1946243.631351,472845,29929,0.312883
25700000,1900084.478119,472797,30027,0.243442
25800000,1831668.771722,472985,29935,0.378483
25900000,2025642.731800,472910,29935,0.301281
26000000,1938714.104815,473042,29983,0.260431
26100000,1879315.261287,473229,29905,0.129134
26200000,1752311.976388,473298,30096,0.184037
26300000,1861517.464642,473197,30026,0.330435
26400000,1931789.011701,473283,29926,0.172172
26500000,1942669.942009,473277,29890,0.135175
26600000,1940184.602925,472976,29993,0.138010
26700000,1594181.997295,473114,29936,0.110006
26800000,1739084.225333,473138,29763,0.043398
26900000,2093800.066969,473390,29776,0.093821
27000000,2074112.734523,473360,29826,0.096613
27100000,1932309.625257,473444,29841,0.172613
27200000,1969998.237360,473522,29771,0.139408
27300000,1999026.453714,473536,29886,0.165378
27400000,2138468.492386,473691,29819,0.094088
27500000,1989575.037378,473491,29893,0.162493
27600000,1849725.971116,473366,29900,0.215149
27700000,1863896.540055,473233,29976,0.209672
27800000,1853367.490377,473401,29886,0.201086
27900000,1841418.528632,473392,30021,0.204125
28000000,1848130.073912,473439,30029,0.208560
28100000,2046873.529797,473282,30082,0.199149
28200000,2184468.370748,473283,30087,0.326770
28300000,2393093.340741,473352,29930,0.303023
28400000,1950023.696888,473313,29915,0.332686
28500000,1759694.643752,473468,29919,0.241535
28600000,2055774.762045,473300,30042,0.148543
28700000,1988366.423976,473460,30142,0.129439
28800000,2058065.348428,473681,29984,0.332257
28900000,2097748.650181,473732,29975,0.254795
29000000,2463352.847035,473868,29948,0.445042
29100000,2388750.203802,473858,30002,0.357009
29200000,2400191.278178,473887,29895,0.361853
29300000,2482484.673843,473853,29812,0.272604
29400000,2213879.238436,473872,29729,0.488337
29500000,2423951.729000,473844,29752,0.342483
29600000,2525540.448010,473943,29700,0.282754
29700000,2543685.445173,474169,29670,0.385816
29800000,2078899.516334,474217,29684,0.209356
29900000,2092169.029824,474222,29783,0.215252
30000000,1804169.425186,474124,29784,0.044999
30100000,1647858.971182,474013,29837,0.056341
30200000,1572752.569140,473981,29781,0.037580
30300000,1797058.103477,474169,29658,0.037978
30400000,1991664.516680,474229,29620,0.010529
30500000,1586015.187777,474154,29555,0.286940
30600000,1736294.317994,474198,29474,0.235743
30700000,2102425.754340,474288,29455,0.304545
30800000,2119464.722951,474337,29496,0.413307
30900000,2159060.473762,474459,29447,0.392049
31000000,2088057.803273,474370,29479,0.417994
31100000,2088360.336799,474193,29491,0.420519
31200000,1849373.815920,474592,29391,0.372862
31300000,1836178.925403,474737,29292,0.381853
31400000,1791923.609008,474885,29162,0.401915
31500000,2293797.592987,474897,29189,0.570525
31600000,2268773.879521,474884,29166,0.574076
31700000,2015225.219306,474687,29335,0.528300
31800000,2016293.634901,474501,29513,0.511297
31900000,1903498.440823,474370,29603,0.541080
32000000,1902629.174488,474557,29389,0.531549
32100000,1960574.497217,474567,29487,0.557782
32200000,2175418.271210,474412,29439,0.537497
32300000,2212947.913856,474417,29454,0.531032
32400000,2143695.058159,474347,29537,0.493161
32500000,1843350.144179,474299,29552,0.395367
32600000,1844706.741328,474451,29600,0.419288
32700000,1832890.375614,474486,29643,0.419617
32800000,1912055.289831,474587,29644,0.398771
32900000,1957200.554828,474634,29467,0.228597
33000000,1938407.721644,474578,29531,0.255002
33100000,1882577.279608,474655,29431,0.254213
33200000,1994715.515693,474687,29583,0.217570
33300000,2540312.047942,474707,29573,0.626476
33400000,2327813.178148,474636,29675,0.381686
33500000,2660705.520886,474620,29784,0.716075
33600000,1782782.108608,474594,29803,0.100582
33700000,1282497.042954,474569,29763,0.009909
33800000,2009241.914861,474640,29737,0.384891
33900000,1917888.400038,474763,29778,0.409442
34000000,1832693.232281,474850,29794,0.349246
34100000,1755557.741328,474899,29704,0.317330
34200000,1928700.257904,475122,29540,0.373374
34300000,1507843.788193,475149,29619,0.035213
34400000,1551870.039733,475038,29620,0.038097
34500000,1540959.218669,474880,29579,0.058433
34600000,1680410.335662,475052,29644,0.213263
34700000,1656878.510589,475072,29706,0.213105
34800000,1555341.685738,475154,29668,0.237472
34900000,1661999.953569,475338,29563,0.165969
35000000,1683606.668538,475450,29466,0.011453
35100000,1553724.304979,475538,29373,0.036312
35200000,1814325.273172,475529,29646,0.435573
35300000,1976657.406722,475584,29534,0.361104
35400000,1634516.707568,475646,29474,0.258983
35500000,1971611.231089,475693,29450,0.070554
35600000,1954611.994196,475718,29402,0.276816
35700000,2115477.964779,475617,29280,0.437411
35800000,1829013.578939,475754,
