step,rg2
100000,53275.491260
200000,54928.142621
300000,56203.665926
400000,57297.622560
500000,58209.825193
600000,59118.713094
700000,59942.623456
800000,60679.583787
900000,61405.883432
1000000,62057.480137
1100000,62739.690172
1200000,63282.276905
1300000,63852.326193
1400000,64333.276798
1500000,64843.988495
1600000,65394.862078
1700000,65848.831521
1800000,66329.993778
1900000,66770.929605
2000000,67275.777230
2100000,67666.081950
2200000,68095.837231
2300000,68542.088362
2400000,68967.415959
2500000,69389.021610
2600000,69805.161377
2700000,70143.291951
2800000,70530.448776
2900000,70886.530476
3000000,71266.725958
3100000,71620.340999
3200000,71938.439505
3300000,72225.634453
3400000,72560.752508
3500000,72873.247370
3600000,73205.034925
3700000,73504.143647
3800000,73782.744681
3900000,74017.695778
4000000,74262.775861
4100000,74570.240372
4200000,74840.844461
4300000,75165.779626
4400000,75429.671427
4500000,75724.230829
4600000,75936.781052
4700000,76202.034450
4800000,76431.837527
4900000,76703.578204
5000000,76962.354565
5100000,77209.194044
5200000,77401.264746
5300000,77671.391885
5400000,77878.574955
5500000,78089.017463
5600000,78343.606378
5700000,78554.208055
5800000,78789.670876
5900000,78981.702421
6000000,79148.523543
6100000,79444.538530
6200000,79659.892105
6300000,79880.908632
6400000,80136.831029
6500000,80285.780651
6600000,80433.238119
6700000,80683.616631
6800000,80762.322300
6900000,81017.060893
7000000,81203.364626
7100000,81368.208158
7200000,81585.654150
7300000,81744.033034
7400000,81895.687301
7500000,82168.691287
7600000,82342.095380
7700000,82491.903695
7800000,82640.428046
7900000,82792.949601
8000000,82956.274420
8100000,83193.006957
8200000,83312.595544
8300000,83455.324755
8400000,83741.031350
8500000,83953.509648
8600000,84063.006049
8700000,84238.480040
8800000,84422.805220
8900000,84620.670072
9000000,84731.342519
9100000,84860.530379
9200000,84970.693894
9300000,85216.015767
9400000,85290.778364
9500000,85440.441326
9600000,85582.904211
9700000,85748.074000
9800000,85859.416764
9900000,86100.879005
10000000,86154.431829
10100000,86290.215192
10200000,86373.154093
10300000,86568.822969
10400000,86721.094113
10500000,86908.904906
10600000,87004.246499
10700000,87094.967379
10800000,87295.947806
10900000,87378.207958
11000000,87453.500208
11100000,87610.890623
11200000,87786.308412
11300000,87873.804817
11400000,87940.515507
11500000,88062.323292
11600000,88096.160418
11700000,88304.764292
11800000,88378.488244
11900000,88524.468953
12000000,88599.067222
12100000,88700.582394
12200000,88842.105268
12300000,88952.182127
12400000,89072.659194
12500000,89193.723225
12600000,89292.399814
12700000,89383.843990
12800000,89470.359750
12900000,89556.209434
13000000,89677.802187
13100000,89863.924506
13200000,90014.286732
13300000,90107.661271
13400000,90208.978439
13500000,90304.066409
13600000,90438.974346
13700000,90506.680724
13800000,90548.748505
13900000,90667.864891
14000000,90766.862037
14100000,90975.869071
14200000,91056.051996
14300000,91105.090509
14400000,91172.013380
14500000,91292.169183
14600000,91448.255884
14700000,91509.274406
14800000,91612.485850
14900000,91654.602107
15000000,91752.663501
15100000,91796.655487
15200000,91908.711773
15300000,91983.226413
15400000,92060.567039
15500000,92169.967747
15600000,92250.050462
15700000,92459.674584
15800000,92475.138544
15900000,92616.595276
16000000,92772.540276
16100000,92923.907083
16200000,92953.220394
16300000,93012.470540
16400000,93058.992385
16500000,93179.694006
16600000,93277.104743
16700000,93434.022615
16800000,93591.155422
16900000,93619.372116
17000000,93677.440107
17100000,93729.204832
17200000,93881.101374
17300000,93961.943368
17400000,93998.685926
17500000,94067.876369
17600000,94146.970124
17700000,94253.933927
17800000,94362.472318
17900000,94470.623584
18000000,94500.814171
18100000,94575.222362
18200000,94673.137648
18300000,94786.413537
18400000,94813.064658
18500000,94874.033506
18600000,94997.235972
18700000,95107.828692
18800000,95193.528549
18900000,95327.835965
19000000,95419.855387
19100000,95479.893175
19200000,95550.923490
19300000,95683.269788
19400000,95748.781462
19500000,95843.418407
19600000,95927.849779
19700000,95970.541163
19800000,96135.698229
19900000,96207.532292
20000000,96311.513633
20100000,96402.770651
20200000,96446.440020
20300000,96518.979621
20400000,96647.316001
20500000,96726.029280
20600000,96773.308814
20700000,96803.415511
20800000,97693.633797
20900000,97780.478128
21000000,97823.736713
