step,rg2,perim,cycles,asph,movfrac
50000,2833466.585030,478147,29071,0.569227,0.2656
100000,3050605.819792,478146,29078,0.595849,0.2500
150000,2978719.053812,478060,29122,0.480173,0.2734
200000,2690297.014298,478051,29192,0.362492,0.2734
250000,2668377.827422,477765,29296,0.374273,0.3516
300000,3887032.913915,477776,29332,0.709777,0.3125
350000,2334149.108934,477926,29278,0.299017,0.2734
400000,2461507.709089,477914,29187,0.382788,0.2969
450000,2692094.583823,477932,29075,0.528575,0.2578
500000,2611086.505582,477903,29083,0.525441,0.3438
550000,3119910.854199,478029,29039,0.621204,0.3047
600000,2728704.341718,478152,29086,0.415493,0.3281
650000,2542470.827284,478209,29116,0.474377,0.3125
700000,2506587.171876,478076,29126,0.527754,0.2578
750000,4207105.630493,477948,29236,0.802216,0.3359
800000,4309801.233814,477884,29252,0.858923,0.2500
850000,4133951.222119,477966,29277,0.764817,0.3047
900000,4142109.084054,477991,29106,0.751898,0.3359
950000,4026683.054186,478043,29111,0.690796,0.2578
1000000,2411318.675867,478130,29035,0.276057,0.2891
1050000,2203925.235556,478043,29011,0.114362,0.2656
1100000,2535554.778378,478010,29030,0.274551,0.2969
1150000,2488266.201575,478063,28995,0.266597,0.3047
1200000,2113635.015272,478089,29005,0.032461,0.2656
1250000,2314089.390831,477949,29002,0.187340,0.2734
1300000,2077949.351110,477973,29005,0.042477,0.2734
1350000,2550537.378079,477925,29046,0.189214,0.3125
1400000,2517343.491896,477891,29099,0.215469,0.3203
1450000,1871039.304283,478006,29089,0.102837,0.2812
1500000,1976816.257532,477923,29054,0.136756,0.3047
1550000,1817489.781318,478060,29034,0.122964,0.3203
1600000,3313923.318918,478075,29010,0.589619,0.3125
1650000,2954356.069794,478067,29013,0.637424,0.2812
1700000,3007516.732989,477909,29024,0.640410,0.3125
1750000,3354678.924106,477881,29069,0.735074,0.3281
1800000,3362513.152097,477869,29116,0.726660,0.2656
1850000,3429793.497619,478093,29152,0.707635,0.3359
1900000,3432702.871010,477944,29183,0.708380,0.2578
1950000,3525890.268948,477731,29317,0.745258,0.2812
2000000,3526517.572886,477653,29423,0.745252,0.3828
2050000,4101386.013248,477553,29490,0.807069,0.2031
2100000,3849175.274255,477476,29560,0.636184,0.2734
2150000,2464166.057561,477472,29560,0.366213,0.2109
2200000,4012907.301554,477422,29489,0.813636,0.2812
2250000,3136087.918027,477261,29597,0.584964,0.2734
2300000,2774990.445175,477239,29552,0.568644,0.3047
