step,rg2,perim,cycles,asph,movfrac
100000,10208024.491454,1746049,153467,0.509545,0.3594
200000,10222592.284991,1746997,153226,0.509384,0.3750
300000,10224193.651982,1747767,153007,0.509409,0.3750
400000,10225321.828250,1748650,152764,0.512020,0.3125
500000,10191638.062778,1749365,152523,0.507140,0.3828
600000,10148837.397777,1750087,152119,0.488538,0.3672
700000,10142440.480201,1750919,151779,0.491191,0.3047
800000,10131928.291844,1751631,151671,0.492558,0.3047
900000,10131941.510051,1752487,151462,0.487272,0.3750
1000000,9903997.871547,1753381,151108,0.420915,0.3438
1100000,10707105.653977,1753955,151046,0.403311,0.3906
1200000,10818934.257725,1754692,150686,0.414203,0.3516
1300000,8853070.609622,1755524,150293,0.235349,0.3594
