step,rg2,perim,cycles,asph,movfrac
100000,19790575.032303,1768795,146583,0.816932,0.3672
200000,17556429.887418,1769297,146616,0.699096,0.3438
300000,16708723.617803,1769972,146370,0.682468,0.3203
400000,16716136.379346,1770648,146136,0.682228,0.3281
500000,16149841.435798,1771097,146076,0.734138,0.3516
600000,16745244.198263,1771688,145897,0.710834,0.3828
700000,16743935.925308,1772351,145798,0.710770,0.3906
800000,17978147.695974,1772872,145846,0.639108,0.3672
900000,13307940.192698,1773297,145919,0.365800,0.3438
1000000,12470714.206234,1773848,145664,0.403779,0.3672
1100000,9274558.600345,1774624,145499,0.375442,0.2969
1200000,9249790.622984,1775160,145412,0.374278,0.3438
1300000,14994236.219940,1775623,145096,0.528174,0.3438
1400000,9648733.992471,1776106,145003,0.313097,0.4141
1500000,14910093.976791,1776744,144840,0.527351,0.3828
1600000,14961216.393412,1777417,144665,0.527732,0.2812
1700000,16001238.512905,1777875,144418,0.496004,0.2891
1800000,16227685.319573,1778319,144245,0.510306,0.2812
1900000,16271914.733159,1779150,144023,0.576751,0.3594
2000000,16286240.813479,1779712,143934,0.577562,0.3125
2100000,16243349.092744,1780318,143636,0.576522,0.3047
2200000,16245258.299711,1780811,143445,0.576367,0.3438
2300000,16348262.483229,1781394,143203,0.675278,0.3047
2400000,9527387.761845,1781967,143096,0.269305,0.2812
2500000,9338548.761010,1782606,142955,0.271343,0.3203
2600000,12511138.590732,1783196,142704,0.066943,0.3359
2700000,12513481.590633,1783601,142593,0.066921,0.3438
