step,rg2,perim,cycles,asph,movfrac
50000,2714840.094790,477934,29029,0.193173,0.3203
100000,3065511.321967,477894,28984,0.374836,0.2891
150000,4021450.941389,477897,29031,0.852486,0.3438
200000,4019346.507119,477878,29092,0.862092,0.3750
250000,4014603.087126,477791,29146,0.862624,0.3359
300000,4004213.067707,477845,28965,0.854742,0.2891
350000,4056479.655416,477779,28959,0.628114,0.2578
400000,4206011.109456,477720,29019,0.670383,0.2812
450000,3853274.782961,477685,28908,0.658485,0.3047
500000,3797676.459390,477732,28907,0.699792,0.3672
550000,4018894.319329,477716,28867,0.774789,0.3594
600000,3408906.060318,477710,29005,0.751365,0.3906
650000,3634473.065588,477856,28986,0.817591,0.2656
700000,3542789.554643,477779,29049,0.522822,0.2500
750000,4082361.353878,477820,28977,0.766783,0.2266
800000,3691694.622888,477810,29002,0.687271,0.2422
850000,3686023.596190,477747,29048,0.529292,0.2500
900000,1953714.302716,477554,29173,0.354803,0.3672
950000,1956794.076841,477489,29187,0.351771,0.3438
1000000,1683414.324658,477525,29171,0.176132,0.2969
1050000,4260517.345843,477719,29163,0.675782,0.2188
1100000,3297746.070328,477693,29223,0.088409,0.2656
1150000,2757389.447360,477620,29191,0.014387,0.2969
1200000,2552184.278268,477630,29246,0.083525,0.2969
1250000,2427392.254606,477641,29180,0.229798,0.3203
1300000,2565093.833858,477641,29149,0.232100,0.2812
1350000,2355416.000674,477706,29165,0.172495,0.2266
1400000,3239063.201412,477660,29202,0.540177,0.2969
1450000,2776365.703935,477550,29187,0.427867,0.2969
1500000,1598954.683121,477618,29199,0.048002,0.4141
1550000,1650829.902535,477518,29291,0.057141,0.3516
1600000,2030782.807434,477394,29399,0.016925,0.2578
1650000,2005604.229166,477434,29418,0.020880,0.3125
1700000,3014005.032627,477291,29458,0.521206,0.2969
1750000,2621319.928175,477262,29389,0.153354,0.3125
1800000,2537211.256463,477160,29457,0.158522,0.2969
1850000,2556535.323685,477229,29356,0.162053,0.3359
1900000,2466009.272480,477195,29356,0.240508,0.3281
1950000,2477390.136406,477272,29406,0.254050,0.2109
2000000,2512103.439961,477244,29414,0.474634,0.2891
2050000,2573449.602026,477336,29380,0.495222,0.2891
2100000,2715564.406769,477253,29423,0.233776,0.2891
2150000,2435324.782765,477183,29532,0.232131,0.2578
2200000,2483384.732496,477223,29516,0.285755,0.2969
2250000,2045024.173580,477247,29463,0.058730,0.2500
2300000,2081456.766821,477134,29479,0.086141,0.2500
2350000,2047961.259654,477169,29460,0.082521,0.3125
2400000,2018796.799728,477187,29406,0.077506,0.3125
2450000,2107772.683896,477352,29263,0.225595,0.3516
2500000,2683150.781249,477369,29293,0.316937,0.2734
2550000,2970637.922536,477335,29220,0.143098,0.3203
2600000,2800866.028041,477394,29094,0.135616,0.2891
