step,rg2,perim,cycles,asph
8850000,448410.260934,119688,7289,0.317916
8900000,448213.282265,119632,7321,0.318786
8950000,449318.277121,119600,7219,0.324629
9000000,456078.994928,119417,7324,0.325844
9050000,456599.107111,119704,7338,0.327466
9100000,454342.857719,119595,7308,0.326970
9150000,453510.034996,119579,7337,0.325268
9200000,451271.469112,119518,7398,0.278600
9250000,451668.789786,119436,7423,0.280541
9300000,469615.367883,119427,7445,0.271494
9350000,469567.882624,119447,7431,0.271812
9400000,468651.713333,119462,7415,0.270412
9450000,465119.370526,119536,7273,0.266104
9500000,466497.266077,119363,7427,0.268392
9550000,466336.701332,119537,7240,0.268749
9600000,465922.763073,119427,7243,0.268394
9650000,467816.552916,119416,7328,0.270665
9700000,468064.497815,119338,7331,0.271995
9750000,468522.397767,119330,7405,0.269903
9800000,469670.694567,119548,7365,0.268355
9850000,474646.269617,119530,7305,0.278127
9900000,476123.494972,119275,7478,0.283859
9950000,473890.135366,119359,7421,0.283727
10000000,472706.998208,119442,7373,0.283882
10050000,472832.216138,119205,7346,0.284507
10100000,472868.604475,119185,7435,0.285088
10150000,474836.890742,119118,7396,0.286800
10200000,541421.910298,119019,7457,0.300646
10250000,531364.904933,119216,7338,0.273530
10300000,531207.438461,119315,7296,0.273138
10350000,532258.853991,119264,7237,0.278254
10400000,532844.148624,119318,7215,0.280685
10450000,533100.076540,119222,7340,0.281361
10500000,532866.091388,119335,7376,0.281348
10550000,531925.066988,119249,7436,0.280704
10600000,533178.848553,119306,7268,0.281616
10650000,534382.212459,119211,7314,0.283084
10700000,533241.596935,119390,7340,0.279230
10750000,535827.320982,119384,7426,0.282697
10800000,534377.638452,119332,7421,0.280167
10850000,502150.261814,119378,7367,0.391749
10900000,497803.682949,119344,7383,0.330152
10950000,496087.577979,119550,7298,0.331178
11000000,565934.860348,119453,7308,0.461388
11050000,567290.794654,119352,7380,0.462179
11100000,567224.834811,119483,7102,0.461432
11150000,568652.763275,119465,7173,0.463771
11200000,569205.923193,119553,7248,0.463976
11250000,569587.061889,119493,7266,0.463842
11300000,568191.304962,119395,7283,0.462495
11350000,568128.807461,119425,7284,0.463019
11400000,567832.530147,119435,7378,0.462928
11450000,550834.405086,119443,7352,0.444174
11500000,546766.336064,119559,7238,0.442252
11550000,534951.233661,119454,7250,0.437158
11600000,537487.878455,119400,7251,0.438052
11650000,539388.473766,119185,7396,0.440593
11700000,539329.470963,119134,7452,0.439593
11750000,539091.671097,119225,7423,0.440222
11800000,541150.200826,119327,7340,0.440457
11850000,539984.905778,119494,7339,0.440144
11900000,539651.328011,119544,7274,0.440483
11950000,542386.084286,119515,7278,0.427914
12000000,555225.835434,119614,7221,0.461243
12050000,555387.724484,119656,7156,0.461688
12100000,555063.350533,119797,7050,0.461601
12150000,554720.547960,119723,7118,0.551909
12200000,552204.851256,119606,7246,0.551017
12250000,551319.732042,119743,7210,0.548487
12300000,551039.264464,119692,7324,0.543867
12350000,550108.281171,119552,7337,0.544292
12400000,540080.478318,119491,7174,0.575736
12450000,541439.916130,119313,7325,0.576442
12500000,536434.963444,119318,7391,0.633163
12550000,542068.447122,119348,7305,0.638803
12600000,541875.471570,119318,7378,0.639490
12650000,543784.275964,119276,7460,0.639875
12700000,543471.933483,119385,7414,0.639395
12750000,467714.881936,119337,7316,0.317439
12800000,468159.765374,119223,7278,0.319593
12850000,452257.217101,119322,7244,0.451084
12900000,456217.438994,119122,7443,0.445664
12950000,456316.064701,119126,7355,0.444459
13000000,455087.449189,119351,7330,0.443495
13050000,454453.152756,119094,7393,0.443206
13100000,453499.618945,119156,7357,0.441098
13150000,455029.515311,119038,7332,0.442707
13200000,454371.871274,119192,7376,0.442189
13250000,453703.972346,119230,7315,0.442182
13300000,454235.447813,119175,7355,0.442327
13350000,453427.368202,119335,7319,0.440847
13400000,454081.233369,119277,7201,0.441525
13450000,454379.813905,119208,7235,0.442395
13500000,454194.902793,119270,7261,0.442006
13550000,385631.987755,119188,7237,0.401035
13600000,385745.210425,119204,7211,0.401467
13650000,385230.935930,119075,7382,0.399834
13700000,391823.638924,119316,7242,0.401462
13750000,394263.821131,119405,7236,0.402542
13800000,392995.240986,119428,7262,0.399977
13850000,394552.205252,119320,7364,0.400992
13900000,392166.487458,119306,7225,0.400714
13950000,392455.192715,119370,7222,0.400834
14000000,391746.266211,119413,7203,0.400215
14050000,392180.437994,119343,7299,0.401137
14100000,391258.388419,119451,7336,0.400674
14150000,391902.153022,119307,7309,0.401597
14200000,381120.531075,119259,7311,0.399530
14250000,374855.211517,119272,7324,0.394827
14300000,347641.582107,119385,7354,0.334167
14350000,348802.021048,119416,7329,0.334984
14400000,348894.010544,119388,7357,0.335737
14450000,350295.251445,119349,7302,0.359738
14500000,305772.577674,119459,7258,0.027501
14550000,305446.662432,119579,7336,0.027133
14600000,305257.275443,119741,7192,0.027062
14650000,304296.485849,119671,7190,0.026504
14700000,304364.888079,119766,7173,0.039586
14750000,305151.822562,119675,7305,0.039866
14800000,307892.502585,119567,7303,0.041370
14850000,307743.969922,119543,7283,0.041003
14900000,324708.657412,119424,7254,0.119362
14950000,324678.425939,119344,7299,0.121215
15000000,325348.754718,119500,7212,0.120691
15050000,325076.453216,119531,7312,0.121545
15100000,325512.829538,119669,7307,0.122808
15150000,325405.261138,119308,7415,0.124101
15200000,410470.035126,119577,7287,0.202606
15250000,412390.043071,119505,7262,0.132742
15300000,411287.718708,119445,7287,0.132907
15350000,412160.113384,119655,7210,0.133885
15400000,410969.437516,119623,7283,0.132672
15450000,412562.983158,119638,7277,0.132771
15500000,412054.978868,119554,7261,0.131147
15550000,412682.914385,119451,7408,0.128619
15600000,412649.919975,119340,7445,0.130056
15650000,410141.211737,119418,7370,0.130247
15700000,412825.938886,119270,7410,0.129808
15750000,413207.464437,119197,7298,0.129926
15800000,412731.446479,119293,7359,0.128258
15850000,411211.229264,119261,7379,0.128824
15900000,411237.639515,119262,7450,0.127800
15950000,411750.986656,118895,7466,0.119919
16000000,408136.658006,118827,7504,0.120609
16050000,409187.923084,118930,7545,0.119874
16100000,415806.391893,119143,7531,0.012110
16150000,416169.016370,119450,7418,0.013097
16200000,415180.125359,119480,7260,0.012893
16250000,413964.240314,119385,7390,0.011051
16300000,414033.483262,119141,7462,0.011533
16350000,415194.701173,119270,7433,0.011333
16400000,419063.124349,119380,7364,0.008021
16450000,419009.576588,119280,7431,0.007144
16500000,419225.004532,119289,7304,0.007435
16550000,419707.493132,119347,7274,0.007375
16600000,420937.294440,119242,7368,0.007640
16650000,420546.905449,119290,7399,0.007829
16700000,397147.536651,119336,7425,0.179758
16750000,376142.912362,119264,7371,0.162817
16800000,376388.138203,119269,7317,0.161230
16850000,375872.738606,119306,7271,0.161701
16900000,385172.815114,119547,7312,0.124684
16950000,385193.880071,119572,7151,0.124607
17000000,385513.640503,119569,7170,0.125706
17050000,384688.292954,119566,7281,0.126881
17100000,384206.821330,119545,7314,0.125590
17150000,453172.144920,119342,7428,0.148944
17200000,452133.339922,119334,7404,0.140472
17250000,451482.194196,119341,7292,0.142180
17300000,452297.757442,119437,7268,0.142155
17350000,452574.203508,119452,7339,0.143070
17400000,452942.967156,119567,7308,0.141372
17450000,452868.890424,119464,7298,0.141275
17500000,450470.349920,119356,7550,0.138977
17550000,451554.015607,119387,7507,0.136308
17600000,452361.473866,119500,7314,0.130859
17650000,453038.976347,119604,7266,0.136006
17700000,452293.605407,119767,7271,0.134838
17750000,451240.102567,119697,7265,0.133801
17800000,451787.812555,119735,7187,0.134793
17850000,451415.253447,119711,7190,0.135448
17900000,451320.928055,119719,7147,0.138104
17950000,451788.032293,119823,7108,0.137043
18000000,452056.543785,119869,7166,0.138196
18050000,454090.246678,119820,7282,0.137324
18100000,454414.502207,119752,7342,0.137806
18150000,453697.106767,119815,7250,0.136804
18200000,449784.946684,119970,7196,0.189484
18250000,450158.613504,120050,7096,0.190577
18300000,450898.060381,119968,7216,0.190465
18350000,450586.867609,119821,7210,0.190551
18400000,462203.688392,119688,7342,0.202901
18450000,460112.223189,119842,7289,0.202861
18500000,470139.413166,119716,7236,0.214393
18550000,469554.501488,119556,7376,0.217505
18600000,470281.603078,119511,7476,0.215563
18650000,471666.329176,119571,7387,0.209016
18700000,471945.642142,119580,7227,0.210530
18750000,471635.713293,119721,7226,0.210884
18800000,471378.380852,119849,7237,0.210057
18850000,470145.916061,119897,7166,0.201355
18900000,467512.577587,119788,7155,0.268778
18950000,468008.424968,119751,7157,0.267630
19000000,457660.262383,119840,7162,0.233933
19050000,457473.046384,119649,7171,0.235024
19100000,456949.912501,119509,7209,0.232954
19150000,415715.622028,119497,7156,0.312429
19200000,417012.190375,119483,7219,0.312530
19250000,417516.477998,119489,7191,0.317354
19300000,416869.305668,119552,7152,0.317632
19350000,417799.820810,119726,7137,0.317544
19400000,371169.487915,119623,7181,0.030246
19450000,371672.871826,119638,7122,0.030320
19500000,372533.853583,119679,7095,0.035632
19550000,382464.324642,119614,7141,0.162070
19600000,383148.526545,119525,7292,0.161993
19650000,380342.041806,119706,7251,0.158954
19700000,372435.969222,119675,7244,0.130862
19750000,373240.553730,119548,7309,0.131570
19800000,373097.443769,119499,7291,0.131775
19850000,372857.620027,119691,7290,0.131446
19900000,369986.483151,119676,7275,0.133687
19950000,369983.371627,119454,7331,0.133073
20000000,369779.122200,119438,7365,0.132344
20050000,370186.124045,119585,7216,0.133264
20100000,370546.099277,119524,7239,0.132421
20150000,525509.401736,119490,7369,0.421570
20200000,525094.708554,119539,7261,0.422027
20250000,524877.594151,119520,7290,0.421415
20300000,524473.382231,119503,7244,0.421367
20350000,528229.905635,119400,7330,0.430802
20400000,524237.240375,119497,7322,0.427211
20450000,523875.286050,119463,7262,0.427840
20500000,527551.180302,119418,7228,0.428444
20550000,543197.929980,119403,7306,0.437704
20600000,544506.676179,119560,7242,0.438874
20650000,539095.014238,119624,7187,0.434905
20700000,539811.982216,119569,7190,0.435284
20750000,539263.424180,119507,7155,0.433807
20800000,518957.645707,119508,7266,0.407418
20850000,520074.443358,119331,7382,0.407622
20900000,519819.849485,119438,7376,0.407288
20950000,519649.236536,119476,7243,0.407966
21000000,518453.006007,119512,7182,0.409705
21050000,450688.935053,119491,7153,0.421472
21100000,450633.450273,119275,7291,0.419439
21150000,498341.025121,119387,7215,0.650815
21200000,497307.318381,119487,7174,0.650721
21250000,495223.765269,119356,7180,0.649277
21300000,495864.545424,119354,7224,0.649357
21350000,498002.900083,119516,7228,0.652391
21400000,491960.374999,119552,7214,0.681174
21450000,490947.576525,119611,7199,0.680705
21500000,491778.438397,119661,7268,0.682573
21550000,489556.472298,119472,7271,0.682915
21600000,509235.009136,119394,7362,0.699423
21650000,508196.869180,119467,7293,0.697705
21700000,507224.003141,119588,7250,0.697622
21750000,510658.803708,119486,7332,0.703204
21800000,510838.784172,119432,7313,0.703174
21850000,511718.045637,119509,7268,0.703143
21900000,512048.899483,119645,7293,0.704006
21950000,509935.261385,119520,7338,0.701468
22000000,511286.923435,119474,7270,0.702751
22050000,511608.976285,119531,7195,0.702762
22100000,511064.478156,119248,7361,0.702765
22150000,511532.946680,119424,7271,0.702925
22200000,509915.542449,119334,7299,0.702654
22250000,509943.130050,119213,7437,0.699928
22300000,512045.529405,119150,7398,0.704941
22350000,511739.113177,119364,7391,0.704145
22400000,510913.711549,119434,7265,0.703693
22450000,510285.266768,119255,7259,0.704340
22500000,510200.059036,119379,7343,0.703822
22550000,531873.257410,119341,7279,0.525343
22600000,532674.908270,119356,7366,0.526236
22650000,533303.756086,119422,7278,0.526804
22700000,528703.629340,119472,7188,0.522879
22750000,527628.888953,119408,7246,0.522847
22800000,527020.871100,119550,7277,0.522349
22850000,528573.601349,119623,7243,0.522673
22900000,528209.102446,119671,7298,0.521892
22950000,538022.203188,119496,7361,0.563217
23000000,537404.754998,119594,7290,0.563170
23050000,537089.535551,119553,7305,0.562819
23100000,536448.647416,119600,7286,0.566017
23150000,516248.039654,119642,7235,0.574250
23200000,517673.901473,119638,7260,0.575353
23250000,519078.003923,119566,7292,0.575740
23300000,518776.341289,119624,7312,0.575395
23350000,529249.205755,119654,7291,0.588963
23400000,548307.706501,119806,7289,0.544576
23450000,548006.701564,119789,7225,0.544516
23500000,548505.502406,119791,7236,0.545222
23550000,550796.611842,119629,7273,0.552765
23600000,550445.329936,119789,7119,0.552103
23650000,550100.140421,119727,7163,0.551913
23700000,550607.875446,119748,7203,0.552589
23750000,551321.436651,119860,7168,0.554492
23800000,550517.485745,119574,7293,0.552100
23850000,550420.132433,119610,7333,0.552022
23900000,550192.361873,119723,7136,0.545879
23950000,551134.453038,119555,7253,0.545944
24000000,738647.364795,119655,7171,0.718160
24050000,740455.022428,119669,7242,0.719133
24100000,739422.145675,119437,7281,0.719123
24150000,738988.762067,119472,7340,0.719622
24200000,739173.225043,119368,7237,0.719511
24250000,739077.716235,119372,7192,0.720648
24300000,737724.836033,119568,7166,0.726981
24350000,736921.780829,119708,7222,0.728028
24400000,738047.887168,119850,7072,0.728949
24450000,737025.744044,119823,7044,0.729357
24500000,735451.475505,119710,7163,0.729078
24550000,734924.724788,119676,7190,0.728581
24600000,735747.509749,119749,7119,0.727769
24650000,747884.128275,119866,7195,0.683034
24700000,747159.897902,119731,7202,0.682941
24750000,744068.892507,119612,7326,0.679799
24800000,742104.230992,119536,7301,0.678078
24850000,741976.256910,119582,7324,0.678462
24900000,743419.678513,119478,7227,0.677977
24950000,743524.669419,119504,7243,0.677881
25000000,742309.469209,119812,7152,0.675209
25050000,742974.844786,119869,7230,0.675738
25100000,742110.792330,120098,7144,0.675303
25150000,472910.536346,120057,7102,0.433382
25200000,473585.067659,119985,7148,0.432686
25250000,473009.743301,119707,7210,0.431154
25300000,472333.147112,119798,7162,0.427400
25350000,471014.377912,119717,7189,0.424191
25400000,454359.397724,119749,7168,0.348355
25450000,454341.484274,119601,7242,0.346513
25500000,455453.219468,119529,7293,0.348450
25550000,453538.667942,119455,7409,0.347643
25600000,453271.574999,119670,7206,0.346942
25650000,452686.283511,119569,7261,0.348326
25700000,453972.817300,119515,7361,0.349477
25750000,452584.097575,119503,7238,0.345718
25800000,453300.977789,119544,7270,0.348995
25850000,453124.235889,119688,7193,0.350113
25900000,458084.872055,119610,7170,0.357430
25950000,457623.274411,119617,7258,0.355032
26000000,459633.013850,119663,7157,0.357771
26050000,459363.069293,119428,7187,0.362513
26100000,459299.346358,119448,7249,0.362091
26150000,459611.187458,119558,7229,0.363754
26200000,459498.978190,119427,7202,0.364081
26250000,458378.722550,119393,7295,0.362539
26300000,458887.260380,119535,7329,0.362419
26350000,458388.139004,119344,7289,0.363106
26400000,461398.465163,119511,7187,0.348133
26450000,461192.718322,119555,7184,0.347549
26500000,476256.981366,119631,7161,0.358238
26550000,466160.898338,119473,7220,0.337240
26600000,466587.555971,119413,7150,0.337608
26650000,466610.844237,119399,7152,0.339034
26700000,466115.633430,119272,7213,0.338472
26750000,459506.693966,119244,7280,0.322206
26800000,458876.234777,119374,7133,0.321708
26850000,460290.729537,119616,7193,0.322131
26900000,462694.462260,119473,7251,0.316110
26950000,469058.800184,119498,7213,0.336540
27000000,468639.023454,119589,7254,0.325112
27050000,469867.260009,119773,7113,0.327759
27100000,469139.762124,119910,7088,0.326159
27150000,468494.788130,119835,7160,0.326624
27200000,474264.991011,119850,7173,0.331021
27250000,473947.336136,119721,7215,0.334529
27300000,472356.778648,119710,7301,0.335359
27350000,477649.943492,119732,7187,0.340582
27400000,476849.348998,119723,7134,0.340889
27450000,476383.338427,119714,7123,0.325666
27500000,476605.842093,119548,7196,0.323715
27550000,475676.682140,119425,7251,0.323159
27600000,469953.807828,119298,7335,0.316668
27650000,470474.965690,119341,7317,0.317115
27700000,469586.704456,119387,7276,0.313842
27750000,471881.493186,119330,7368,0.317605
27800000,470662.599364,119417,7391,0.316452
27850000,471782.450087,119406,7294,0.317450
27900000,469613.600765,119453,7304,0.324992
27950000,467974.534265,119482,7306,0.321698
28000000,467810.424614,119532,7296,0.323137
28050000,469317.713466,119463,7246,0.323681
28100000,468899.265793,119434,7280,0.323330
28150000,467670.080391,119333,7299,0.322230
28200000,467668.979069,119505,7221,0.322177
28250000,465988.326827,119509,7138,0.317553
28300000,463582.705630,119568,7198,0.316666
28350000,529043.738110,119855,7177,0.356277
28400000,527296.697422,119606,7304,0.354070
28450000,478744.984521,119519,7293,0.533795
28500000,478026.701899,119572,7228,0.534289
28550000,478213.068108,119662,7290,0.533356
28600000,478117.041919,119558,7306,0.532450
28650000,478142.632022,119629,7229,0.532345
28700000,479021.566383,119641,7202,0.530133
28750000,710457.746673,119666,7303,0.741753
28800000,710362.336120,119590,7315,0.741763
28850000,710659.366125,119632,7245,0.740867
28900000,712199.927817,119599,7204,0.741508
28950000,712651.691888,119467,7138,0.741242
29000000,712828.821475,119415,7358,0.744520
29050000,712371.292602,119347,7350,0.752082
29100000,707166.829954,119524,7280,0.752443
29150000,706862.547472,119467,7341,0.751512
29200000,677629.710847,119622,7347,0.724647
29250000,677671.431525,119727,7310,0.724336
29300000,679358.016328,119769,7306,0.725297
29350000,680481.353965,119695,7301,0.725523
29400000,682444.594930,119706,7174,0.725002
29450000,681772.674345,119772,7170,0.724098
29500000,686456.751841,119781,7205,0.727274
29550000,689161.759608,119693,7213,0.726619
29600000,690335.438378,119393,7381,0.724804
29650000,690766.285612,119462,7423,0.724406
29700000,689688.650784,119513,7319,0.724734
29750000,611229.071359,119641,7185,0.649260
29800000,604660.829653,119571,7264,0.637882
29850000,604471.431512,119345,7365,0.629589
29900000,604620.552273,119254,7432,0.632100
29950000,605229.578404,119371,7366,0.630748
30000000,608378.063365,119567,7301,0.633221
30050000,608149.039892,119543,7340,0.633158
30100000,612490.113131,119596,7261,0.636095
30150000,611839.699081,119662,7235,0.634347
30200000,611353.541580,119571,7310,0.634951
30250000,611171.720088,119368,7315,0.636366
30300000,612504.544778,119391,7288,0.637187
30350000,612540.150937,119512,7219,0.636677
30400000,522119.788905,119564,7206,0.627978
30450000,521195.059509,119568,7226,0.626467
30500000,516395.976977,119484,7228,0.622395
30550000,514693.387743,119490,7297,0.621535
30600000,515976.322732,119386,7261,0.621906
30650000,515242.226973,119266,7366,0.622475
30700000,515737.332870,119295,7261,0.622978
30750000,517082.588099,119291,7289,0.629580
30800000,518127.304932,119338,7339,0.630696
30850000,516670.891349,119343,7380,0.626827
30900000,515687.260494,119421,7335,0.627229
30950000,515747.279530,119588,7272,0.626969
31000000,514772.321113,119496,7293,0.625609
31050000,515644.804012,119513,7355,0.625089
31100000,516196.395779,119427,7359,0.624558
31150000,518208.839691,119113,7540,0.632089
31200000,519332.812483,119037,7518,0.633593
31250000,522719.832197,119059,7470,0.637607
31300000,523788.611766,119009,7489,0.638846
31350000,523253.557921,119179,7513,0.638175
31400000,522577.510105,119122,7434,0.640733
31450000,525353.261060,119140,7388,0.644566
31500000,507391.029258,119092,7413,0.561938
31550000,507833.243904,119228,7324,0.562716
31600000,501947.733289,119392,7366,0.562368
31650000,501896.913921,119450,7254,0.561894
31700000,501743.283679,119684,7274,0.562654
31750000,502459.043976,119556,7283,0.562843
31800000,502548.705919,119450,7220,0.561752
31850000,491739.338722,119553,7221,0.552153
31900000,490192.338950,119397,7358,0.547454
31950000,489756.398797,119569,7310,0.547905
32000000,494627.924644,119572,7370,0.558333
32050000,494998.358314,119553,7207,0.557813
32100000,488580.115623,119480,7313,0.403931
32150000,487371.225273,119416,7292,0.403213
32200000,486745.789387,119541,7275,0.402315
32250000,484777.434135,119684,7237,0.399089
32300000,485305.437316,119787,7251,0.401138
32350000,485476.379803,119727,7195,0.401301
32400000,485212.136452,119524,7228,0.401421
32450000,480989.620087,119564,7207,0.402458
32500000,480788.058343,119609,7189,0.402389
32550000,475549.217583,119558,7213,0.397039
32600000,471044.831107,119675,7257,0.397134
32650000,468570.197548,119649,7188,0.396731
32700000,468094.058073,119679,7212,0.396795
32750000,473630.112182,119675,7150,0.406835
32800000,472305.608294,119609,7201,0.406813
32850000,471322.783641,119585,7213,0.407491
32900000,470746.805671,119422,7351,0.406602
32950000,471382.849648,119584,7314,0.404773
33000000,470744.974161,119471,7325,0.403640
33050000,469512.968275,119560,7259,0.400687
33100000,469721.295428,119447,7285,0.400027
33150000,472606.422286,119376,7270,0.397542
33200000,612997.491179,119316,7385,0.623195
33250000,603645.449465,119309,7419,0.621798
