step,rg2,perim,cycles,asph,movfrac
50000,2810665.731107,477987,29344,0.139044,0.2344
100000,2966787.959105,477948,29321,0.139551,0.3672
150000,2965161.520180,478002,29292,0.138014,0.2969
200000,2977692.716434,477835,29379,0.414577,0.2891
250000,3204097.420451,477737,29365,0.383696,0.3203
300000,2022754.650885,477757,29311,0.013222,0.2734
350000,2733948.548087,477633,29404,0.192268,0.2578
400000,2849512.701552,477610,29396,0.292820,0.2969
450000,2743860.969866,477658,29189,0.258351,0.2422
500000,2863705.994458,477746,29179,0.472550,0.3906
550000,3185374.706939,477724,29182,0.478145,0.3438
600000,3298813.208199,477708,29237,0.568872,0.3047
650000,3467038.035291,477711,29256,0.560665,0.3203
700000,3277312.835121,477626,29327,0.584744,0.3281
750000,3473010.312383,477812,29102,0.414776,0.3125
800000,3067543.057413,477968,29047,0.593417,0.3125
850000,3002850.328741,477951,28970,0.420679,0.3359
900000,3125542.071420,478015,28978,0.389931,0.3125
950000,2710422.724399,478018,28993,0.541593,0.2656
1000000,2993696.774796,477924,29048,0.401358,0.2266
1050000,3065739.740189,477934,29093,0.486581,0.2266
1100000,3164991.913208,477967,29155,0.579011,0.2500
1150000,3111873.638141,477966,29094,0.659534,0.3047
1200000,3133216.579839,477945,29115,0.663997,0.2969
1250000,3244100.220049,478196,29037,0.716475,0.3516
1300000,2361117.938664,477958,29119,0.546634,0.2344
1350000,2433665.786985,477953,29117,0.484592,0.3359
1400000,2722475.934958,478035,29109,0.573929,0.3438
1450000,2901934.276357,477869,29138,0.642171,0.2812
1500000,3031955.920363,477887,29101,0.649615,0.3281
1550000,2352422.994365,477819,29142,0.251624,0.3359
1600000,2303832.047056,477801,29186,0.207348,0.3203
1650000,2660582.972248,477883,29057,0.099241,0.3516
1700000,2297380.645726,477852,29099,0.276197,0.3203
1750000,2306879.039905,477805,29049,0.280360,0.3047
1800000,2310346.694890,477942,28997,0.281685,0.2344
1850000,3316371.220965,478091,28947,0.425037,0.2734
1900000,3580269.823552,478049,29045,0.515496,0.2266
1950000,3350191.007706,478071,28915,0.252938,0.3359
2000000,4930409.278854,478161,28875,0.849192,0.2969
2050000,3329785.684668,477990,29030,0.555930,0.2500
2100000,3773312.288408,478054,29039,0.565158,0.2578
2150000,3858677.924633,478199,29016,0.761496,0.2031
2200000,3794236.927016,478175,29010,0.761550,0.3125
2250000,4056944.129035,478228,28944,0.791243,0.2188
2300000,2972264.202500,478257,29000,0.347130,0.2656
2350000,2610500.179196,478314,29047,0.311113,0.2969
2400000,2704299.215479,478374,29120,0.326048,0.3516
2450000,4078254.083494,478346,29204,0.701515,0.3438
2500000,3996924.496420,478263,29215,0.694608,0.2422
2550000,3515240.972136,478246,29212,0.430203,0.2422
2600000,3783661.451871,478157,29326,0.585496,0.3047
2650000,2089296.574168,478066,29421,0.196430,0.2656
2700000,2525154.783212,477857,29430,0.138749,0.2656
2750000,3155416.945141,477910,29333,0.529158,0.2891
2800000,3603627.395836,478008,29348,0.448513,0.2891
2850000,4371154.293624,477905,29317,0.542782,0.2500
2900000,3970690.592911,477985,29379,0.526436,0.2969
2950000,2880450.638129,477969,29414,0.353043,0.2891
