step,rg2,perim,cycles,asph,movfrac
50000,2627981.558932,478150,29142,0.463907,0.2422
100000,1792670.694736,478288,29084,0.123395,0.2578
150000,2729582.720746,478304,29091,0.526610,0.2891
200000,2373486.926849,478319,29216,0.455673,0.3047
250000,2353701.426414,478448,29139,0.645535,0.2734
300000,2354723.239810,478272,29231,0.645712,0.3906
350000,2649328.225073,478355,29188,0.362820,0.2344
400000,2674577.857543,478372,29062,0.393468,0.3047
450000,2372580.141450,478459,29106,0.212391,0.3750
500000,2428090.300112,478330,29086,0.223472,0.3516
550000,2377673.556681,478337,29000,0.216024,0.2812
600000,2376792.665925,478405,29039,0.215829,0.2734
650000,2360943.253124,478177,29067,0.211977,0.3125
700000,1923292.608427,478159,29069,0.163827,0.2188
750000,2367268.114066,478358,29013,0.226877,0.2578
800000,2713446.958186,478306,29058,0.601497,0.3516
850000,2568910.689878,478350,29113,0.061423,0.2969
900000,2559138.633789,478467,29057,0.061222,0.2891
950000,4095843.130064,478435,29052,0.566693,0.3125
1000000,3533905.949388,478346,29030,0.519612,0.2422
1050000,3580751.359279,478438,28941,0.280874,0.3281
1100000,4001200.383996,478490,28906,0.353695,0.2734
1150000,3353449.042572,478361,28928,0.231429,0.2422
1200000,2494760.134716,478387,28919,0.092393,0.2969
1250000,3698051.296998,478273,28942,0.533369,0.3047
1300000,5467760.421462,478239,28966,0.803276,0.3672
1350000,2789816.539554,478432,28800,0.113433,0.3750
1400000,3372799.363609,478334,28803,0.456231,0.3125
1450000,3346044.567103,478489,28713,0.463225,0.3359
1500000,3326909.873172,478466,28767,0.456181,0.2422
1550000,2977271.969169,478373,28782,0.120637,0.2422
1600000,3349965.957707,478360,28740,0.375354,0.2812
1650000,3305376.199385,478402,28841,0.277498,0.2656
1700000,3627284.069229,478341,28906,0.323385,0.2812
1750000,3770327.945610,478300,28899,0.403748,0.2812
1800000,3795891.398740,478280,28914,0.556204,0.3281
1850000,3917978.611384,478430,28821,0.336718,0.2500
1900000,3682611.918104,478292,28903,0.174710,0.2578
1950000,2333045.396491,478281,28910,0.231284,0.2812
2000000,2683299.075273,478308,28934,0.033193,0.3203
2050000,2506297.297861,478248,28958,0.084756,0.3203
2100000,2827269.061773,478375,28871,0.005636,0.3203
2150000,3039799.635606,478456,28772,0.425828,0.2969
2200000,3329204.855818,478433,28649,0.223900,0.3281
2250000,3281125.926868,478514,28610,0.227533,0.3047
2300000,3454237.880717,478600,28665,0.139826,0.2891
2350000,3911758.202726,478600,28623,0.316277,0.3047
2400000,3914288.546860,478538,28695,0.316381,0.2656
2450000,2756067.851226,478551,28831,0.076064,0.2578
2500000,3093333.358773,478590,28792,0.420489,0.3828
2550000,2614138.564192,478589,28830,0.102086,0.3594
2600000,4784409.733114,478607,28874,0.866535,0.3281
2650000,4782803.055636,478549,28974,0.837785,0.3125
2700000,2738327.678861,478611,28969,0.486770,0.2812
2750000,3404736.142086,478477,28836,0.342566,0.2891
2800000,4510781.557385,478563,28803,0.833656,0.2734
2850000,2818630.018914,478545,28725,0.345570,0.3047
2900000,3349045.343385,478586,28741,0.402770,0.2578
2950000,4840646.554398,478712,28746,0.864461,0.2891
3000000,4960056.318556,478645,28779,0.892889,0.1797
3050000,2418680.470976,478633,28795,0.044580,0.2578
3100000,3236423.610964,478447,28940,0.057345,0.3203
3150000,3235215.556311,478411,28892,0.051737,0.2812
3200000,3117880.980393,478290,28885,0.061685,0.2891
3250000,5173368.113349,478405,28795,0.859802,0.2656
3300000,4008435.948290,478420,28721,0.736052,0.2891
3350000,3809077.595421,478363,28843,0.711644,0.2812
3400000,2861939.901722,478289,28795,0.410419,0.3047
3450000,2556267.111016,478264,28780,0.286756,0.2500
3500000,5505145.110117,478256,28811,0.869972,0.3125
3550000,3764269.846762,478153,28761,0.695676,0.3125
3600000,4935972.277430,478210,28832,0.861166,0.3203
3650000,4159674.540498,478201,28826,0.812417,0.2422
3700000,4278838.042943,478173,28883,0.807982,0.3203
3750000,4271266.158455,478124,28944,0.809915,0.2734
3800000,4054083.287131,478110,29006,0.818140,0.3594
3850000,4141819.059742,478008,29000,0.819786,0.2578
