step,rg2,perim,cycles,asph,movfrac
50000,3032643.950877,478010,29226,0.614792,0.2969
100000,3153260.606259,477773,29328,0.555069,0.3438
150000,2505357.674355,477846,29302,0.337298,0.3438
200000,2064754.598033,477893,29325,0.200133,0.3750
250000,2246285.431171,477836,29338,0.392569,0.2188
300000,1957249.633790,477757,29359,0.349086,0.2812
350000,1951080.781878,477873,29290,0.322686,0.2734
400000,2371572.361340,477696,29415,0.440769,0.3516
450000,2041557.081035,477658,29480,0.240066,0.3359
500000,1942292.549456,477833,29354,0.215134,0.2422
550000,2001345.125651,477887,29386,0.206575,0.2891
600000,2002038.007322,477894,29369,0.202566,0.2734
650000,1996468.412354,478085,29187,0.202588,0.2266
700000,1774112.650691,477966,29251,0.118029,0.3672
750000,1807759.482329,478018,29271,0.127212,0.2500
800000,1804940.141180,478047,29119,0.129245,0.2969
850000,1808251.415424,478031,29171,0.130619,0.2891
900000,1708937.499398,478033,29139,0.057107,0.2578
950000,1725311.275061,478187,28980,0.009228,0.2891
1000000,1732748.587193,478189,29008,0.020345,0.3594
1050000,1749806.925535,478337,28983,0.064644,0.2812
1100000,1729427.551642,478428,28993,0.071992,0.2578
1150000,1733526.452061,478392,28905,0.003791,0.2969
