step,rg2,perim,cycles,asph,movfrac
50000,2002997.658987,474234,29828,0.103047,0.2969
100000,1827450.702021,474251,29856,0.038270,0.2422
150000,1826027.921271,474248,29901,0.038553,0.2422
200000,2013360.500026,474287,29847,0.193211,0.2969
250000,1891415.020484,474417,29854,0.100971,0.2734
300000,1896309.241526,474521,29854,0.104559,0.2812
350000,1884015.828296,474588,29790,0.099415,0.2422
400000,1668947.839027,474646,29827,0.219371,0.2734
450000,1946814.975109,474679,29741,0.114878,0.4219
500000,1943721.965338,474866,29800,0.114620,0.3203
550000,1916767.402375,474831,29793,0.115643,0.2500
600000,1923308.550691,474923,29696,0.084594,0.2969
650000,1867343.255159,474971,29699,0.042245,0.2188
700000,1865146.373623,474941,29660,0.041457,0.2891
750000,1864624.233702,474947,29674,0.042364,0.2656
800000,1863294.735930,474986,29654,0.043657,0.2422
850000,1936286.316173,475000,29700,0.053721,0.3281
900000,2055209.820057,475067,29578,0.095704,0.3125
950000,2189362.617769,475303,29464,0.299195,0.3438
1000000,1981211.616076,475268,29420,0.289359,0.3281
1050000,2140135.574077,475381,29491,0.076514,0.2656
1100000,2143677.563164,475309,29538,0.081780,0.2969
1150000,1673137.932589,475281,29508,0.051884,0.3750
1200000,1816272.045399,475413,29370,0.136487,0.2734
1250000,1383020.990314,475618,29325,0.242262,0.2656
1300000,1384999.024744,475503,29385,0.241623,0.3281
1350000,1390014.293604,475380,29472,0.248411,0.2578
1400000,1381470.316380,475176,29608,0.248186,0.3047
1450000,1550817.632645,475131,29624,0.130074,0.3125
1500000,1554390.462703,475188,29633,0.125122,0.2969
1550000,1553543.781667,475282,29643,0.125923,0.2812
1600000,1814644.698119,475257,29637,0.030093,0.2734
1650000,1784796.856422,475239,29617,0.030603,0.2500
1700000,1661596.278597,475175,29595,0.154612,0.2422
1750000,1533079.762040,475177,29641,0.129483,0.2734
1800000,1702914.566329,475151,29683,0.174705,0.2969
1850000,1710372.383757,475320,29633,0.216708,0.2969
1900000,1843661.649230,475394,29641,0.122570,0.3203
1950000,1567827.950437,475410,29667,0.046568,0.2734
2000000,1542571.907757,475562,29565,0.086154,0.3203
2050000,1662042.380392,475520,29526,0.022433,0.2422
2100000,1606435.324119,475406,29517,0.012892,0.3750
2150000,1494158.588037,475451,29477,0.056714,0.2500
2200000,1494350.992717,475482,29538,0.056818,0.2891
2250000,1489798.867422,475551,29447,0.051225,0.3438
2300000,1597602.395427,475539,29521,0.050218,0.3359
2350000,1607562.489759,475483,29491,0.127578,0.2656
2400000,1613688.602531,475523,29466,0.126413,0.3125
2450000,1610795.718860,475512,29513,0.122500,0.3203
2500000,1814311.200255,475446,29542,0.081943,0.3516
2550000,2496038.346860,475446,29512,0.533835,0.2344
2600000,2488220.075028,475292,29489,0.533791,0.3203
2650000,2474668.965906,475290,29459,0.536133,0.2266
2700000,2468311.997143,475316,29424,0.495958,0.3281
2750000,2283085.444000,475273,29498,0.317088,0.2891
2800000,1783015.744006,475175,29596,0.011989,0.2422
2850000,2296378.688485,475191,29501,0.363048,0.2969
2900000,2247532.852432,475179,29432,0.390364,0.2656
2950000,2248804.949129,475203,29509,0.398295,0.2812
3000000,2414650.458061,475194,29523,0.403896,0.3203
3050000,2333278.552030,475186,29539,0.341136,0.2188
3100000,2342314.857835,475190,29492,0.354865,0.2578
3150000,1868421.210360,475205,29622,0.334829,0.3438
3200000,1913800.202166,475353,29546,0.245694,0.3047
3250000,2324654.416223,475397,29545,0.207196,0.3203
3300000,2182054.107042,475261,29665,0.188588,0.3438
3350000,2260256.688950,475298,29683,0.184128,0.2891
3400000,2727261.010446,475339,29735,0.632701,0.3594
3450000,2727134.573818,475419,29682,0.632750,0.3125
3500000,2681073.449341,475449,29660,0.628674,0.2578
3550000,2648741.155140,475519,29668,0.627391,0.2344
3600000,2250131.605306,475455,29687,0.272888,0.3906
3650000,2250499.803149,475545,29649,0.273247,0.2422
3700000,2234451.157461,475483,29599,0.248656,0.3750
3750000,2056514.578015,475493,29743,0.225157,0.3594
3800000,2642929.396197,475471,29682,0.622681,0.3203
3850000,2648839.470346,475387,29722,0.621672,0.2344
3900000,2497097.453842,475295,29710,0.535498,0.3203
3950000,2498600.249301,475436,29710,0.535470,0.2969
4000000,2564508.070469,475436,29714,0.590597,0.3359
4050000,2459691.999396,475550,29650,0.537809,0.3750
4100000,2473899.088727,475547,29620,0.531355,0.2188
4150000,2162173.348246,475683,29610,0.521081,0.3359
4200000,2538549.015206,475743,29715,0.675657,0.2031
4250000,2396818.622188,475793,29653,0.625900,0.3281
4300000,2393901.733439,476002,29423,0.628747,0.3047
4350000,2395779.058398,475958,29496,0.628434,0.2734
4400000,2322854.576494,476048,29393,0.348909,0.2969
4450000,1983389.272239,475940,29360,0.286610,0.2266
4500000,2031339.208469,476122,29303,0.439133,0.3359
4550000,1465321.760225,476028,29378,0.000169,0.2734
4600000,1465337.788254,475885,29402,0.000422,0.4453
4650000,1373618.600022,475872,29446,0.010129,0.2969
4700000,1346279.050980,475859,29549,0.007250,0.3203
4750000,1388690.138899,475727,29621,0.102134,0.2969
4800000,1389477.530718,475861,29524,0.101716,0.3438
4850000,1402901.288855,475749,29509,0.106469,0.2891
4900000,1403134.873003,475628,29481,0.102583,0.2969
4950000,2462115.599057,475751,29461,0.546614,0.2031
5000000,1906803.212001,475762,29570,0.108907,0.2891
5050000,1392834.592395,475713,29500,0.001192,0.2969
5100000,1331714.261535,475814,29579,0.000455,0.2969
5150000,1911795.249764,475774,29646,0.089922,0.3125
5200000,1903563.654052,475753,29724,0.091282,0.3125
5250000,2061290.237637,475785,29653,0.085538,0.2500
5300000,2116781.001008,475703,29703,0.103159,0.2656
5350000,2452081.605545,475738,29770,0.400728,0.2969
5400000,2300995.177395,475752,29716,0.399684,0.3281
5450000,2253280.007713,475868,29714,0.393504,0.2969
5500000,2288971.650708,475788,29617,0.217900,0.3047
5550000,1844553.606072,475947,29580,0.533863,0.2734
5600000,1768710.008741,476107,29555,0.474540,0.3125
5650000,1772364.905508,476193,29496,0.480352,0.2500
5700000,1771023.681283,476241,29388,0.480578,0.3281
5750000,1777239.644768,476123,29404,0.485854,0.3359
5800000,1782125.957156,476213,29270,0.537743,0.2578
5850000,1777723.621211,476186,29299,0.536082,0.2344
5900000,1775278.111259,476181,29283,0.524716,0.3281
5950000,2228868.040119,476270,29282,0.254070,0.3047
6000000,2209586.062035,476216,29339,0.250556,0.2656
6050000,2211022.659447,476249,29224,0.250066,0.3125
6100000,2227604.032932,476203,29320,0.251991,0.2891
6150000,2200997.678685,476183,29412,0.212884,0.3516
6200000,2226132.663697,476182,29419,0.217396,0.3203
6250000,2192670.813376,476116,29455,0.236152,0.3047
6300000,2151082.463997,476284,29479,0.244869,0.3203
6350000,2141640.939434,476362,29329,0.253355,0.2969
6400000,2237650.531943,476306,29361,0.335620,0.2266
6450000,2228533.395056,476243,29397,0.292942,0.2969
6500000,2888582.995940,476284,29270,0.370590,0.3516
6550000,3136879.624735,476189,29348,0.563899,0.3203
6600000,2827130.278277,476205,29367,0.422588,0.3203
6650000,2383172.617757,476161,29409,0.325105,0.2891
6700000,2390662.960348,476191,29440,0.320991,0.2969
6750000,2114696.538587,476178,29463,0.694828,0.2969
6800000,2031536.668414,476082,29453,0.665214,0.3359
6850000,2051260.589282,476165,29482,0.667539,0.2344
6900000,2368761.061997,476344,29394,0.356045,0.3359
6950000,2297011.939038,476505,29355,0.433389,0.3125
7000000,2363891.818491,476515,29385,0.431577,0.3125
7050000,2140831.598728,476534,29368,0.510506,0.2812
7100000,2218929.418665,476658,29336,0.447234,0.2422
7150000,2209192.321522,476562,29455,0.445048,0.2969
7200000,2044891.766484,476613,29430,0.435528,0.2578
7250000,2044884.205422,476658,29383,0.435571,0.2969
7300000,2044696.455428,476570,29419,0.433501,0.2422
7350000,2041036.127132,476480,29523,0.435553,0.3516
7400000,2019349.712871,476429,29488,0.416288,0.2656
7450000,2014737.937145,476390,29509,0.414979,0.2969
7500000,2015635.933795,476262,29595,0.407598,0.3203
7550000,2027123.844522,476279,29610,0.416824,0.3359
7600000,2008167.043217,476463,29580,0.422189,0.2734
7650000,2013417.507327,476452,29587,0.422398,0.2734
7700000,1972422.048914,476338,29680,0.539009,0.3047
7750000,1974880.488989,476367,29649,0.538939,0.3203
7800000,2043483.307772,476430,29619,0.528893,0.3047
7850000,2258222.630227,476333,29719,0.281678,0.2500
7900000,1956807.917565,476416,29676,0.291310,0.2812
7950000,1969457.382182,476442,29696,0.311607,0.3125
8000000,2203725.061321,476413,29656,0.263160,0.2812
8050000,2597085.617822,476572,29685,0.411761,0.2422
8100000,2593484.389641,476482,29726,0.412576,0.3516
8150000,2547651.697273,476463,29768,0.404456,0.3125
8200000,2631272.209923,476455,29715,0.565502,0.2266
8250000,2684359.340886,476495,29744,0.286501,0.3203
8300000,2667862.202914,476419,29805,0.290863,0.2969
8350000,2666680.310339,476562,29745,0.290280,0.3203
8400000,2826455.099725,476474,29658,0.639118,0.3047
8450000,1626940.393466,476412,29670,0.139660,0.2500
8500000,1909811.316750,476272,29580,0.273722,0.3516
8550000,2510605.808050,476376,29527,0.386657,0.2812
8600000,2426096.755648,476362,29472,0.367041,0.3047
8650000,2037288.309296,476448,29474,0.290231,0.2578
8700000,2067499.547106,476455,29444,0.309486,0.3438
8750000,1965735.321897,476480,29414,0.388416,0.3750
8800000,2070662.325020,476459,29449,0.408471,0.2891
8850000,2037915.388779,476666,29310,0.416735,0.3203
8900000,2629638.410021,476627,29412,0.420389,0.3203
8950000,2749414.589444,476520,29407,0.359627,0.3047
9000000,2347660.151999,476304,29382,0.297531,0.3125
9050000,2510655.073378,476244,29372,0.409020,0.3281
9100000,1993586.705669,476189,29459,0.412853,0.3203
9150000,1751467.110123,476183,29453,0.231034,0.2422
9200000,1967359.392569,476110,29459,0.286759,0.2734
9250000,2059531.292525,476091,29522,0.296144,0.3125
9300000,2064961.044116,476027,29601,0.297682,0.3359
9350000,1729626.900456,475963,29666,0.227343,0.3047
9400000,1691677.393279,476040,29668,0.206887,0.2422
9450000,1689327.829519,476126,29692,0.207084,0.2969
9500000,2399024.786473,475946,29774,0.362117,0.3281
9550000,2116694.815216,476143,29719,0.324197,0.2969
9600000,2268909.954003,476172,29696,0.360299,0.3047
9650000,2264942.502805,476193,29574,0.362902,0.3203
9700000,1881096.261606,476379,29530,0.270221,0.3438
9750000,1714505.386587,476430,29521,0.319880,0.3125
9800000,1718360.777009,476339,29567,0.324453,0.3203
9850000,2116577.466993,476189,29702,0.348827,0.3047
9900000,2016782.605969,476325,29583,0.310437,0.2969
9950000,1695090.590558,476224,29561,0.186524,0.2500
10000000,2119621.878580,476295,29457,0.273435,0.2266
10050000,2309347.291603,476148,29536,0.498417,0.3516
10100000,2114843.055625,476269,29433,0.255983,0.2812
10150000,2109224.048897,476135,29508,0.257361,0.3516
10200000,1557161.750900,476289,29330,0.101803,0.3906
10250000,1555467.964499,476096,29591,0.101997,0.2969
10300000,1554599.874556,475949,29590,0.102123,0.2891
10350000,1669008.883951,475908,29609,0.088421,0.2734
10400000,1682504.249709,475941,29611,0.078898,0.2266
10450000,1634828.678906,475837,29607,0.101844,0.3047
10500000,2434766.131696,475887,29624,0.336903,0.2422
10550000,2074637.040177,475876,29619,0.259574,0.2969
10600000,1842937.388663,475944,29610,0.202158,0.2500
10650000,1854017.163400,475843,29542,0.198173,0.3438
10700000,1932788.778010,475790,29603,0.241651,0.2578
10750000,1957943.582120,475861,29688,0.250841,0.3203
10800000,1948345.700150,475780,29746,0.256300,0.2656
10850000,1987006.765782,475885,29679,0.233939,0.2344
10900000,1991075.866424,476008,29704,0.232036,0.2578
10950000,1920648.789489,476035,29617,0.229264,0.2578
11000000,1921424.475227,476127,29532,0.229634,0.2578
11050000,1913148.554897,476183,29462,0.238900,0.3828
