step,rg2,perim,cycles,asph,movfrac
100000,9219545.870323,1835042,130868,0.241075,0.3281
200000,12041131.865587,1835479,130603,0.713624,0.2969
300000,12042540.433613,1835765,130759,0.713967,0.2500
400000,12040693.416221,1836005,130768,0.714016,0.3438
500000,12092603.381773,1835934,130880,0.670491,0.2969
600000,15515448.118731,1836319,130873,0.749481,0.3047
700000,15514311.995686,1836662,130803,0.749188,0.2656
800000,15463669.805636,1836760,130824,0.758580,0.3281
900000,15356110.655241,1837132,130627,0.836411,0.2891
1000000,12426832.024383,1837637,130390,0.404765,0.3438
1100000,11873664.802801,1837950,130329,0.199943,0.3125
1200000,11875190.756068,1837987,130172,0.199700,0.3984
1300000,11838479.740223,1838096,130223,0.199855,0.3828
1400000,10316864.093008,1838394,130205,0.302051,0.3750
1500000,10316353.341752,1838480,130146,0.301685,0.2734
1600000,10318215.718458,1838686,130238,0.301696,0.3281
1700000,10320561.446569,1838890,130303,0.299885,0.2734
1800000,10353543.363368,1839014,130314,0.301804,0.3672
1900000,10340931.203823,1838863,130427,0.303757,0.2422
2000000,10339276.152622,1838856,130261,0.302096,0.3203
2100000,10388929.784653,1839102,130254,0.295645,0.2812
2200000,10406410.988498,1839382,130096,0.291551,0.3438
2300000,10322968.247586,1839515,129996,0.282159,0.2969
2400000,10494610.443406,1839821,129832,0.303046,0.3359
2500000,10491360.379700,1839991,129699,0.304304,0.4062
2600000,11594471.443506,1840384,129703,0.320196,0.3125
2700000,11369978.989787,1840704,129733,0.283993,0.2422
2800000,11361597.996861,1840860,129626,0.283822,0.3203
2900000,11356862.994464,1841276,129571,0.283941,0.3047
3000000,10966550.699234,1841538,129562,0.323609,0.2891
3100000,11028524.581277,1841840,129467,0.321421,0.3594
3200000,11520613.573847,1842187,129316,0.347754,0.3125
3300000,11522559.087345,1842421,129269,0.348778,0.2422
3400000,11519580.348323,1842603,129059,0.348563,0.2656
3500000,11512919.349552,1842748,129108,0.349994,0.3203
3600000,11490243.715159,1842613,129057,0.348847,0.3281
3700000,11480893.652910,1842922,128880,0.349575,0.2500
